time = 0.001	Re = 1	rotation = 0
0.071248	-0.784655	3780	
0.628188	-0.224736	6198	
0.284309	0.889727	4399	
0.767000	0.360783	4613	
0.561728	-0.548877	7489	
0.636229	-0.526126	8607	
0.372166	0.557889	9333	
0.135801	0.646769	9802	
0.798950	0.159817	3799	
0.515084	0.353085	8495	
0.719175	0.168472	963	
0.649963	0.418427	4914	
0.081822	-0.596170	6099	
0.221606	0.759482	9953	
0.196641	-0.669626	9023	
0.255754	0.553033	7575	
0.232776	-0.704922	2628	
0.413568	-0.794102	8941	
0.920328	-0.224529	947	
-0.862912	-0.355385	1227	
0.490269	0.575620	2165	
0.614610	-0.342978	2413	
0.047450	-0.070414	990	
0.581076	-0.170814	5395	
0.473170	0.231242	8128	
0.391752	0.578213	5371	
0.768888	0.298194	4541	
0.862827	-0.166967	7115	
0.051670	-0.132854	2761	
0.479582	0.372153	4376	
0.218712	-0.133055	4430	
0.224303	0.534249	7814	
0.077412	-0.717420	2430	
-0.929849	0.149190	10038	
0.659964	0.524750	8594	
0.265760	-0.773327	7460	
0.252817	0.512433	5346	
0.567526	0.408962	2278	
0.377761	0.677134	8572	
0.676742	-0.375426	5989	
0.807312	0.471690	8726	
-0.962581	0.024478	1738	
0.113745	-0.623452	400	
0.416985	0.380532	6655	
0.679795	0.509662	4035	
-0.955502	0.263769	4026	
0.659979	0.061839	4221	
0.401284	-0.730666	7804	
0.618544	-0.049236	8051	
0.474424	0.436436	6077	
0.310363	0.627614	9961	
0.110993	-0.100377	5337	
0.351120	0.352977	2935	
-0.924256	-0.178328	9733	
0.312249	0.054719	4122	
0.134617	0.173220	855	
0.536982	-0.107327	6166	
0.089908	0.613137	1689	
0.250198	-0.411876	3318	
0.244427	0.611023	1568	
0.387873	0.729814	3936	
0.003661	-0.964857	722	
0.373100	-0.003452	1910	
0.047903	-0.396882	754	
0.368486	-0.598242	4231	
0.492704	-0.330445	7396	
0.198882	-0.010065	6282	
0.154765	0.315882	5037	
-0.294585	-0.919010	6540	
0.422073	-0.664669	7670	
0.835830	-0.132182	7024	
0.438689	-0.865039	1926	
0.500968	-0.691636	5677	
0.217494	-0.201023	3106	
0.619186	0.084544	4592	
0.476016	0.346791	4403	
0.644912	0.387455	5394	
0.470244	-0.104960	7382	
0.630022	0.606324	5450	
0.128098	-0.929751	842	
0.327779	0.518238	5462	
0.140972	0.599090	7514	
0.681935	-0.078692	5452	
0.723164	0.340551	2411	
0.499175	0.707109	8149	
0.827146	-0.502724	7864	
0.473824	0.426878	4951	
0.155105	-0.459765	1657	
0.585503	0.628370	6450	
0.288368	0.779431	9791	
0.511563	-0.609437	7173	
0.268610	0.634162	6104	
0.706073	-0.056636	6205	
0.302784	0.804564	2336	
0.228996	-0.227907	2363	
0.238810	-0.728654	6170	
-0.702437	-0.634047	8163	
0.510842	0.152995	6287	
0.646748	-0.475361	3095	
0.209375	-0.289055	4082	
0.826143	-0.298020	5022	
0.716524	-0.005351	6913	
0.707829	0.013354	7139	
0.409585	-0.110422	3547	
0.303417	0.569110	5675	
0.931182	0.275036	5582	
0.405556	0.175859	4253	
0.718754	0.383196	3684	
0.408527	-0.246827	5322	
0.390889	-0.321052	5130	
-0.331251	-0.901674	6371	
0.207489	0.667791	2558	
0.559061	-0.624416	7012	
0.400477	-0.623985	705	
0.831567	-0.360646	7227	
0.715639	-0.459221	5544	
0.476864	-0.042921	838	
0.458742	0.032143	6433	
0.247835	-0.164036	6976	
0.721993	-0.404162	6290	
-0.369236	-0.896731	3517	
0.188418	-0.028657	3526	
-0.817584	-0.423776	8342	
0.076888	0.172399	2539	
0.133363	0.732860	454	
0.490918	-0.075794	1004	
0.309822	-0.781453	8258	
0.303016	-0.101764	5607	
0.669169	0.416865	6966	
0.188381	0.028518	4072	
0.142280	0.321541	519	
0.546254	-0.348258	10117	
0.849482	-0.281691	8638	
0.370834	-0.805734	9944	
0.100682	0.091361	3874	
0.109009	-0.021586	4044	
0.426288	-0.048048	4667	
0.596300	0.417728	5308	
0.301354	0.172904	6367	
0.307684	0.938928	2548	
0.400786	0.859593	8596	
0.811316	0.584321	4096	
0.815513	0.405666	7001	
-0.538323	0.769665	1144	
0.779450	0.401286	6989	
0.742673	-0.453338	7059	
0.443784	-0.220228	8309	
0.723240	-0.500666	5568	
0.530272	0.357727	448	
-0.097705	0.886444	8151	
0.885908	0.213612	5691	
0.282261	-0.488603	1260	
0.509305	0.290967	7764	
0.812215	-0.085320	5497	
0.374089	0.126653	2298	
-0.444270	0.888043	2075	
0.557767	-0.607871	6602	
0.260933	-0.091612	2813	
0.364598	-0.196075	7977	
0.689707	-0.225296	9533	
0.266309	-0.027242	4534	
0.800222	-0.210540	6162	
0.739233	-0.101590	3824	
0.444196	0.530397	3325	
-0.326517	-0.937745	2623	
0.754702	0.394141	4626	
0.118593	0.604657	7900	
0.211207	-0.483090	7054	
0.610991	-0.704766	527	
-0.907158	0.201433	6039	
0.126182	-0.073703	6210	
0.124049	0.575687	5057	
0.429518	0.612741	1631	
0.737402	-0.282419	9266	
0.349661	0.767822	3401	
0.466978	0.583620	3119	
0.293778	-0.160358	1512	
0.549645	0.044286	9202	
0.725985	-0.520815	5889	
0.557250	-0.579875	6217	
0.604063	0.351113	5226	
0.449159	0.399693	3332	
0.141068	-0.114121	1797	
-0.614891	0.727283	528	
0.358088	-0.796426	6668	
0.219866	-0.117615	4260	
0.700919	-0.533232	4851	
0.154523	0.788333	1958	
0.870009	0.145539	6401	
0.513468	0.014929	1076	
0.385633	0.155916	3614	
0.675232	0.281807	1828	
0.526928	-0.463511	3884	
0.166597	0.076303	2916	
0.591480	-0.443871	5566	
0.562984	-0.281004	4598	
0.871426	0.049155	6946	
0.734457	-0.554208	9730	
0.168728	0.904471	8189	
0.563943	0.597410	6410	
0.709618	-0.258600	4458	
0.211122	-0.560753	5526	
0.955810	0.198412	7180	
0.441595	0.378595	2151	
-0.703367	-0.592488	2056	
0.578180	-0.530107	9681	
0.363710	-0.638371	561	
0.324619	0.269906	6000	
0.541822	0.240771	7101	
0.378119	0.205852	2974	
0.116350	-0.762727	9026	
0.082704	0.957422	882	
0.332658	0.820317	6745	
0.314968	0.085818	7770	
0.579703	0.194485	6317	
0.251268	-0.697214	5172	
0.141649	-0.429322	933	
0.634133	-0.267659	8710	
0.433926	0.029799	5666	
0.303099	-0.215821	4412	
0.315730	-0.290185	4189	
0.712993	0.068756	1524	
0.590627	0.300794	3570	
-0.935513	-0.104098	1337	
0.505028	-0.545664	4791	
0.095531	-0.256058	836	
0.304956	0.457357	1165	
-0.753086	-0.599421	633	
0.589878	-0.134857	3303	
0.599523	-0.285805	3994	
0.652956	0.309552	7353	
0.276004	-0.242000	3038	
0.969207	0.057343	8415	
-0.280213	-0.952690	4713	
0.306912	-0.450209	5255	
0.842582	-0.329619	6072	
0.093259	0.137842	4556	
0.216232	0.315771	4104	
0.703087	0.539269	6172	
0.349242	0.569824	9158	
0.068796	-0.045188	7214	
0.230962	-0.021028	6002	
0.165486	0.113975	3377	
0.623628	-0.228930	6198	
0.473063	-0.059534	1014	
0.092999	-0.917898	2660	
0.485118	-0.097538	6691	
-0.682058	0.634292	8997	
0.844420	-0.313279	5139	
0.398694	-0.180465	3960	
0.652681	0.264999	7703	
0.326944	0.108358	8964	
0.823725	0.155846	4353	
0.561663	-0.202865	8274	
-0.956513	0.110696	4929	
0.332118	-0.690448	4764	
0.173522	-0.228361	995	
0.609368	-0.411292	4687	
0.525121	-0.452990	2769	
-0.848467	0.419406	833	
0.585309	0.679316	7676	
0.271947	-0.742107	8394	
0.052668	-0.722867	7857	
0.462551	0.602764	1728	
0.420042	-0.370373	5698	
0.063870	-0.514255	1230	
0.282541	0.163093	4291	
0.135537	-0.240285	5771	
0.583853	-0.725850	868	
0.131865	-0.096876	9548	
0.580557	-0.091846	1277	
0.320038	-0.493254	3157	
-0.873250	-0.293880	9855	
0.179065	0.590667	3372	
0.110523	0.809976	2018	
0.356768	-0.368449	1940	
0.720594	0.315188	2068	
0.608619	0.158618	9612	
0.804421	-0.374021	7259	
0.822284	0.106916	3807	
0.265105	0.061872	1871	
0.472194	-0.842929	2094	
-0.118746	-0.885778	9501	
0.652497	-0.257821	8306	
0.664618	0.153517	4926	
0.121339	-0.568131	2508	
0.078197	0.080774	5448	
0.215454	-0.526652	8777	
-0.539101	-0.737980	8599	
0.722178	-0.012026	5895	
0.193075	-0.487308	7135	
0.534460	-0.125381	9409	
0.080746	0.477605	6546	
0.040855	0.962729	1237	
0.875655	0.104635	5927	
0.420671	-0.402539	9825	
0.924590	0.343922	6589	
0.776171	-0.240483	5474	
0.594568	0.077562	3562	
0.454783	0.186788	1660	
0.662095	-0.239703	2510	
0.669154	-0.080249	5452	
0.871149	-0.267143	9748	
0.083011	-0.351641	523	
0.618805	-0.258775	5816	
0.749233	-0.309609	9718	
0.672334	-0.585841	9918	
0.084453	-0.855012	1714	
0.090058	0.397643	5825	
0.633810	0.395828	6821	
0.419597	-0.771139	8886	
0.798556	-0.083331	5497	
0.241790	0.265050	10071	
0.053531	0.828747	1641	
0.664693	-0.487281	3962	
0.666807	0.097096	3642	
0.468726	-0.880127	3416	
0.574079	-0.157341	6158	
0.678042	-0.330640	8468	
0.152472	-0.540189	3255	
0.273315	-0.363462	3765	
0.705661	-0.559315	5520	
0.299662	-0.722749	7462	
0.475330	0.154662	4148	
0.390562	0.713342	2800	
0.460427	-0.647402	675	
0.410130	0.556194	3737	
0.234037	0.209178	2977	
0.213295	0.269091	8148	
0.331686	0.691287	8754	
0.462768	0.738311	6868	
0.350640	-0.305695	3233	
0.726066	0.255225	7620	
0.069828	0.029786	7360	
0.264128	0.263709	9771	
0.069230	0.779108	8138	
0.662162	0.571419	824	
0.700121	-0.055561	6205	
0.842438	-0.126593	7156	
0.192160	0.526168	6634	
0.748500	-0.001409	2132	
0.082752	-0.445557	2839	
0.728962	0.158157	845	
