time = 240	Re = 1	rotation = 38.1971
0.772657	0.190211	1461	
0.247293	-0.445399	5343	
-0.924115	-0.107838	532	
-0.342091	-0.392547	5335	
0.618807	-0.516756	6966	
-0.504708	-0.576480	6556	
-0.091937	-0.392057	1544	
0.093500	-0.135903	1006	
0.641813	-0.149586	9158	
-0.051005	-0.701462	6183	
-0.128451	-0.525510	3677	
-0.065685	-0.416245	7977	
0.024781	-0.911030	9748	
0.576655	0.004956	10032	
0.410337	-0.777839	6583	
-0.468182	-0.680212	997	
-0.057901	-0.259100	4430	
-0.474569	-0.270308	2484	
0.811284	-0.485212	5019	
0.318245	-0.879239	1069	
0.037840	-0.355234	6439	
0.270209	-0.379801	5838	
0.558299	-0.727386	9856	
0.333464	-0.475757	6606	
0.187020	-0.696892	6659	
-0.047747	-0.378179	6429	
0.727532	-0.344431	6425	
0.699821	0.035793	2199	
-0.745258	-0.302741	1199	
-0.052551	-0.719973	4630	
0.828963	-0.079403	9419	
0.487008	-0.068271	7551	
-0.712521	-0.530272	752	
0.211766	-0.917323	9072	
-0.361186	-0.397286	7805	
0.543570	-0.690756	5836	
-0.466591	-0.682492	997	
-0.222509	-0.634691	2294	
0.479664	-0.689529	4455	
0.455725	-0.241872	4257	
-0.923505	0.100808	1471	
-0.074835	0.959945	1151	
-0.310088	-0.233364	1421	
-0.134275	-0.736760	5514	
0.108409	-0.236002	6259	
-0.060975	0.997993	4026	
0.068836	-0.552423	6650	
-0.576541	-0.591072	7316	
0.208310	-0.534597	6699	
-0.192360	-0.693128	3870	
0.760872	-0.276745	6226	
-0.734712	-0.471779	8094	
-0.385935	-0.553594	2373	
0.420742	-0.842218	418	
-0.063471	-0.350114	5127	
-0.561942	-0.690439	6064	
0.377799	-0.510868	1784	
0.818025	0.174363	3388	
0.658361	-0.539361	5354	
-0.186644	-0.324411	1104	
0.720349	-0.004802	6680	
-0.948435	-0.140776	10002	
0.070335	-0.785008	3413	
0.840921	0.223570	663	
0.031770	-0.816011	5474	
0.483236	-0.350635	5061	
0.382858	-0.061782	6031	
0.507720	-0.737876	7104	
0.832117	-0.492666	1746	
-0.444328	-0.469597	3422	
-0.418072	-0.433513	1077	
-0.797390	0.553681	9655	
-0.258498	-0.317336	6310	
0.721448	0.017151	5558	
0.099840	-0.587918	1277	
0.000587	-0.724926	9533	
-0.214599	-0.510882	8658	
0.490873	-0.482152	4562	
0.797822	0.034581	9953	
-0.284058	-0.901777	9004	
0.111168	-0.308219	3732	
-0.397430	-0.287372	2595	
0.102320	-0.499552	3440	
0.304359	-0.260335	1898	
0.501680	-0.027440	617	
0.656629	0.708584	1792	
-0.177291	-0.700415	4687	
-0.232810	-0.250727	3894	
0.064771	-0.867000	4740	
0.584826	0.007315	10004	
-0.162934	-0.804054	5501	
-0.529839	-0.607907	5727	
0.044458	-0.499397	8353	
0.865496	-0.088486	7293	
-0.051001	-0.266578	5807	
0.132154	-0.193864	8986	
-0.911934	-0.232085	419	
0.214923	-0.656654	5408	
0.646500	-0.480034	2420	
0.829845	-0.074225	3401	
0.753936	0.040647	6416	
-0.011450	-0.511159	4830	
0.000330	-0.520920	6224	
0.510815	-0.556046	1638	
0.677471	-0.100907	8143	
-0.741456	-0.624594	2972	
0.167821	-0.748228	3662	
0.668690	-0.138335	8937	
0.596700	-0.436655	6141	
0.601984	-0.464431	4914	
-0.937955	0.212148	529	
-0.532469	-0.665318	6852	
0.537829	-0.076771	7962	
-0.060062	-0.816748	4424	
0.517682	-0.745079	7104	
0.503330	-0.086234	5204	
0.449740	-0.527299	5046	
0.419067	-0.583205	7722	
-0.539427	-0.622268	6814	
-0.220834	-0.793974	7131	
-0.070088	0.968495	8331	
0.417674	-0.783859	6583	
0.591417	-0.706393	9766	
0.493514	0.094131	3890	
0.802059	-0.400262	6091	
0.446370	-0.508909	4454	
-0.554694	-0.660982	8489	
0.034531	-0.308617	4941	
0.149963	-0.323695	5724	
0.298858	-0.836554	6027	
0.241375	-0.067841	771	
0.379371	-0.370230	8128	
0.069764	-0.150156	1001	
-0.649382	-0.342674	8679	
-0.553809	-0.277225	6208	
-0.560067	-0.278981	1635	
0.489464	-0.556323	1828	
-0.255059	-0.577152	5637	
0.263409	-0.225560	6367	
0.929005	-0.369380	3860	
-0.161876	0.932236	10038	
0.998899	-0.026312	5292	
0.670771	0.147709	2339	
-0.462526	-0.817807	567	
0.469431	-0.041911	6418	
-0.230959	-0.306974	726	
0.563155	-0.404423	3665	
-0.369803	-0.794218	6337	
-0.078596	-0.690375	5874	
-0.827176	-0.351242	8360	
0.451124	0.066106	9746	
0.058274	-0.286811	4406	
0.051509	-0.699639	497	
0.718423	-0.201317	1631	
-0.072838	-0.777481	4623	
0.427904	0.903706	3865	
-0.243690	-0.374735	3765	
0.053693	-0.853491	8742	
0.257185	-0.750924	5914	
0.133995	-0.427582	6941	
0.344972	-0.780866	6547	
0.396469	-0.726671	4353	
0.033310	-0.446449	6579	
-0.314479	-0.531724	8639	
-0.939902	-0.340135	9342	
-0.024851	-0.285484	6889	
-0.138672	-0.189830	1794	
0.312323	-0.122408	7798	
-0.036619	0.934252	1325	
-0.923542	-0.023027	4400	
-0.557111	-0.301220	426	
-0.661734	-0.577417	5178	
0.254251	-0.260229	484	
0.476284	-0.223303	4249	
0.199542	-0.148696	776	
0.021823	-0.359003	8739	
0.171470	-0.254022	4142	
0.234075	-0.604835	3452	
0.458223	0.007898	2817	
-0.088313	-0.818453	3757	
-0.182990	-0.627907	7760	
-0.118225	-0.726375	6042	
0.870948	-0.180673	7307	
-0.789625	-0.506128	764	
0.453899	0.005087	2145	
0.827028	-0.070979	3247	
-0.614437	-0.408241	1702	
0.495651	0.028298	2455	
0.737119	-0.476385	6172	
0.333971	-0.584556	4916	
0.039270	-0.775266	3767	
-0.189447	-0.560584	3330	
0.470001	-0.278223	6451	
0.654001	-0.610960	6989	
0.425674	-0.275803	6238	
0.364025	-0.406788	3815	
-0.538902	-0.413243	6877	
0.361011	0.845397	9935	
-0.795178	-0.462455	10008	
0.155015	-0.826283	6008	
0.199966	-0.364263	4976	
0.220268	-0.159657	2192	
0.447034	-0.889075	7974	
-0.080289	-0.736775	7370	
0.725497	-0.566470	6298	
0.692613	-0.370973	7447	
-0.478271	-0.604072	767	
-0.238866	-0.428706	9662	
0.058787	-0.673728	2117	
-0.101401	-0.766648	8466	
-0.396043	-0.259955	2787	
0.958189	0.052632	3151	
-0.723778	-0.385964	1955	
-0.123329	-0.373874	4344	
0.049023	-0.638117	5921	
-0.597527	-0.536950	8566	
-0.589180	-0.658269	8886	
0.227911	-0.423250	8210	
0.432344	-0.601473	816	
-0.144909	-0.366611	2927	
-0.451770	-0.529154	9635	
-0.057307	-0.533426	9121	
-0.087815	-0.648331	1619	
0.322541	-0.884471	1069	
0.673988	-0.244396	3230	
0.579489	0.111433	1413	
0.335326	-0.208032	5985	
-0.676845	0.684729	791	
0.308382	-0.497403	8418	
0.296368	-0.413306	5762	
-0.191967	-0.583143	6236	
0.562987	-0.091731	690	
-0.851507	-0.461552	1822	
-0.916490	-0.397374	1922	
-0.456684	-0.514459	9476	
-0.346840	-0.242911	577	
-0.181187	-0.157003	2109	
0.829595	-0.165816	5328	
0.247865	-0.098955	5978	
0.138605	-0.300936	4779	
-0.797335	-0.331920	1396	
0.595901	-0.017800	2570	
0.864139	-0.176699	7307	
0.255726	-0.443686	5343	
0.466962	-0.513132	4454	
0.594236	0.716374	6385	
0.460052	-0.496685	4454	
-0.714574	-0.589224	2280	
-0.209512	-0.215716	3142	
0.538464	-0.537083	1240	
-0.144134	-0.600122	9310	
-0.333573	-0.464266	1290	
-0.101965	-0.826994	5119	
0.371875	-0.452906	6899	
0.011656	0.962746	4756	
0.364577	-0.151455	6503	
-0.330229	-0.821030	9918	
0.361710	-0.306548	7375	
0.450788	-0.291969	8557	
-0.597521	0.733481	9301	
0.039190	-0.143847	5606	
-0.246688	-0.317086	582	
-0.059260	-0.089873	551	
0.257389	-0.260534	484	
0.619618	-0.327404	1300	
0.892995	0.016206	437	
0.719471	-0.081698	4089	
0.759853	0.125606	1225	
0.256677	0.898177	8916	
0.485334	0.046623	9494	
0.295109	-0.517166	5912	
