time = 0.001	Re = 1	rotation = 0
0.080853	0.215128	3726	
0.670281	-0.144474	2117	
0.727823	0.596502	5019	
0.395635	0.698880	2800	
0.751363	-0.300671	9718	
0.836282	-0.059946	7616	
0.339245	0.402374	8714	
0.153052	-0.150368	8132	
0.640091	0.481263	1432	
0.480320	0.294088	7859	
0.649690	0.317498	7353	
0.506503	0.532062	4065	
0.083274	0.548230	7014	
0.194143	0.255935	6400	
0.741771	-0.465528	6094	
0.260907	0.212981	4265	
0.726441	-0.473069	6094	
0.103620	0.403488	9774	
0.434832	-0.838083	1791	
-0.911919	-0.198722	9598	
0.377584	0.548546	9333	
0.689057	-0.230354	9533	
0.038695	0.168064	4867	
0.609244	-0.162853	5921	
0.465016	0.117842	5960	
0.343037	0.447120	5400	
0.531178	0.597339	4796	
0.349084	0.768222	3401	
0.048551	0.307156	903	
0.452324	0.284853	9666	
0.205228	-0.611891	5591	
0.239022	0.111299	3242	
0.084291	0.393384	2167	
-0.666726	0.663141	8406	
0.311976	0.694089	9692	
0.880275	0.005996	5908	
0.262123	0.163107	2450	
0.494180	0.417113	7177	
0.281154	0.522683	708	
0.774785	-0.132697	1989	
0.914140	0.200105	9597	
-0.159846	0.945251	1469	
0.400149	0.794495	8598	
0.404589	0.242156	6250	
0.295964	0.703149	8903	
0.775260	0.615438	574	
0.639840	0.131311	3507	
0.863383	-0.083355	6446	
0.625756	-0.021947	3088	
0.435151	0.358384	9647	
0.282735	0.391175	6603	
0.901501	-0.119515	8863	
0.352607	0.149686	2967	
-0.859367	0.383240	7509	
0.308643	-0.218799	4412	
0.119969	-0.715396	8749	
0.552417	-0.159991	6832	
0.092806	-0.500226	869	
0.293279	-0.692921	7362	
0.246002	0.244769	7503	
0.227467	0.521834	7814	
-0.944915	-0.188105	9989	
0.372364	-0.199447	7977	
0.062277	0.063892	9481	
0.528967	-0.582677	6468	
0.539103	-0.364823	10111	
0.177330	-0.597806	7373	
0.152205	-0.418674	2384	
-0.925380	0.281784	2985	
0.717054	-0.422224	5501	
0.703393	0.459519	3687	
-0.876645	-0.417266	7127	
0.849368	0.194573	6756	
0.212295	-0.660777	9414	
0.603771	0.103021	5912	
0.454111	0.251759	9740	
0.529134	0.482057	3458	
0.479633	-0.215909	7907	
0.185087	0.576461	9304	
-0.518592	-0.790268	545	
0.318149	0.303546	2156	
0.156783	-0.170552	9707	
0.688175	0.032875	4804	
0.546668	0.545797	5537	
0.188569	0.507927	9969	
-0.442246	-0.860458	4363	
0.437229	0.345969	9647	
0.709051	-0.537435	5889	
0.218279	0.632850	2914	
0.191808	0.349091	7409	
0.756390	-0.328496	4424	
0.257226	0.320800	7508	
0.703102	0.083172	7351	
0.163839	0.242155	2087	
0.226362	-0.644019	9755	
0.787421	-0.372427	7259	
-0.938167	0.131807	9013	
0.504032	0.063007	1838	
0.803630	-0.144265	4967	
0.230150	-0.731108	2744	
0.418784	0.746535	6441	
0.698278	0.141048	5840	
0.687129	0.146654	5840	
0.413569	-0.266401	6801	
0.292598	0.321834	1090	
0.192661	-0.949176	1886	
0.406593	0.007934	4129	
0.494564	0.605051	3871	
0.423304	-0.380763	8478	
0.413680	-0.451883	7963	
-0.943135	0.195614	8527	
0.213508	0.188535	8676	
0.854656	-0.027157	5017	
0.605262	-0.528539	9455	
0.110401	0.298402	6652	
0.816094	0.254219	6554	
0.482720	-0.155799	6276	
0.460774	-0.098895	7664	
0.238278	-0.547382	9726	
0.830318	0.075553	4844	
-0.849221	0.470981	5533	
0.166857	-0.660063	8728	
-0.197389	-0.875705	8786	
0.905628	0.123229	5539	
0.152335	-0.090621	2514	
0.499945	-0.174171	6294	
0.851240	0.231961	7028	
0.296367	-0.378539	6642	
0.501033	0.560168	2632	
0.166054	-0.609374	6922	
0.137895	-0.480499	2595	
0.609764	-0.317674	1801	
0.144456	0.687469	602	
0.113596	0.630379	8276	
0.781448	-0.466112	9424	
0.898249	0.154695	7550	
0.429274	-0.197754	6188	
0.501191	0.461363	924	
0.304593	-0.114170	4993	
0.605879	-0.779876	6160	
0.947435	0.096892	1338	
-0.221838	-0.974062	7940	
0.096537	-0.108643	3024	
-0.102104	0.926769	5101	
0.200869	0.694476	4229	
0.647400	0.576228	1825	
0.460813	-0.331585	6552	
0.461748	0.732973	6753	
0.489051	0.314388	4444	
-0.686400	0.611568	9935	
0.106225	-0.052386	1052	
0.353488	-0.669930	4569	
0.487203	0.215055	3815	
0.754205	0.303721	1770	
0.375836	-0.069757	8200	
0.965493	-0.228984	9651	
0.831898	-0.144117	5560	
0.249102	-0.456758	6487	
0.368629	-0.379376	4166	
0.732245	-0.062734	5181	
0.254447	-0.388235	4335	
0.786346	0.256132	4520	
0.740544	0.095727	8589	
0.388244	0.445311	1995	
-0.492768	0.861243	2463	
0.353123	0.713376	2043	
0.127550	-0.299372	4033	
0.371975	-0.748142	7316	
0.414294	-0.831853	449	
-0.925274	0.082928	1739	
0.615416	-0.659271	6390	
0.132395	-0.297544	2470	
0.338903	0.526439	8581	
0.795188	0.014016	5453	
0.194997	0.419673	7587	
0.367848	0.533396	7458	
0.288283	-0.444034	5009	
0.548862	-0.012746	5303	
0.147459	0.745608	985	
0.786715	-0.253482	9172	
0.532296	0.384853	9370	
0.426076	0.291407	9939	
0.356812	-0.807065	6668	
0.249052	0.915892	7789	
0.302623	0.810768	2336	
0.205111	-0.597255	7415	
0.440884	0.746018	7307	
0.160340	0.011393	1001	
0.206446	0.744631	7707	
0.516509	-0.073477	3692	
0.387503	-0.029224	2674	
0.589286	0.387411	4587	
0.631514	-0.387981	5514	
0.145476	-0.664765	8493	
0.705492	-0.293301	1268	
0.611547	-0.259047	5816	
0.346554	0.755733	9419	
0.870051	0.304692	9856	
0.352262	0.858395	9540	
0.319337	0.651691	4089	
0.761786	-0.046672	5982	
0.478216	-0.704925	7535	
-0.023910	-0.976727	959	
0.423887	0.260146	6380	
-0.106960	-0.884949	4269	
0.755754	-0.281940	1878	
0.582341	-0.563531	4817	
0.330850	0.026652	3188	
0.519142	0.187229	5742	
0.380470	0.016703	3082	
0.146880	0.821049	7278	
0.955862	0.116229	418	
0.136278	0.004319	6592	
0.313183	-0.183567	692	
0.554706	0.174118	5875	
0.678313	-0.526540	4194	
0.817843	-0.367771	7227	
0.687480	-0.164293	487	
0.435637	-0.118654	6579	
0.302353	-0.472966	1099	
0.323926	-0.511821	4094	
0.676569	0.205249	8080	
0.540007	0.308537	10083	
-0.827521	0.447436	9261	
0.660411	-0.417862	5210	
0.393359	0.806849	8598	
0.307426	0.203856	802	
-0.691394	0.669392	8847	
0.612282	-0.125463	3625	
0.654580	-0.218689	10081	
0.569417	0.392616	3665	
0.275266	-0.541659	1077	
-0.006850	-0.972542	1410	
-0.531035	0.838475	6075	
0.354698	-0.623569	9915	
0.115750	0.371618	8129	
0.705315	-0.573774	9902	
0.224341	-0.162263	4437	
0.163023	0.510704	7866	
0.322059	0.387870	744	
0.048610	0.430838	7723	
