time = 0.001	Re = 1	rotation = 0
0.074585	0.541734	2082	
0.549744	-0.255381	1350	
0.154328	0.917358	9284	
0.658449	-0.523616	6937	
0.351794	-0.532571	6953	
0.306944	-0.608784	5870	
0.612422	0.498836	658	
0.645657	-0.616880	6012	
0.681856	-0.427466	3491	
0.628950	0.306157	4562	
0.719537	-0.164317	1605	
0.789251	-0.021843	5456	
0.080836	0.658951	1164	
0.846896	-0.242954	10115	
0.211926	-0.021407	1119	
0.563954	0.617745	7252	
0.225546	-0.151568	4437	
0.113951	0.130053	7153	
0.929204	0.183875	9990	
-0.923773	-0.135478	417	
0.766619	0.240637	2285	
0.496446	-0.367658	6236	
0.038046	-0.301955	1170	
0.545916	-0.111848	6650	
0.527912	0.349560	7728	
0.658584	0.446932	1314	
0.724587	-0.386633	6152	
0.197006	-0.671889	9151	
0.045559	-0.569819	4418	
0.595314	0.372048	4580	
0.203507	0.502110	7936	
0.592446	0.615767	6450	
0.081186	0.553035	7014	
-0.941254	-0.031047	1070	
0.760055	-0.376622	5631	
0.201232	-0.206091	1602	
0.509569	0.656390	6619	
0.716583	0.195764	631	
0.800577	0.252521	4520	
0.456451	-0.526139	6541	
0.860519	0.366108	680	
-0.559944	-0.782145	3299	
0.119538	0.400283	9952	
0.518702	0.477078	924	
0.716710	-0.459276	5544	
-0.084699	-0.988049	1733	
0.655015	-0.079756	2319	
0.224498	-0.393327	1028	
0.598595	-0.070922	945	
0.627185	0.377282	7399	
0.669847	0.489110	3444	
0.690954	0.586877	575	
0.421705	0.568810	4168	
-0.879919	-0.333924	9301	
0.305061	0.458056	1165	
0.778374	0.453633	7390	
0.528045	0.023121	3472	
0.090019	-0.592910	6099	
0.260211	0.106168	3321	
0.671694	0.524324	5295	
0.852978	-0.139420	7024	
0.761381	-0.589159	8630	
0.370954	0.324103	4185	
0.061884	-0.864757	1396	
0.321422	-0.310462	3150	
0.459338	-0.153631	6048	
0.182115	0.697674	2193	
0.720502	0.525562	5667	
0.628634	-0.734428	465	
0.285964	-0.442896	6231	
0.405043	-0.686296	5727	
0.964557	0.111455	6850	
0.212703	-0.447201	7982	
0.207491	0.428895	613	
0.635632	0.018116	2681	
0.577714	0.376321	3827	
0.771314	0.016000	2302	
0.468925	0.118806	5960	
0.409690	-0.753182	8282	
0.431551	-0.839189	413	
0.525177	0.587491	4796	
0.798731	-0.403921	7073	
0.617921	-0.224057	6198	
0.774912	-0.211965	4466	
0.563422	-0.662300	647	
0.801757	0.541734	1550	
0.620024	0.380211	6821	
0.157506	0.366930	2827	
0.676137	-0.536995	4680	
0.770067	-0.423190	7098	
0.311766	-0.517412	4094	
0.687003	0.492681	3696	
0.632058	-0.257877	9711	
0.327032	-0.799324	4610	
0.222337	0.364682	5159	
0.219864	-0.175510	3581	
-0.403365	-0.852559	8595	
0.550410	0.253911	10069	
0.369722	-0.586629	4231	
0.205738	0.354123	6219	
0.192497	-0.623384	6785	
0.654171	-0.243544	2510	
0.658956	-0.211925	10081	
0.408138	0.184658	5015	
0.575260	0.577044	7531	
0.106334	0.963439	1272	
0.429335	0.416373	3584	
0.777605	-0.255073	9172	
0.405144	0.046014	4492	
0.387216	-0.015763	1910	
0.473606	-0.836667	2094	
0.837797	0.250509	6554	
0.252410	-0.548650	713	
0.316648	-0.383323	9696	
0.125305	-0.060735	5374	
0.264731	-0.648206	9170	
0.480686	0.166208	3580	
0.469321	0.250661	1730	
0.237847	0.384944	4246	
0.352741	-0.643949	7611	
0.661533	-0.710373	2030	
0.173031	0.722171	2223	
-0.528834	0.748494	7547	
0.066407	-0.685907	4340	
0.340766	-0.807710	4156	
0.491229	0.118876	5969	
0.193261	-0.235846	2962	
0.294342	0.333878	8926	
0.795873	-0.087532	5497	
0.186676	0.759233	6381	
0.848208	0.295079	8198	
0.479971	-0.255948	3791	
0.149856	-0.399935	4390	
0.138952	0.035814	506	
0.521775	-0.738690	7548	
0.841638	-0.348236	6038	
0.427544	0.223258	8993	
0.749106	0.126802	914	
0.306780	0.560982	4378	
-0.970881	0.194140	7092	
-0.043127	0.949138	9859	
-0.832000	0.555481	6448	
0.107958	0.017786	9346	
-0.672861	0.657072	8406	
0.321213	-0.771651	4610	
0.207405	-0.598788	7415	
0.437414	0.034589	6190	
0.182186	-0.495939	7196	
0.648907	0.277246	7839	
0.569398	0.719389	6636	
0.108065	0.034984	1359	
0.290387	-0.048036	1459	
0.593966	0.308069	3745	
0.548970	-0.563608	7377	
0.383054	0.424304	4935	
-0.754134	-0.647955	9099	
0.278325	-0.559196	8966	
0.247318	0.429316	4528	
0.363550	0.150906	5094	
0.556431	-0.378695	7528	
0.251366	0.478744	7962	
0.448026	-0.636667	3617	
0.613393	-0.368690	3567	
0.665876	0.394220	5006	
0.990410	-0.092872	4170	
0.648355	-0.542430	8607	
0.334445	-0.815572	5178	
0.223969	0.130434	909	
0.509033	-0.779841	1179	
-0.691511	0.618873	9935	
0.482319	0.756914	6869	
0.527122	-0.720992	5507	
0.746212	0.320397	3664	
0.490770	-0.546674	1748	
0.747035	-0.457032	5932	
0.750127	0.285775	2349	
0.287745	0.290865	711	
0.566409	0.124640	8418	
0.150808	-0.295458	2668	
0.317654	-0.551909	5683	
0.721207	0.124326	9073	
0.571771	0.425659	4640	
0.172294	0.822636	6155	
-0.931104	0.203023	5817	
0.160930	-0.125550	2468	
0.203699	0.515626	9216	
0.178857	-0.462249	3288	
0.276782	-0.819005	9986	
0.203434	-0.736979	2587	
0.525352	0.161836	6253	
0.401491	0.429255	4935	
0.743434	-0.039072	6133	
0.425665	-0.373945	5698	
0.273433	0.813431	446	
0.436231	-0.454922	4010	
0.507803	-0.202281	5192	
0.269098	-0.749101	8530	
-0.005939	-0.915359	1000	
0.254991	0.887959	7873	
0.833262	-0.110439	6008	
0.531601	-0.457319	3450	
0.228158	0.043921	1558	
0.027466	0.977541	960	
0.549848	0.437588	2125	
-0.674060	0.624900	8997	
0.362803	-0.537446	1127	
0.301318	-0.344190	9056	
0.357138	0.577190	9286	
0.612282	0.235534	7772	
0.402673	0.469335	9617	
0.123569	0.257933	3121	
-0.698634	0.661838	8847	
0.112766	-0.506620	3204	
0.310513	0.477867	5224	
0.635469	0.147464	2710	
0.236300	-0.190148	3682	
0.139764	0.468755	2661	
0.533899	-0.314555	8876	
0.441288	0.279429	9126	
0.301289	0.216844	7367	
0.318721	0.117190	8914	
0.681105	-0.190524	9300	
0.686004	0.151281	7627	
-0.904349	-0.260804	8228	
0.373375	-0.445449	8057	
0.301411	0.837605	8283	
0.447636	0.637191	3895	
0.003326	-0.964567	722	
0.559669	-0.091889	6173	
0.519252	-0.271168	5235	
0.740979	0.014299	5829	
0.274611	0.238029	4481	
0.296566	0.922602	2548	
0.994237	-0.037885	7159	
0.312215	-0.048186	5580	
0.126100	-0.132718	9716	
0.225339	-0.852709	8094	
0.339042	0.754076	7571	
0.189022	-0.771502	3928	
0.605450	0.521938	644	
0.047509	-0.481107	563	
0.212331	0.578875	3006	
0.320230	0.805013	5681	
0.546944	-0.251210	1350	
0.475233	0.156617	4148	
0.004576	-0.935571	9744	
0.483767	0.106776	4218	
-0.508073	0.778056	7785	
0.135596	-0.257456	4451	
0.396903	0.127082	2452	
0.722227	0.012875	6913	
0.326296	0.475677	4355	
0.602910	-0.559810	4622	
0.527296	-0.112137	8050	
-0.624877	-0.731652	1521	
0.265296	-0.334008	3563	
0.161388	0.558199	9240	
0.455887	-0.444454	5438	
0.430994	-0.357304	9015	
-0.945389	0.048173	9166	
0.122315	-0.520844	5671	
0.223002	-0.242386	2618	
0.053062	0.777755	9403	
0.768898	0.260437	2285	
0.405372	-0.108019	3547	
0.135432	0.862339	2751	
0.285039	0.588358	4373	
0.125067	0.726750	454	
0.448678	-0.813746	8872	
0.281903	0.831421	437	
0.563719	-0.036831	7233	
0.318741	-0.118280	6427	
-0.425521	0.808112	9447	
0.843006	0.262514	7836	
0.101594	-0.523360	1934	
0.356594	-0.027266	1284	
0.770342	-0.180005	3413	
0.649808	0.075687	2741	
0.167940	-0.487786	2906	
0.614787	-0.531772	839	
0.253175	0.555615	7575	
0.966270	0.045508	7129	
-0.858769	-0.334661	9765	
0.540398	-0.339120	9588	
0.688530	-0.044071	5689	
0.125721	0.416455	656	
0.060426	-0.674058	8106	
0.231246	0.069000	8318	
-0.316228	0.847245	2279	
0.652535	-0.260753	8306	
0.203607	0.185086	9620	
0.523131	0.010562	1883	
0.079276	-0.530929	6694	
-0.728176	0.629321	10027	
0.201165	-0.729184	2461	
0.400971	-0.147200	3404	
-0.391040	0.906371	2923	
0.473608	-0.598545	3886	
0.614050	0.063562	3215	
0.492434	0.356420	4997	
0.549515	-0.337974	9588	
0.613310	-0.198494	7844	
0.095670	0.126453	5230	
0.234031	0.853247	7787	
0.534485	-0.275546	5842	
0.440574	-0.605658	6146	
0.152667	-0.273337	3131	
0.064872	0.536699	8017	
0.083103	-0.737314	2123	
0.767863	0.041792	4068	
0.161392	-0.174108	9707	
0.579369	-0.514603	7657	
0.286816	0.714755	4856	
0.058497	0.209265	2046	
0.325184	-0.621239	9714	
0.670491	-0.074305	5452	
0.673823	0.736556	9782	
0.544972	-0.086231	5503	
0.493792	-0.474491	1488	
0.160223	0.287141	3004	
0.280751	0.110189	5044	
0.134854	-0.122576	1797	
0.240155	-0.291887	5578	
0.509465	0.309560	7119	
0.856976	0.003855	6082	
0.292682	-0.479396	1342	
0.652842	0.436462	1176	
0.258125	0.712428	3971	
0.301950	0.760437	9551	
0.798321	0.282719	5080	
0.400924	-0.766113	7650	
0.352381	0.050665	848	
0.752306	-0.175057	3413	
0.045609	-0.353496	467	
0.296961	0.674017	6364	
0.081954	-0.130252	1133	
0.403067	-0.753954	7650	
0.631320	-0.244098	8769	
0.373511	-0.703782	6096	
0.708583	0.512806	5667	
0.658187	-0.315534	7385	
0.086435	0.822605	1906	
0.718460	-0.191165	3305	
0.597429	0.156298	9612	
0.054984	-0.290848	818	
0.760896	-0.208774	4466	
0.289977	-0.914916	5708	
0.831994	0.367467	1402	
0.510019	-0.396622	8996	
0.720900	-0.189143	3305	
0.118906	-0.114986	5624	
0.137861	0.658044	1026	
0.056403	-0.112221	1928	
0.247060	-0.311598	738	
0.390063	0.177068	4253	
0.235922	-0.817947	8696	
-0.829425	-0.535764	1647	
0.344624	-0.086341	7117	
0.278558	-0.164166	5824	
0.597833	-0.004196	2098	
0.133807	0.146397	3290	
0.503747	-0.701676	5677	
0.894480	-0.308652	2005	
0.104108	-0.990909	9340	
0.158680	0.513794	7866	
0.433964	-0.021632	6005	
0.479808	-0.542371	1748	
0.082291	-0.392581	3833	
0.531490	-0.521461	4782	
0.724122	-0.132428	749	
0.507106	-0.460111	2769	
0.580328	-0.161911	6158	
0.412651	0.144676	4539	
0.006689	0.899522	8953	
0.876626	-0.324822	2005	
0.195354	0.222007	9110	
0.341977	0.938579	2624	
0.039085	0.954360	1237	
0.717936	-0.597118	7566	
0.289942	-0.755777	8530	
0.116235	-0.457371	2787	
0.815211	0.382677	798	
-0.823959	-0.406028	1539	
0.230958	0.026856	968	
0.206895	-0.291589	4082	
0.189103	-0.828459	7066	
0.072354	-0.238584	2011	
0.313382	-0.036242	5580	
0.414057	-0.184439	3960	
0.107316	0.904112	1666	
0.528847	0.034024	3472	
0.324554	0.435884	3291	
0.725122	0.437390	4657	
0.464342	-0.143968	5376	
