time = 0.001	Re = 1	rotation = 0
0.076612	0.430659	4723	
0.541438	-0.248329	5239	
0.539762	-0.768803	1143	
0.850077	-0.032211	5017	
0.367156	-0.564971	442	
0.388280	-0.668186	6556	
0.572539	0.534047	7447	
0.146964	0.259505	4789	
0.733594	-0.342466	3757	
0.646620	0.282658	7301	
0.707175	-0.202520	2107	
0.789101	-0.022216	5456	
0.085144	0.807779	1187	
0.197441	0.719936	4384	
0.201416	-0.696295	2457	
0.293364	0.683578	6364	
0.221281	-0.667897	1262	
0.097302	0.721407	5059	
-0.763569	-0.560218	2215	
-0.238826	0.888535	9981	
0.746640	0.292383	1770	
0.486352	-0.354546	5535	
0.038130	0.220263	2023	
0.543318	-0.100219	6166	
0.541417	0.352866	404	
0.620217	0.490435	1530	
0.801465	-0.200969	6162	
0.874989	-0.084042	2344	
0.047753	0.409187	1789	
0.614884	0.354312	5226	
0.219540	-0.112762	9134	
0.229159	0.626327	2914	
0.079127	0.647709	2377	
0.477158	0.807961	9348	
0.829351	0.191929	4932	
0.312369	-0.775449	8258	
0.275084	0.659497	6892	
0.728564	0.154843	845	
0.622430	0.545964	9458	
0.454685	-0.525747	6541	
0.229938	-0.894214	8842	
0.959090	0.085838	1338	
0.855693	-0.290718	5190	
0.533641	0.472184	4184	
0.829536	0.211035	6295	
0.374781	-0.915470	5274	
0.651187	-0.094112	5429	
0.311679	-0.743032	7754	
0.595950	-0.071052	945	
0.646650	0.353277	7108	
0.474286	0.649246	4892	
0.171515	-0.847682	8762	
0.410288	0.563047	3737	
0.209068	0.906620	8897	
0.303698	0.346108	8912	
0.127951	-0.346159	6516	
0.528527	0.040378	3472	
0.099892	-0.222889	1981	
0.255689	-0.236712	3043	
0.283323	0.705420	6996	
0.533437	0.659254	8185	
-0.089209	0.956879	9305	
0.371079	0.323267	4185	
0.051397	0.153197	8556	
0.321565	-0.388474	619	
0.457933	-0.122193	5008	
0.194215	-0.125019	2819	
0.171173	0.009504	3531	
0.356369	0.897437	8804	
0.300067	-0.590209	3422	
0.667048	-0.506129	3392	
-0.252336	0.935426	9057	
0.432041	-0.727155	8489	
0.218801	-0.171082	3581	
0.635790	0.009354	2780	
0.596857	0.362596	4580	
0.771259	-0.016223	5456	
0.470162	0.149065	3716	
0.524030	0.692701	6686	
-0.736786	0.594563	10097	
0.452970	0.618964	2227	
0.152248	0.250176	1979	
0.607108	-0.233972	5774	
0.788704	-0.158681	3979	
0.418577	0.748417	6441	
-0.763112	0.596241	5587	
0.639899	0.356680	6803	
0.155425	-0.720947	4112	
0.679382	0.533639	5295	
0.238595	0.768342	10009	
0.333896	-0.598895	9476	
0.358055	0.707070	5221	
0.617518	-0.275065	5282	
0.153322	0.680149	1437	
0.232812	-0.143234	7045	
0.227021	-0.709720	2628	
0.082939	0.938597	420	
0.559226	0.258107	10069	
0.401239	-0.607265	4607	
0.209697	-0.278727	3396	
0.853348	-0.210133	5132	
0.638495	-0.267181	8710	
0.645744	-0.235245	2077	
0.408560	0.209892	7071	
0.425159	0.656547	3104	
-0.969175	-0.059309	8416	
0.435355	0.430086	3338	
0.813217	-0.110247	5552	
0.405073	0.071795	4207	
0.387135	-0.002221	2918	
0.250438	0.926742	7789	
0.209057	0.677900	2558	
0.363778	-0.711472	5180	
0.320250	-0.466018	1290	
0.102077	0.624446	3644	
0.506511	-0.661631	997	
0.483264	0.192972	7784	
0.473696	0.275312	9528	
0.252333	-0.016092	3854	
0.455945	-0.644674	675	
0.557017	0.794848	7924	
