time = 0.001	Re = 1	rotation = 0
0.084032	0.143326	5384	
0.662137	0.170236	4387	
-0.463114	-0.815925	9347	
0.286908	0.663544	7712	
0.737051	0.333299	2411	
0.710836	0.432170	3652	
0.343457	-0.004337	1941	
0.149960	0.776625	1301	
0.362228	0.576744	9286	
0.460717	-0.037942	988	
0.464366	0.354335	3410	
0.372738	0.343654	5216	
0.091369	0.190789	5187	
0.184257	0.597989	758	
0.331092	-0.771136	4320	
0.267716	0.050455	1871	
0.580500	-0.634049	7372	
0.103163	-0.428563	8249	
-0.936771	0.139753	10038	
0.813282	-0.457287	9690	
0.344437	0.207891	1898	
0.685086	0.242096	7491	
0.037379	-0.409576	1574	
0.662678	-0.002827	3718	
0.476678	-0.226546	8335	
0.343351	0.051031	848	
0.323029	0.575563	8959	
0.759554	0.437418	7390	
0.043149	-0.778763	1138	
0.443428	-0.093291	5802	
0.206143	-0.448462	7982	
0.238094	0.125218	4841	
0.094857	0.109807	3109	
0.859063	-0.384969	7510	
0.262997	0.601251	5410	
0.589060	-0.641211	6893	
0.267345	0.005178	5553	
0.431875	0.132766	6243	
0.281496	0.273736	5377	
0.621394	0.446929	2842	
-0.915544	0.191567	5817	
0.621433	0.734553	9852	
0.124789	-0.242403	3748	
0.406137	-0.193430	3960	
0.258310	0.644216	6029	
-0.191195	0.973243	1885	
0.562299	0.175466	5875	
0.849440	-0.173248	5961	
0.617076	0.061752	3215	
0.420364	-0.033389	4663	
0.292142	0.109653	5044	
0.094790	0.539614	5726	
0.352903	-0.283248	3138	
0.936572	-0.094697	4930	
0.315100	-0.529866	3406	
0.124090	0.479336	1717	
0.631279	-0.151548	5893	
0.784171	-0.459054	8956	
0.376716	-0.711634	6096	
0.249791	0.164072	2218	
0.226907	0.515635	6734	
-0.711639	0.648109	3837	
0.426796	-0.521362	6345	
0.687122	0.602769	2055	
0.810089	-0.123335	5552	
0.717371	-0.117968	5362	
0.191196	-0.179193	7106	
0.152409	0.375789	2772	
-0.613199	0.747329	5097	
0.835554	0.069903	5717	
0.460867	0.669907	3479	
-0.961030	-0.138581	6875	
0.868092	-0.080156	6446	
0.206906	-0.524099	9335	
0.568929	0.066997	3576	
0.449125	-0.125390	6611	
0.401117	0.296003	6959	
0.591091	-0.322288	2159	
0.301508	0.780027	7345	
-0.185949	0.919423	2115	
0.325310	-0.083471	6343	
0.141665	0.702168	926	
0.592167	0.251782	2389	
0.352499	0.465619	6688	
0.228060	0.758593	9953	
-0.809970	-0.529209	1647	
0.423495	-0.045701	3797	
0.155805	-0.439574	1484	
0.231422	0.695000	7624	
0.188978	0.667406	2199	
0.786052	0.255911	4520	
0.264213	0.157945	3206	
0.563432	0.314129	9496	
0.315189	0.802383	5681	
0.222416	-0.601207	8095	
0.600963	-0.619607	6443	
0.650822	0.686170	8352	
0.522281	-0.189166	8427	
0.664319	0.455429	2420	
0.202431	-0.585807	7420	
0.821139	0.311643	6866	
0.537435	0.333545	1900	
0.541091	0.307174	10083	
0.530912	-0.461000	3450	
0.302345	0.004645	4627	
-0.081542	-0.966844	1733	
0.426085	-0.386874	8971	
0.324375	0.505832	4299	
0.616911	-0.408092	6624	
0.650887	-0.396338	6022	
-0.407716	0.870154	4395	
0.205598	0.377096	2105	
0.819153	0.241482	6554	
0.822764	0.002231	5453	
0.101349	-0.641638	4749	
0.709582	0.468666	3687	
0.567817	-0.315266	2162	
0.521611	-0.350480	9929	
0.241588	-0.598412	9660	
0.609823	0.545695	9313	
-0.682006	0.690787	1293	
0.183838	-0.121684	2819	
-0.055418	-0.899655	9360	
0.793831	-0.450413	8956	
0.266882	0.823163	905	
0.592880	-0.278019	3994	
0.612059	-0.624975	6337	
0.330278	-0.619690	9714	
0.354637	0.395490	5276	
0.187091	-0.067090	2663	
0.136579	0.494415	3819	
0.721725	0.050716	4318	
0.736316	-0.505072	6325	
0.113806	-0.612243	400	
0.120580	0.846353	5412	
0.081870	0.777706	1506	
0.520014	-0.429559	7340	
0.413971	0.208469	7288	
0.298405	-0.429610	6231	
0.988854	0.057753	8415	
-0.175439	-0.926493	9316	
0.966449	-0.256211	4025	
0.084804	-0.429080	3705	
0.357589	-0.864974	944	
0.400003	0.753135	5729	
0.826300	0.280736	5836	
0.632810	-0.338018	5422	
0.881462	-0.058491	8172	
0.461265	-0.000201	6941	
-0.871309	0.299380	5575	
0.086629	-0.424304	4655	
0.593162	-0.572343	4622	
0.480043	-0.103931	8353	
0.430723	0.613576	1631	
0.395897	-0.458963	8532	
0.530253	0.841330	9268	
0.787724	0.299022	5112	
0.251508	-0.566930	2072	
0.517129	-0.536881	3956	
0.607487	0.351573	5226	
0.254335	-0.524244	6648	
0.483754	0.625531	4800	
0.531879	0.422476	584	
0.375953	0.041820	4938	
-0.973256	-0.207593	6617	
0.278692	0.676790	7325	
0.253072	0.831887	905	
0.263351	-0.743766	6902	
-0.114994	0.912875	841	
0.188816	-0.892354	694	
0.109185	0.419567	8783	
0.160999	0.816053	6155	
0.328209	0.174733	794	
0.549164	0.523050	4669	
0.196897	0.676775	2199	
0.344208	0.177698	1930	
0.334306	-0.645176	5979	
0.577218	-0.127220	8005	
0.510821	-0.724161	4837	
0.755529	0.331051	4584	
0.451437	0.164832	6058	
0.421725	-0.121227	4545	
0.136599	0.176912	855	
0.856246	-0.417274	834	
0.220708	-0.813697	7878	
0.206899	-0.435573	8010	
0.869134	-0.165667	7115	
0.336957	0.807295	4974	
0.645099	0.592488	8440	
0.570514	-0.223829	9385	
0.406048	-0.426976	9615	
0.445118	0.290758	9939	
0.749591	0.145872	3947	
0.161186	0.147997	3227	
0.704431	0.297527	2904	
0.700096	0.028400	7693	
0.530128	0.674913	6783	
0.636026	0.662929	7327	
-0.672577	-0.647362	1584	
0.278890	0.461112	7830	
0.583591	0.433014	4640	
0.329581	-0.754751	3462	
0.075162	-0.973853	866	
0.422505	-0.156901	5339	
0.031091	-0.910619	9160	
0.721489	0.355340	3817	
0.824654	-0.097960	6008	
0.326687	-0.363465	9662	
0.506956	-0.065071	3440	
0.390567	-0.399657	8241	
0.120119	-0.381431	1357	
0.642000	-0.716644	567	
0.751898	-0.500481	6325	
0.316981	-0.509059	3825	
0.529532	0.002110	4011	
0.665296	-0.542109	9596	
0.146530	-0.281248	3131	
0.664303	0.223726	5878	
0.496836	-0.403989	8404	
0.390860	-0.648632	767	
0.486545	-0.611131	4826	
0.515349	0.320893	9080	
0.482795	0.094163	4218	
0.925364	-0.172280	8166	
0.769493	0.197944	2381	
0.090733	0.449555	8817	
0.310549	-0.152768	5847	
0.075976	0.958391	882	
0.649871	0.004238	4056	
0.688789	0.138194	5840	
0.446760	0.252636	8264	
0.331848	-0.676525	1918	
-0.273688	-0.929506	2195	
-0.959915	-0.263167	4027	
0.623602	-0.521259	9455	
0.110184	-0.752822	7358	
0.308462	0.837845	8283	
0.229149	-0.045218	1594	
0.594603	0.652001	8285	
0.329318	0.002238	3732	
0.044922	-0.691666	9349	
0.216584	-0.383544	1054	
0.161405	0.170847	4421	
0.665579	0.159894	4926	
0.571972	-0.323282	9671	
0.373313	0.850161	1270	
0.598728	-0.287560	3994	
0.094364	-0.914121	9530	
0.293158	-0.822434	2334	
0.559507	-0.465814	3937	
0.472823	0.223912	8408	
0.332552	-0.496687	3498	
0.338750	0.659083	8587	
0.674163	-0.038586	4752	
0.682567	0.678413	1032	
0.826270	-0.192686	6126	
0.171075	-0.285592	2884	
0.689510	0.306716	1638	
0.749058	0.126434	914	
0.869573	-0.373134	8678	
0.829984	-0.352573	7227	
0.708037	-0.497618	4413	
0.056203	0.492969	9605	
0.330378	0.211615	826	
0.710507	-0.268695	4458	
0.064260	0.557183	3164	
0.277072	-0.407584	6845	
0.149321	0.029122	548	
-0.060332	0.924677	9095	
0.120236	0.305568	7303	
0.635082	-0.035562	2387	
0.693574	-0.427565	3491	
-0.099517	-0.886140	4269	
0.183241	0.409681	7744	
0.701196	-0.572146	9902	
0.644191	-0.446677	8090	
0.374386	0.433619	7690	
0.541724	0.060506	9202	
0.876622	-0.144777	5669	
0.358256	0.634725	1121	
0.253296	-0.446120	5335	
-0.967035	-0.024545	7896	
0.616258	-0.681063	5880	
0.647988	0.269256	7703	
0.520782	0.206506	4618	
0.131056	-0.259890	4451	
0.606782	-0.679023	4558	
0.320092	-0.750756	3462	
-0.175617	-0.872930	7740	
0.532968	0.350044	1900	
0.203620	-0.708346	5833	
0.637555	-0.153140	1945	
0.375971	-0.816316	9944	
0.673897	-0.686908	9640	
0.662919	0.573028	585	
0.730262	-0.230030	3767	
0.584023	-0.796823	4870	
0.504165	0.588876	3431	
0.573868	-0.002431	7545	
0.472779	-0.293252	3847	
0.637663	0.282305	5162	
0.602768	0.215047	1231	
0.088057	-0.326150	3929	
0.080709	0.483665	5785	
0.673532	0.170948	4926	
0.544349	0.565914	5651	
0.470682	-0.747644	6064	
0.070198	0.204821	2256	
0.896993	0.159151	7550	
0.404118	0.276614	4590	
0.307973	-0.807294	1174	
0.445123	0.576765	5030	
0.245945	-0.201911	6672	
0.078770	-0.034526	9822	
0.675162	0.475117	2420	
0.543831	0.198523	6241	
-0.390702	-0.918610	2925	
0.658146	-0.029619	2642	
0.620711	0.408898	7145	
0.153122	-0.518427	1691	
0.422390	-0.678535	7670	
0.122242	-0.772912	8712	
0.787220	-0.345042	5618	
0.497849	-0.269040	4513	
0.244956	0.435438	4528	
0.820868	0.154521	4353	
0.357427	0.034278	5724	
0.234742	-0.214870	3679	
0.223933	-0.067846	8402	
0.266509	0.276189	9812	
0.282768	0.793706	398	
0.579854	-0.514678	7657	
0.407432	0.407521	5287	
0.043917	-0.527635	8905	
0.265137	-0.276546	1202	
0.072165	-0.502720	407	
0.311123	0.777009	7345	
0.569080	0.297226	7142	
0.474862	0.673600	6744	
0.200423	0.269101	7875	
0.496215	0.420853	7177	
0.084625	0.364401	4768	
0.457902	0.376661	3386	
0.550172	-0.075717	6173	
0.052084	-0.529338	9657	
0.379179	0.446590	2385	
-0.223923	0.932528	6885	
0.088678	0.614699	1689	
0.655785	0.307545	7353	
0.454702	0.378387	3386	
0.099894	-0.694583	3008	
0.158110	-0.106210	8070	
0.051115	-0.307017	2894	
0.808049	-0.284713	9752	
0.523163	-0.493481	3027	
0.403215	0.782135	8924	
0.687807	0.708982	8388	
0.683248	-0.410880	3041	
0.700644	-0.460271	2572	
0.604309	0.007340	2098	
0.120499	-0.520396	5671	
0.255731	0.768363	1246	
-0.732220	0.598177	10097	
-0.414752	0.906797	2923	
0.166050	-0.316519	3463	
0.664146	-0.301506	7397	
0.570630	0.502951	5392	
0.087228	-0.831454	2262	
0.516607	0.531683	4065	
0.464746	0.333196	2198	
0.615296	0.403568	7145	
0.640165	0.114822	3907	
0.557732	-0.441815	2500	
0.006689	0.899522	8953	
-0.544390	0.756243	1144	
0.188453	-0.670788	9151	
0.002111	-0.999428	9342	
-0.198147	-0.927584	1012	
-0.304429	0.874232	1411	
0.485712	0.703027	8141	
0.653373	-0.619988	8326	
0.126992	0.492652	1717	
0.404264	-0.814716	8488	
0.354819	-0.749216	7316	
0.740417	-0.462170	6094	
0.445210	0.770942	6420	
0.065982	-0.591952	2644	
0.613677	-0.529999	839	
0.742794	-0.158584	2007	
-0.593383	-0.711860	9768	
0.626656	-0.157093	5893	
0.340428	-0.528981	6953	
0.263739	0.193625	3055	
0.712424	-0.120280	5362	
0.413767	0.832266	502	
0.406656	-0.187788	3960	
0.642097	-0.475260	3095	
0.768280	0.552912	1424	
0.413760	-0.722747	7804	
0.547516	-0.175019	6251	
-0.868925	0.378700	8677	
0.174371	-0.018454	1976	
0.203334	-0.836090	7856	
0.450260	0.474359	4874	
-0.535401	0.780501	1008	
0.474706	-0.446507	8278	
0.872863	-0.351922	9474	
0.259725	0.709321	3971	
0.068389	-0.477686	2850	
0.319007	0.011530	2104	
0.110545	-0.561924	5348	
0.851516	-0.015905	6924	
0.165279	-0.216887	857	
0.553842	-0.357314	9601	
0.377610	-0.217253	4957	
0.314344	-0.763037	7754	
0.240974	0.581106	2826	
0.069741	-0.586126	2646	
-0.752885	-0.563217	2215	
0.345902	0.229994	1142	
0.588427	0.340654	3553	
0.139686	0.588198	8046	
0.778103	0.116507	2995	
0.802090	-0.324345	5056	
-0.082223	0.939539	8747	
0.727750	-0.071632	1852	
0.189176	-0.248217	1656	
0.248956	0.647526	4464	
0.145432	0.571241	7927	
0.276117	-0.344240	4427	
0.656537	0.321831	7353	
0.686945	0.145606	5840	
0.035838	0.546515	8041	
0.515958	-0.564192	6191	
0.391418	0.742653	3936	
0.380907	0.529136	2249	
0.530182	0.054004	7604	
0.236789	0.074245	5416	
0.694702	0.468633	2870	
0.384258	-0.721128	6096	
0.799665	0.117799	4040	
0.409013	0.377373	8091	
0.427711	0.272972	7083	
0.508447	0.602070	3871	
0.144326	-0.341781	3033	
0.795682	-0.204867	4510	
0.506109	0.080777	5343	
0.295403	0.168150	6367	
0.844163	0.252720	7028	
0.642967	0.240238	4440	
0.756389	-0.524102	6789	
0.688554	-0.103916	7994	
0.924704	-0.131225	10060	
0.165916	0.297457	4963	
0.132147	0.702414	926	
0.401394	-0.392957	9881	
0.359955	-0.161689	2002	
0.456268	-0.212208	8544	
0.225933	0.432332	7551	
0.375692	-0.569201	2794	
0.568559	-0.736813	868	
0.168768	0.922525	9315	
0.038565	0.146141	4088	
0.250876	0.698572	6732	
0.497123	-0.625065	7406	
0.151917	0.360657	2827	
0.648060	0.711282	1640	
0.094258	0.767116	629	
0.674661	0.569102	585	
0.157885	0.052229	1780	
0.779940	-0.205256	3805	
0.635998	0.575346	1825	
0.870231	0.251831	8088	
