time = 0.001	Re = 1	rotation = 0
0.079437	0.829436	2015	
0.514762	0.206793	4618	
-0.866769	0.368376	8677	
0.260396	-0.456653	5335	
0.329896	0.325238	3990	
0.291334	0.140401	4489	
0.463878	-0.587295	2898	
0.350501	0.802561	5976	
0.330697	-0.204839	416	
0.550047	-0.353610	10117	
0.441230	-0.143556	5886	
0.377231	-0.353465	3723	
0.812427	-0.411171	8086	
0.734635	-0.481133	6094	
0.205428	0.163638	9222	
0.670008	-0.513880	3392	
0.220782	0.229790	5751	
0.898320	-0.132721	8863	
0.450933	0.830055	6962	
0.759357	-0.540643	9973	
0.372786	-0.528328	1127	
0.459535	0.294786	10087	
0.037545	0.314878	6608	
0.582436	0.182103	6317	
0.657248	-0.254240	8306	
0.430943	-0.588258	2965	
0.307117	-0.323423	1860	
0.193491	-0.507748	7344	
0.046131	0.598588	1887	
0.561334	-0.388388	3274	
0.238759	0.739123	4017	
0.806932	-0.308707	5022	
0.778677	0.472147	8240	
-0.085099	-0.930179	10125	
0.260656	-0.558204	2072	
0.208749	-0.054163	9130	
0.723671	-0.442092	6066	
0.464955	-0.370096	4294	
0.349504	-0.668887	4569	
0.374269	0.234619	4309	
-0.715416	0.601380	7681	
-0.916305	-0.295778	9653	
0.114846	-0.583852	3596	
0.595474	-0.429218	5926	
0.250141	-0.574230	2072	
-0.283848	0.946910	4705	
0.534844	-0.055705	5333	
0.237433	0.058364	6568	
0.577617	0.056277	3194	
0.512219	-0.441691	7340	
0.460338	-0.653562	675	
0.098430	-0.386684	7525	
0.674479	-0.409630	3041	
0.184062	-0.911231	694	
0.813424	0.152074	4353	
0.129059	0.297841	2095	
0.643436	0.134326	3507	
0.098599	0.259739	1535	
0.276440	0.677071	7325	
0.648516	-0.549985	8607	
0.326673	-0.735615	7248	
0.256560	-0.925226	9058	
0.785967	0.077521	2546	
0.048890	0.328364	6163	
0.334004	0.542713	9325	
0.564424	0.367104	3827	
0.184395	0.710435	2447	
0.156092	0.752905	2359	
-0.225478	-0.937775	1106	
0.283621	0.354262	6248	
0.275783	-0.178149	8685	
0.345789	-0.905697	2972	
0.227286	-0.089154	8262	
0.223057	0.708553	8576	
0.575816	-0.073756	1110	
0.582740	-0.367929	4069	
0.407071	-0.326128	5130	
0.700223	0.147131	7627	
0.270739	-0.777697	9372	
0.925605	-0.202973	5818	
0.546464	-0.572254	7377	
