time = 0.001	Re = 1	rotation = 0
0.075921	-0.453590	2839	
0.501059	-0.076361	3440	
0.465373	-0.814727	8605	
0.342717	-0.698393	2728	
0.334319	-0.171190	6429	
0.287312	-0.304446	9383	
0.803583	-0.094056	4911	
0.842954	0.307446	6920	
0.376561	-0.585896	4231	
0.722028	-0.063966	5181	
0.525902	-0.401510	7222	
0.556387	-0.503771	4748	
0.090189	-0.231983	1759	
0.830386	-0.293343	5190	
0.211581	0.037705	7317	
0.836971	0.161463	4884	
0.230373	0.004504	9992	
0.099762	-0.554474	7200	
-0.685438	-0.652646	889	
0.086017	0.916546	9775	
0.690123	-0.395823	6271	
0.447635	-0.099505	6797	
0.066091	0.014647	2203	
0.535828	0.058543	7604	
0.691134	0.185922	8218	
0.787403	-0.179432	4003	
0.386317	-0.636683	561	
0.193422	-0.623569	5591	
0.075600	0.006224	9836	
0.740037	-0.004219	2132	
0.203958	0.609895	710	
0.818421	0.278701	5836	
0.085015	-0.353734	6319	
0.557517	0.755976	1098	
0.429230	-0.691004	7692	
0.203371	-0.163569	7047	
0.813506	0.253752	6554	
0.678482	-0.280356	6862	
0.744319	-0.381160	5119	
0.377066	-0.261591	4188	
-0.024637	-0.934694	10134	
0.705374	0.654711	7324	
0.132161	-0.117691	8646	
0.755852	0.128370	3161	
0.400028	-0.709488	6814	
0.970233	0.200881	6618	
0.585502	-0.177611	6257	
0.231523	-0.206648	4532	
0.575426	-0.031744	2651	
0.749681	-0.093587	3824	
0.829482	-0.122152	6008	
0.100100	0.314220	6331	
0.732674	0.312136	3664	
0.300766	0.883947	5794	
0.432627	0.640702	4596	
0.120225	0.710386	8279	
0.555434	0.180188	5875	
0.511609	0.743609	8559	
0.248835	0.386748	5124	
0.857760	0.054212	6598	
0.667507	-0.537496	9596	
-0.617057	0.738654	779	
0.481724	0.539827	3611	
0.049394	-0.248998	9906	
0.324573	0.104442	8964	
0.458675	0.188040	1660	
0.179651	0.678519	1553	
0.284857	0.811136	446	
-0.314528	0.912476	5707	
0.293713	-0.088786	3606	
0.273318	-0.555015	8966	
-0.878251	0.413886	6563	
0.217458	-0.304085	406	
0.205167	0.550655	2570	
0.617855	-0.077934	2471	
0.735110	0.040676	4318	
0.583202	-0.446687	4261	
0.524141	0.338128	7728	
0.374014	-0.765536	7220	
-0.805956	0.497067	9039	
0.816513	0.080036	4844	
0.789592	0.421301	6989	
0.526524	-0.197156	8427	
0.463067	-0.578369	4722	
0.499258	-0.706520	4837	
-0.955136	-0.158858	5827	
0.749650	-0.075958	5181	
0.165719	0.175093	4421	
0.448546	-0.716606	6852	
0.733114	-0.482363	6094	
0.309271	-0.156187	5847	
0.850842	-0.052635	7063	
0.510018	-0.262649	4697	
0.668915	-0.584168	9918	
0.218715	0.541327	2570	
0.225469	-0.042477	1594	
-0.019300	0.948156	10075	
0.660168	0.162652	4926	
0.326573	-0.272170	3022	
0.202235	0.458461	645	
0.191704	-0.574153	7336	
0.512323	-0.301435	6314	
0.527150	-0.285406	6314	
0.470265	0.463709	6791	
0.834018	0.024797	5899	
-0.559937	-0.792461	3621	
0.633554	0.391159	6821	
0.442114	-0.619644	3617	
0.425307	0.409149	5287	
0.393144	0.385998	8821	
-0.303017	0.911069	5707	
0.875271	-0.003058	5908	
0.255045	-0.282560	1104	
0.322048	0.018706	3188	
0.100705	-0.702265	6339	
0.249393	-0.415440	3318	
0.555260	0.324989	9496	
0.580533	0.352016	3537	
0.240469	0.609113	1568	
0.295113	-0.381305	7614	
-0.216748	0.944277	3877	
0.165647	0.643132	2367	
-0.088669	0.888203	7827	
0.071151	0.456149	3615	
0.898829	0.035367	7567	
0.548981	0.293126	688	
0.193461	-0.230360	2962	
0.332947	0.629331	4024	
0.521264	-0.548204	6191	
0.168539	0.692071	7040	
0.228582	0.822235	7596	
0.462486	0.055964	8619	
0.143920	-0.647383	7967	
0.117610	-0.480918	733	
0.086542	0.450073	9746	
0.088114	0.336997	4192	
0.514283	0.436525	584	
0.640995	-0.367697	5514	
0.522660	0.610941	6514	
0.163765	-0.973948	4460	
0.297313	-0.898779	5708	
-0.512996	-0.857896	6036	
0.135581	-0.851281	7618	
0.934433	0.119124	418	
0.264390	-0.768603	7820	
0.207228	-0.482757	6969	
0.463211	0.357526	3634	
0.182024	-0.500467	7426	
0.714203	-0.108754	7810	
0.917577	0.087012	8518	
0.100604	-0.835826	2262	
0.280466	0.312995	9059	
0.711404	0.031816	7693	
0.338309	-0.508751	5564	
0.572371	0.492948	5380	
0.786274	-0.606510	5588	
0.276735	-0.249654	2921	
0.266979	0.660716	7421	
0.391379	0.508411	5441	
0.456509	-0.228420	8449	
0.295173	0.690141	7325	
0.307416	-0.478999	1099	
0.454135	-0.339200	6552	
0.760156	-0.196031	3413	
-0.111227	0.986336	9339	
0.342811	-0.710925	2728	
0.721161	0.539252	5667	
0.216739	0.274066	1756	
-0.864031	-0.357028	1227	
0.366057	0.844672	9540	
0.109938	0.395204	9864	
0.683070	0.583458	575	
0.736704	-0.338702	3757	
0.366666	-0.355052	3000	
0.664687	-0.565624	10107	
0.713430	-0.359056	3493	
0.305001	0.605526	9967	
0.618596	0.126220	1394	
0.142414	-0.565419	6222	
0.307821	-0.204371	554	
0.651730	-0.290848	7397	
0.755724	0.025736	4068	
0.127151	0.428546	656	
0.953599	0.022928	7895	
0.149639	-0.379298	9116	
0.205126	0.623719	2536	
0.177938	-0.491912	7196	
0.868481	-0.228109	8546	
0.199720	-0.728794	2461	
0.598813	0.227431	2389	
0.604939	0.449236	8380	
0.574900	-0.392551	3198	
0.408207	-0.001659	4815	
0.145678	0.689717	602	
0.397624	-0.122758	2929	
0.491244	0.059418	9492	
0.218748	-0.679376	1218	
-0.380583	-0.828728	1471	
0.628611	-0.689532	7894	
0.545497	-0.609948	5812	
0.417002	-0.284721	6535	
0.221108	0.191487	8676	
-0.664773	-0.714145	8977	
0.751771	0.075602	4953	
-0.171237	0.878592	9503	
0.339269	-0.182625	6466	
