time = 0.001	Re = 1	rotation = 0
0.073859	-0.554297	2647	
0.516715	-0.194107	5192	
0.888883	-0.311186	2005	
0.588032	-0.593635	6199	
0.334073	-0.403447	7903	
0.290441	-0.529597	891	
0.750567	0.292062	1770	
0.505500	0.729936	8559	
0.532963	-0.571464	7377	
0.704425	0.155651	7627	
0.632312	-0.336410	5422	
0.724260	-0.296267	1741	
0.087546	-0.340738	4333	
0.842735	0.257029	6882	
0.204548	-0.191293	1195	
0.624345	0.564483	1861	
0.221681	-0.233381	2474	
0.096732	-0.696088	3008	
-0.149659	-0.926602	9283	
-0.352442	0.855684	2707	
0.804793	-0.046336	6015	
0.459706	-0.268780	5569	
0.065963	-0.016241	1336	
0.535735	-0.035755	3674	
0.604731	0.324475	4582	
0.778907	0.212119	3653	
0.591500	-0.550316	7986	
0.253514	-0.766105	7460	
0.067587	-0.045573	7214	
0.692921	0.233709	778	
0.206406	0.389206	9186	
0.544927	0.653388	8083	
0.082730	-0.462856	2263	
0.050464	0.937753	8082	
0.707298	-0.463379	2572	
0.193956	-0.383786	7474	
0.566633	0.616673	7252	
0.746348	-0.040861	5982	
0.838647	0.062718	5717	
0.395471	-0.449066	8949	
0.443114	-0.818210	8872	
0.108455	0.953595	2026	
0.123982	-0.269445	3142	
0.644914	0.380076	5394	
0.686093	-0.501058	3962	
0.505987	0.851513	6035	
0.625405	-0.150119	5893	
0.223147	-0.440192	1725	
0.585317	-0.061675	1110	
0.729139	0.187344	631	
0.769006	0.327294	4584	
0.104135	0.188604	7747	
0.544136	0.539861	5537	
-0.192314	0.909819	763	
0.319755	0.568367	9938	
0.122048	0.543160	3840	
0.534368	0.111445	4197	
0.159445	0.848732	1622	
0.258680	0.141806	1751	
0.685138	0.507830	4035	
0.860168	-0.085354	6446	
-0.958731	0.093646	4929	
0.390303	0.472167	5919	
0.048907	-0.293925	544	
0.324440	-0.151370	5847	
0.455243	0.010556	7079	
0.178538	0.474549	8271	
0.151925	0.736044	456	
-0.858879	0.444793	4495	
0.286278	-0.337693	7941	
0.345437	-0.686309	2748	
-0.908784	-0.341735	5722	
0.211371	-0.530246	9353	
0.211000	0.324020	6299	
0.632783	-0.033580	2387	
0.674695	0.261696	7703	
0.723464	-0.248603	3759	
0.481693	0.253510	1212	
0.716029	-0.506986	4413	
-0.927770	-0.191842	9989	
0.673845	0.449375	1314	
0.421507	0.773285	8924	
0.565808	-0.247071	1318	
0.654047	-0.444267	8176	
0.812498	-0.335298	5585	
-0.562722	-0.786976	7181	
0.722826	0.198977	631	
0.175014	-0.024481	2670	
0.759662	-0.417318	7134	
0.880381	0.038234	7567	
0.304925	-0.397632	9338	
0.740474	0.413740	5249	
0.562574	-0.306261	3026	
0.890053	-0.070666	513	
0.224228	0.310581	4104	
0.215149	-0.275746	3396	
-0.560895	0.760815	953	
0.601056	0.248390	7772	
0.334190	-0.488799	3498	
0.210900	0.230279	2371	
0.222452	-0.745569	5208	
0.576888	-0.321915	9671	
0.589864	-0.293619	1619	
0.417935	0.351896	6451	
0.702072	0.437136	3722	
0.122842	-0.961073	3070	
0.497136	0.476369	1300	
0.658062	-0.469176	1787	
0.405248	0.235979	7375	
0.385142	0.182047	3099	
-0.843596	0.464245	9786	
0.714496	0.498020	4719	
0.251248	-0.515683	6648	
0.317991	-0.234759	5590	
0.123336	-0.821743	1150	
0.258987	-0.626200	1623	
0.501578	0.277594	7764	
0.503361	0.346479	8495	
0.237679	0.386794	4246	
0.312162	-0.583727	5082	
-0.809231	0.536623	2765	
0.169028	0.439037	6117	
-0.448738	0.796419	7910	
0.072595	0.365544	2836	
0.687554	0.574364	575	
0.506841	0.230753	4467	
0.185306	-0.446252	5145	
0.294515	0.454921	1224	
0.709479	-0.352876	5402	
0.167413	0.494094	7825	
0.135800	0.723452	454	
0.465441	-0.119063	7382	
0.177092	-0.794425	2594	
0.113353	-0.641437	3123	
0.088901	0.334922	4192	
0.090761	0.226676	4203	
0.446577	0.367750	3386	
0.747215	-0.134315	2091	
0.341881	0.633988	4774	
0.820444	-0.551691	1038	
0.815508	-0.489819	9124	
0.304956	-0.951483	4706	
0.465220	-0.773534	6386	
0.612553	0.713126	1522	
0.552951	-0.667751	647	
0.216729	-0.683755	1218	
0.439946	0.208484	9067	
0.186937	-0.697378	2066	
0.714397	0.111059	8221	
0.646206	0.653179	7327	
0.327591	-0.831434	5178	
0.289763	0.060710	4798	
0.667473	0.211345	7722	
0.421653	-0.609906	6146	
0.431168	0.525042	3325	
0.976970	0.178511	5828	
0.273518	-0.485283	1342	
0.246971	0.461010	4255	
0.362901	0.333949	4185	
0.488843	-0.352456	5535	
0.251918	0.519523	5346	
0.359839	-0.629583	511	
0.514692	-0.415591	8482	
0.772134	0.150128	7653	
-0.800954	0.587728	4101	
0.602523	-0.588089	4814	
0.323416	0.819086	4974	
0.227936	0.038014	1558	
-0.433873	-0.822541	5325	
-0.037516	0.922889	9159	
0.114028	0.250883	7495	
0.290914	0.824147	2336	
0.814756	0.054587	4471	
0.401823	-0.516751	3086	
0.874811	-0.084445	2344	
0.806820	0.004596	5453	
0.285504	0.403721	8780	
0.588435	0.145397	7949	
0.146542	-0.740086	756	
0.305835	-0.440240	5009	
0.726466	-0.093299	1852	
0.687766	0.287173	1828	
0.132445	0.261108	1309	
0.672971	0.674757	1032	
0.143811	-0.567729	5290	
0.206274	0.404822	9415	
0.180456	-0.689868	2066	
0.822867	0.357911	1402	
0.375916	-0.766423	6708	
0.551348	0.223644	6899	
0.460502	0.511156	5562	
0.687455	-0.255191	7755	
0.410408	-0.216743	5714	
0.147309	0.501610	4894	
0.404039	-0.328721	5477	
0.493695	-0.086815	6691	
0.352312	-0.753724	7316	
-0.057915	-0.899422	8293	
0.929595	-0.103152	9072	
0.783951	-0.296637	7882	
0.451036	-0.428562	4820	
0.228318	-0.048097	1594	
0.015678	-0.977314	1410	
0.666746	0.323083	2943	
-0.599732	0.694970	1146	
0.340570	-0.411107	7903	
0.304337	-0.210445	3639	
0.437646	0.613687	1631	
0.663669	0.149298	4347	
0.476346	0.526987	3611	
0.119326	-0.413343	509	
0.946071	-0.179099	8602	
0.884201	-0.193743	6105	
0.331078	0.583730	6793	
0.662423	0.062676	4221	
0.234959	-0.223443	4394	
0.161217	-0.025662	2847	
0.494407	-0.244578	1677	
0.474404	0.392995	4989	
0.297783	0.350169	8912	
0.313888	0.273077	6000	
0.606587	-0.303981	1801	
0.708022	-0.017113	5895	
-0.144143	0.917996	611	
0.361964	-0.287097	3201	
0.114468	0.007075	2574	
0.580809	0.561524	7531	
-0.468457	0.839463	2093	
