time = 0.001	Re = 1	rotation = 0
0.074364	-0.530329	5218	
0.511405	-0.170015	6234	
0.821154	-0.460513	10026	
0.520325	-0.644039	8802	
0.332592	-0.352194	9395	
0.287192	-0.481038	1342	
0.780671	0.207100	3653	
0.600421	0.659396	8285	
0.485443	-0.595183	4826	
0.716103	0.106307	8221	
0.605402	-0.364559	3567	
0.689131	-0.360996	5402	
0.088106	-0.314838	3214	
0.872136	0.128940	6583	
0.207313	-0.138714	3354	
0.690443	0.488869	3696	
0.224244	-0.178560	4511	
0.097154	-0.663005	2233	
-0.270948	-0.900975	2534	
-0.240676	0.888433	9981	
0.793429	-0.137398	2521	
0.455050	-0.233041	8449	
0.066798	-0.008997	6480	
0.534742	-0.013613	5303	
0.626901	0.301552	4562	
0.799393	0.122096	4040	
0.534762	-0.593418	6217	
0.224525	-0.746210	5208	
0.070782	-0.034667	9822	
0.712062	0.182927	631	
0.204711	0.442872	591	
0.621087	0.589418	5450	
0.083287	-0.436895	2711	
0.161025	0.915998	9284	
0.643792	-0.542025	8607	
0.195816	-0.332059	4927	
0.636153	0.553441	1861	
0.739031	-0.103057	3824	
0.839612	-0.047827	7063	
0.387516	-0.411646	8241	
0.322611	-0.869113	2280	
0.252154	0.925765	3151	
0.125302	-0.233447	4525	
0.678234	0.332060	1240	
0.618308	-0.576296	4814	
0.660858	0.738029	9782	
0.615991	-0.161847	5921	
0.224623	-0.386010	1054	
0.582470	-0.056224	1110	
0.744887	0.123999	914	
0.805839	0.228247	4455	
0.102918	0.217715	4478	
0.590719	0.504810	8114	
-0.085820	0.929115	9257	
0.333608	0.602191	3608	
0.121004	0.583233	5057	
0.537866	0.131205	8736	
0.215370	0.849967	8689	
0.255930	0.200316	3055	
0.747231	0.416983	5249	
0.838914	-0.205718	6126	
-0.925069	0.268478	2985	
0.403280	0.502150	2187	
0.049017	-0.283278	2550	
0.325724	-0.091873	6343	
0.455169	0.053855	7726	
0.177212	0.524817	8830	
0.161798	0.769101	2059	
-0.762390	0.594901	8629	
0.287644	-0.280742	1948	
0.315355	-0.670729	1722	
-0.956725	-0.165696	5827	
0.212047	-0.478380	6969	
0.208982	0.378246	2105	
0.630194	-0.045844	3719	
0.695763	0.216232	816	
0.695099	-0.308671	812	
0.488396	0.280800	4045	
0.638935	-0.597091	9484	
-0.947133	-0.023830	1070	
0.722201	0.375986	3817	
0.514794	0.721884	8162	
0.554514	-0.241839	1318	
0.606484	-0.495780	7077	
0.754823	-0.447395	7059	
-0.695720	-0.672806	1031	
0.739620	0.137603	1184	
0.174930	0.023906	2785	
0.694975	-0.513758	4851	
0.876083	-0.093829	2344	
0.304902	-0.343291	9948	
0.789931	0.314849	5112	
0.547365	-0.304465	10040	
0.868175	-0.206928	5132	
0.222151	0.366033	5159	
0.217502	-0.221685	2363	
-0.430728	0.839692	414	
0.615737	0.235339	9629	
0.329511	-0.443065	538	
0.208438	0.284115	1756	
0.205767	-0.715102	5833	
0.558736	-0.326728	9588	
0.572765	-0.300743	2162	
0.424950	0.387860	7583	
0.751646	0.352682	4613	
-0.055550	-0.969783	1963	
0.525027	0.472090	4184	
0.604519	-0.526411	9455	
0.407005	0.282412	6959	
0.385081	0.234081	5202	
-0.745204	0.609459	9761	
0.778430	0.395112	5935	
0.250804	-0.463321	6487	
0.319447	-0.176596	5851	
0.110067	-0.800449	9988	
0.252641	-0.582640	8562	
0.510978	0.297066	7119	
0.517775	0.358448	9490	
0.236337	0.442283	7959	
0.303327	-0.543487	2756	
-0.696181	0.676625	7607	
0.167497	0.488086	7825	
-0.340190	0.843250	7015	
0.072261	0.386623	2167	
0.766698	0.466621	7164	
0.514081	0.252289	5103	
0.186975	-0.395527	5688	
0.297163	0.505074	2694	
0.667814	-0.416900	5210	
0.166164	0.542811	8874	
0.141154	0.758799	985	
0.463970	-0.078937	7632	
0.158597	-0.769237	9141	
