time = 0.001	Re = 1	rotation = 0
0.073012	-0.592495	2646	
0.590816	-0.257065	9421	
-0.910923	0.238886	948	
0.677747	-0.500585	3962	
0.390384	-0.590948	4607	
0.327958	-0.643376	7520	
0.498071	0.579587	3431	
0.136575	-0.598462	2911	
0.770416	-0.258322	9172	
0.559023	0.358893	3827	
0.742228	0.019106	2970	
0.760173	0.204120	2243	
0.080326	-0.657974	4521	
0.532651	-0.686932	7822	
0.203453	0.190950	5770	
0.555347	0.624250	8123	
0.230228	-0.025332	1021	
0.368170	0.813002	7293	
-0.319277	0.885571	1501	
-0.241068	-0.888892	9290	
0.673400	0.421593	4474	
0.554113	-0.382472	7528	
0.035613	-0.618302	7738	
0.562083	-0.154190	6832	
0.489184	0.300804	4045	
0.541642	0.555657	4824	
0.792028	-0.233573	5474	
0.193399	-0.484016	7135	
0.136562	0.868069	2751	
0.520932	0.401044	9510	
0.206651	0.643467	2157	
0.693329	0.509067	4035	
0.077443	-0.724959	1546	
-0.003077	-0.943203	678	
0.769915	-0.357114	5041	
0.209627	0.016582	6459	
0.504577	0.659329	6619	
0.640238	0.342236	7108	
0.759517	0.352863	4613	
0.548531	-0.504095	4748	
0.026624	0.933989	9927	
0.933893	0.234483	9356	
0.688677	0.581169	575	
0.449059	0.458298	4251	
0.700065	-0.482900	3656	
-0.264421	0.956940	2257	
0.664623	-0.004337	3718	
0.227594	-0.305002	406	
0.610033	-0.063855	8051	
0.534109	0.444884	2125	
0.598263	0.564936	6256	
0.097187	-0.438843	4523	
0.372889	0.512572	5441	
0.200453	-0.908342	764	
0.303582	0.367471	6089	
0.127100	-0.772958	8712	
0.530201	-0.051912	5333	
0.095749	0.336832	4192	
0.259795	0.115007	3669	
0.708053	0.477434	2870	
0.816105	-0.281470	9752	
-0.239338	0.928952	5231	
0.370352	0.180608	3367	
0.046264	0.598257	1887	
0.322920	-0.418088	8153	
0.471657	-0.266372	1525	
0.386787	0.767666	5729	
0.556538	-0.689908	901	
-0.210188	0.941110	2115	
0.288275	-0.502840	1260	
0.439136	-0.676868	7670	
-0.935415	0.260251	4026	
0.216705	-0.321219	726	
0.205628	0.569103	672	
0.629432	0.058079	3598	
0.510631	0.386679	7175	
0.731870	0.228877	4727	
0.467826	-0.007092	1382	
0.204017	-0.731647	2587	
0.629941	0.705166	1522	
0.430983	0.622358	4596	
0.142733	-0.714907	756	
0.659382	-0.156486	2117	
0.805820	0.007953	5453	
0.266518	-0.774091	7460	
-0.964633	-0.075584	4171	
0.529679	0.440491	584	
0.167726	0.766712	2059	
0.521711	-0.675513	8192	
0.419173	-0.748972	8236	
0.327335	-0.583618	8647	
0.677289	0.504936	4035	
0.683121	-0.159270	487	
0.153796	-0.553203	3902	
0.219757	0.458756	4672	
0.225967	-0.031715	1596	
0.898414	-0.298346	4755	
0.523153	0.210581	5117	
0.429839	-0.611013	6146	
0.201222	0.515964	9216	
0.194623	-0.425030	6279	
0.702513	-0.120906	7810	
0.698662	-0.094800	7810	
0.408690	0.031099	4901	
0.491455	0.632226	4800	
-0.425501	-0.871548	3917	
0.409465	0.305209	7265	
0.818455	-0.064385	7622	
0.405923	-0.111084	3547	
0.387155	-0.171815	8292	
0.114111	0.952781	2026	
0.865394	-0.128689	1160	
0.252176	-0.544097	713	
0.321183	-0.479469	3157	
0.102809	0.760276	629	
0.262566	-0.641347	9170	
0.476197	0.050974	8619	
0.460152	0.134687	6352	
0.236938	0.424515	7959	
0.401366	-0.655608	4934	
-0.365381	0.898201	3473	
0.529711	0.699726	6686	
-0.526579	0.750006	7547	
0.070886	0.486639	3890	
0.136549	-0.414567	2722	
0.488600	0.010211	1662	
0.203369	0.018744	6459	
0.296612	0.249542	5985	
0.788086	0.139231	3627	
0.627137	0.620320	5472	
0.193620	-0.816462	5484	
0.508929	-0.327769	7254	
0.165081	0.074914	2916	
0.114512	0.741622	9830	
0.110224	-0.000912	2574	
0.099571	-0.094073	4205	
0.425554	0.079280	7779	
0.681944	0.309848	1638	
