time = 0.001	Re = 1	rotation = 0
0.070751	-0.709041	4042	
0.660008	-0.169781	497	
-0.788514	-0.513892	7677	
0.850716	-0.013149	6924	
0.583618	-0.532175	9681	
0.536073	-0.611912	5964	
0.361415	0.537029	8774	
0.151254	-0.778449	482	
0.791510	0.191545	3573	
0.487446	0.314289	4444	
0.673497	0.279328	7839	
0.586233	0.484547	8568	
0.081057	-0.786214	5329	
0.852213	-0.224136	4740	
0.210610	-0.065683	8402	
0.303612	0.691995	9692	
0.219297	-0.289001	4082	
0.112978	0.816735	5014	
-0.858065	0.399933	1445	
0.227950	-0.891462	8842	
0.455967	0.584108	5030	
0.670229	-0.267553	6862	
0.035350	-0.650023	8516	
0.600046	-0.168579	5395	
0.466316	0.148785	3716	
0.376640	0.562915	9333	
0.788315	0.246094	4520	
0.203019	-0.704482	5833	
0.048540	0.855301	3478	
0.458073	0.314203	9150	
0.206367	0.401066	9186	
0.355316	0.739322	9419	
0.092669	-0.833863	2262	
0.570680	-0.746049	868	
0.833217	0.175096	4884	
0.199875	-0.235770	2754	
0.284930	0.675818	6364	
0.512785	0.423264	594	
0.476956	0.652050	4892	
0.730839	-0.275875	9266	
-0.499725	0.785880	7785	
0.434428	0.857452	3924	
0.252336	0.834672	905	
0.407190	0.300123	6959	
0.856342	0.031131	6946	
-0.925981	0.360668	6963	
0.647760	0.110574	3907	
0.222593	-0.558759	5526	
0.623951	-0.030749	3088	
0.444527	0.391468	2151	
0.350661	0.664778	8587	
0.093373	-0.587251	7189	
0.350241	0.298303	900	
0.761202	-0.552321	9004	
0.311411	0.090520	7095	
0.314130	-0.819914	3660	
0.546869	-0.147107	6228	
0.099590	0.201666	6358	
0.258407	-0.167830	9808	
0.382305	0.720565	3936	
0.813891	0.288140	5836	
-0.848580	0.454822	9786	
0.372876	-0.087717	1041	
0.046786	0.542840	1988	
0.370138	-0.599104	4231	
0.524191	-0.361702	9719	
0.188118	0.724720	4384	
0.877777	-0.173412	6105	
-0.842502	0.475065	9786	
0.356314	-0.662669	7611	
0.734506	-0.410515	6152	
-0.789136	-0.565369	9655	
0.211498	-0.571234	6809	
0.211621	0.316496	4302	
0.609017	0.099516	5515	
0.458283	0.281702	9666	
0.575208	0.456116	4646	
0.476288	-0.189115	4830	
0.426618	-0.746219	8236	
0.028097	0.947243	623	
0.327853	0.516979	5462	
0.260707	-0.816841	10000	
0.689298	0.001872	4761	
0.686049	0.402672	2284	
0.606406	-0.626413	5763	
-0.558166	-0.789390	3621	
0.445323	0.379231	2151	
0.151344	0.573171	7937	
0.830913	-0.254317	4886	
0.787723	-0.390530	6130	
0.477806	-0.625742	6342	
0.372433	0.706221	5221	
0.707311	0.046516	7693	
0.163914	-0.750941	1699	
0.229732	0.195683	3348	
0.214764	-0.292636	4082	
0.819212	0.473903	8902	
0.504911	0.088947	5343	
0.658995	-0.460657	7131	
0.209610	0.262120	9722	
0.194662	-0.658242	9023	
0.706631	0.105390	8221	
0.695689	0.113010	8221	
0.410989	-0.210215	5714	
0.317831	0.611969	9967	
0.340258	-0.907753	2972	
0.405820	0.073591	4207	
0.719888	0.381267	3684	
0.415033	-0.333743	6857	
0.398996	-0.395327	9245	
-0.597700	0.753782	779	
0.746680	0.450156	5354	
0.321276	-0.706793	2438	
0.395579	-0.623118	705	
0.102365	0.598832	3636	
0.422130	-0.701526	6814	
0.480567	-0.128391	5376	
0.459904	-0.064801	6796	
0.247573	0.154673	2218	
0.661148	-0.489530	3962	
-0.923786	0.299267	2985	
0.210801	0.783563	8766	
-0.903432	0.181976	6106	
0.072546	0.384145	2167	
0.130820	-0.613078	1374	
0.496517	-0.150449	6888	
0.193627	-0.228935	2962	
0.303954	-0.036670	4126	
0.619455	0.475973	1530	
0.254919	0.796598	4499	
0.556719	-0.695408	901	
0.592013	-0.331505	2159	
0.160683	-0.141753	3555	
0.114816	0.564577	3821	
0.096608	-0.127664	4048	
0.091234	-0.211344	2975	
0.427814	-0.151551	5339	
0.531594	0.456539	4184	
0.298859	0.230663	6582	
0.516584	0.845827	6035	
-0.295415	-0.897215	6540	
0.643546	0.765185	3860	
0.236499	0.851766	7787	
0.021772	-0.942174	10076	
0.377865	-0.759926	7850	
0.218365	-0.688307	1218	
0.453865	-0.302311	3340	
0.182680	-0.479101	3973	
0.497885	0.330789	5061	
0.121112	0.883138	8032	
0.221209	0.852731	7787	
0.281057	-0.385576	5861	
0.491591	0.237992	8128	
0.814629	-0.059636	7616	
0.375251	0.039915	4938	
-0.464282	0.880436	3415	
0.411969	-0.680728	4806	
0.256854	0.167589	2450	
0.364780	-0.267258	3138	
0.725123	-0.110241	5362	
0.259168	0.208296	3055	
0.779407	-0.273887	8612	
0.746759	0.037171	2970	
0.411865	0.504249	2187	
-0.293786	-0.950897	4713	
0.851761	-0.073276	6446	
0.121860	-0.495680	831	
0.228516	-0.003090	9992	
0.408100	0.834898	502	
-0.460742	-0.802126	9347	
0.127376	-0.822095	2562	
0.123301	-0.627131	400	
0.419143	0.612524	1404	
0.772450	-0.179702	3413	
0.798951	-0.362400	7125	
0.436486	0.586322	5030	
0.296387	-0.069399	3744	
0.548651	0.006874	4011	
0.165569	-0.013576	1976	
0.521059	-0.603787	7173	
0.549974	0.383059	404	
0.430813	0.332777	8557	
0.900593	-0.050533	5467	
0.815795	-0.490179	9124	
0.158495	0.150793	3227	
0.206358	0.413183	931	
0.180247	-0.420192	5086	
0.134949	-0.611442	3704	
0.203488	-0.737130	2587	
0.515308	-0.048697	4105	
0.386831	0.060836	3031	
0.615339	0.364185	5226	
0.590008	-0.428506	4700	
0.752698	0.480657	6073	
0.659494	-0.369378	5989	
0.598084	-0.270286	3994	
0.383662	-0.746124	7850	
0.319146	-0.850127	2280	
-0.933220	0.061062	1739	
0.684594	0.474225	2870	
0.750600	-0.129419	2091	
0.226780	-0.091981	8262	
0.615441	-0.759167	5098	
0.427165	0.304187	9609	
-0.921314	-0.027015	2357	
0.609779	-0.502209	1588	
0.343224	-0.622712	8969	
0.324982	0.255790	2342	
0.523994	0.205409	4618	
0.379280	0.117282	2298	
0.121435	0.786541	2241	
0.795062	-0.542602	849	
0.133264	0.060235	6213	
0.314357	0.111133	8914	
0.561517	0.183305	5875	
0.228809	-0.379007	2640	
0.148766	0.773989	1301	
0.675638	-0.195298	9050	
0.434778	-0.075604	5426	
0.304405	-0.164121	1664	
0.315710	-0.279134	4189	
0.688896	0.173703	8014	
0.552147	0.311241	9496	
0.714142	-0.611501	10028	
0.557430	-0.517795	7891	
0.087157	-0.593163	6099	
0.306770	0.486617	5224	
-0.143967	0.947870	1469	
0.604512	-0.130975	4244	
0.640514	-0.241215	8769	
0.593133	0.376151	5247	
0.281331	-0.092086	2959	
0.150175	-0.956891	1822	
-0.236196	-0.966823	8788	
0.306025	-0.418412	9903	
0.114178	0.439411	8363	
0.107692	-0.018272	6639	
0.243296	0.727160	4213	
0.163388	-0.676267	9379	
0.346822	0.564290	9158	
0.258041	0.857191	7831	
0.213229	0.445005	613	
0.775160	0.443343	7390	
0.655804	-0.177268	9738	
0.477155	-0.146197	5376	
0.868557	0.346235	1228	
0.491866	-0.173242	6224	
-0.486599	-0.791558	6943	
0.139707	0.164645	2881	
0.401177	-0.273330	6801	
0.602600	0.325355	4582	
0.327269	0.099075	8964	
0.838324	-0.026408	6924	
0.583468	-0.210630	9385	
0.503779	0.819151	530	
0.272450	-0.600090	5954	
0.162841	0.685318	1437	
0.675657	-0.327974	8468	
0.587078	-0.421226	4700	
0.715007	-0.618534	10028	
0.143528	-0.059309	7629	
0.217573	-0.386075	1054	
0.075404	-0.053426	5315	
0.445617	0.606679	2404	
0.439727	-0.432116	4820	
0.073074	-0.131864	807	
0.277476	0.291266	607	
0.753820	0.490705	6073	
0.500096	0.784658	6799	
0.516525	-0.732654	7556	
0.591106	-0.100823	8547	
0.318745	-0.482462	3157	
-0.863559	0.320889	5140	
0.857311	0.212163	6756	
0.113034	0.156063	8758	
0.360403	-0.419372	5463	
0.667252	0.403297	6966	
0.590075	0.167989	9332	
0.171497	-0.381562	4058	
0.828677	0.033741	5480	
0.255195	0.295347	5382	
-0.890051	-0.378646	5711	
-0.381046	-0.828287	1471	
0.693442	-0.170168	487	
0.635152	0.212659	4433	
0.185040	0.828026	7990	
0.064474	0.487600	7795	
0.231002	-0.085702	7094	
-0.306741	0.850068	2279	
0.712770	0.104629	8221	
0.205864	0.143639	776	
0.545342	-0.164637	5388	
0.082250	0.403671	3009	
0.819310	-0.505376	9040	
0.202427	-0.732228	2587	
0.444123	-0.455769	5438	
0.988864	-0.025041	4881	
0.786319	-0.208173	4510	
0.587134	0.072334	3194	
0.451934	0.092349	7018	
0.699685	-0.147387	915	
0.677293	-0.012627	4329	
0.591548	0.687270	7676	
0.081638	-0.424527	3814	
0.656915	-0.203529	10081	
0.761868	-0.280172	1878	
0.166630	0.001336	1698	
0.065302	-0.475086	2850	
0.098741	0.126964	5230	
0.564446	0.458437	4646	
0.167498	0.073904	2916	
0.803252	0.007942	5453	
0.236931	0.564520	2482	
0.053724	-0.551553	6321	
0.591211	-0.563256	4622	
0.647130	0.154658	2710	
0.670211	-0.741289	1243	
0.590893	-0.162926	5395	
0.732620	-0.214511	2716	
0.153188	0.494346	4894	
0.277575	-0.221592	3887	
0.123294	0.375071	5489	
0.235240	-0.505110	5546	
0.472180	0.067948	9322	
0.698661	0.485708	3696	
0.397188	-0.660976	4934	
0.387701	0.532707	2249	
0.225091	0.577555	3006	
0.233235	0.725843	4213	
0.485240	0.662108	4892	
0.293555	-0.792285	1534	
0.351849	-0.356932	3000	
0.667678	0.364544	3511	
0.207363	-0.864684	7322	
0.259068	0.450760	6544	
0.231894	0.855897	7787	
0.442092	-0.737419	8489	
0.701878	0.042177	7693	
0.684951	-0.494120	3962	
0.640857	0.591675	8440	
0.733748	0.136772	1184	
0.080131	-0.568690	3466	
0.683271	0.277412	1828	
0.551720	0.101499	9411	
0.911940	0.087597	8518	
0.681931	0.379735	4585	
-0.419594	0.864558	4395	
0.092254	-0.453717	2837	
0.699578	-0.220671	2128	
0.682075	0.283661	1828	
0.103031	0.548253	8266	
0.316340	0.810752	5681	
0.045588	-0.777620	1138	
