time = 0.001	Re = 1	rotation = 0
0.078517	-0.316241	2908	
0.501645	0.116313	5969	
-0.248684	-0.899112	9290	
0.260546	-0.486182	7871	
0.332389	0.185392	670	
0.294247	0.053800	3269	
0.581422	-0.524941	9479	
0.746887	-0.493903	6325	
0.329251	-0.339771	6132	
0.622440	-0.309096	5313	
0.451591	-0.278817	5569	
0.397676	-0.472732	8639	
0.100537	-0.084078	4205	
0.386344	-0.762107	7650	
0.196389	0.356197	7409	
0.693296	-0.484378	3656	
0.216072	0.339025	6749	
0.104930	-0.358339	9699	
-0.904274	0.282429	1325	
0.735399	0.572941	8737	
0.430583	-0.579244	2738	
0.447601	0.167359	6058	
0.053840	0.050483	3196	
0.557794	0.161364	6606	
0.711220	-0.111275	7810	
0.536287	-0.556648	7407	
0.307690	-0.429556	460	
0.199184	-0.319593	5521	
0.059679	0.071159	2776	
0.647788	-0.310786	7385	
0.353134	0.758440	3401	
0.749106	-0.426523	7232	
0.088719	-0.205261	2975	
0.936947	-0.095504	4930	
0.262606	-0.579178	1824	
0.202965	0.157933	9222	
0.741640	-0.412986	7134	
0.519444	-0.416297	8482	
0.398421	-0.674184	4934	
0.376439	0.068401	3343	
-0.693298	-0.626222	1919	
0.902162	-0.336273	9474	
0.132560	0.109773	6621	
0.702202	-0.286286	1268	
0.249991	-0.573980	2072	
0.559318	-0.817375	4828	
0.545213	-0.121211	9409	
0.234025	0.137102	2039	
0.572928	0.026691	6699	
0.605147	-0.396173	4687	
0.542781	-0.608269	5812	
0.095743	0.499333	9400	
0.772535	-0.205986	3805	
0.909858	0.240962	8227	
0.751552	0.337853	2411	
0.272006	0.828684	905	
0.610422	0.185207	1784	
0.909483	0.033616	7773	
0.274422	0.673905	6973	
0.627445	-0.571888	9405	
0.289907	-0.727630	8566	
0.276026	0.919835	3151	
0.719530	0.309353	2904	
0.050369	-0.187030	805	
0.320545	0.441489	3291	
0.502778	0.357356	9490	
0.392733	0.765567	5729	
0.788004	0.420449	6989	
0.608885	0.750857	9506	
0.286029	0.272579	5855	
0.273879	-0.229892	3887	
-0.062909	0.968883	865	
0.228815	0.029589	2270	
0.293234	0.759846	9551	
0.588893	-0.092400	1277	
0.666364	-0.273156	6862	
0.432848	-0.438935	4010	
0.640688	0.276803	5162	
0.188519	-0.656289	9292	
-0.086208	0.937527	8747	
0.667129	-0.456791	7131	
0.808947	-0.383287	7259	
0.505299	-0.038789	3376	
0.352747	-0.436978	3586	
0.202127	-0.715959	2461	
-0.564296	0.785932	4869	
0.613895	-0.382593	4219	
0.154666	0.450975	4233	
0.223139	-0.656103	9755	
0.282660	-0.778205	9106	
0.306209	0.206059	7367	
0.570372	-0.611264	6199	
0.482581	-0.084149	1216	
0.211204	-0.800685	7430	
0.312464	0.746582	621	
0.213336	0.290818	1508	
0.738315	0.592347	8737	
0.687713	-0.044736	5689	
0.329660	0.082606	1252	
0.228404	0.731186	8491	
0.200615	-0.265988	2063	
0.475972	-0.132559	5376	
0.487743	-0.137006	6230	
0.649830	0.366962	5394	
0.629567	-0.525772	839	
-0.957773	0.159572	7022	
0.766182	0.026498	2302	
0.324152	-0.473336	4114	
0.554519	0.460883	3754	
0.495073	0.513275	1777	
0.591707	0.758909	9880	
0.577547	-0.642814	7372	
0.262663	0.071224	2113	
0.313829	0.369032	744	
0.105310	-0.495806	843	
0.261356	-0.071506	1866	
0.667788	0.212599	7722	
0.705384	0.156364	7627	
0.427116	0.710290	6365	
0.303131	-0.030684	4126	
0.713669	0.658164	7948	
0.305307	0.795154	5681	
0.287850	0.859027	759	
0.068892	0.588619	1499	
0.574459	-0.682828	901	
0.646835	0.224034	5012	
0.200821	0.083657	7634	
0.608389	0.545992	9313	
0.370553	-0.480281	9633	
0.387739	0.774018	5254	
0.736316	0.510644	6137	
0.479018	0.275246	9528	
0.150767	-0.381677	9116	
0.124273	-0.259780	4451	
0.082922	0.618902	957	
0.084797	0.499084	9227	
0.684190	0.284382	1828	
0.473822	-0.444037	8278	
0.815182	0.164126	4884	
-0.822708	-0.547544	1549	
-0.511592	-0.800497	545	
-0.986021	0.165788	4199	
0.078679	-0.734537	1546	
0.575518	-0.742830	868	
0.193345	-0.550849	8635	
0.219296	-0.161361	4437	
0.576310	0.393809	3665	
0.193350	-0.197575	558	
0.602767	-0.326321	2159	
0.581144	-0.710110	2607	
0.080919	-0.690712	2442	
0.297627	0.614402	9967	
0.660174	-0.221573	2077	
0.328529	-0.199966	416	
0.776178	0.132095	3161	
-0.248831	-0.960182	2259	
0.280922	0.110522	5044	
0.541600	0.639463	8083	
0.577055	0.502733	6216	
0.447605	0.027313	6009	
0.626683	0.563940	1861	
0.309148	-0.146940	5091	
0.433141	-0.096629	5802	
0.542034	-0.509036	4748	
0.866914	0.484493	3998	
0.251285	-0.508781	6648	
0.861053	-0.270725	9748	
0.209876	0.593627	1352	
-0.748136	0.559270	9885	
0.909531	0.189593	9597	
0.104489	0.606939	3636	
0.877368	-0.207489	5132	
0.447643	-0.607687	6146	
0.365479	-0.030097	3268	
0.250220	-0.763882	7820	
0.447246	-0.582186	2898	
0.537464	0.610707	6514	
0.648306	0.034444	2681	
0.150859	-0.301908	2668	
0.307924	0.157578	7044	
0.517286	-0.372810	9841	
0.659602	-0.331098	7370	
0.121501	0.670019	8112	
0.482298	-0.820448	2094	
0.161713	-0.117875	2468	
0.372942	0.753481	5254	
0.189324	-0.192728	1255	
0.399384	-0.785189	7166	
0.186397	-0.455668	6301	
0.667788	0.109031	4518	
0.776319	0.075451	2546	
0.464336	-0.350893	3330	
0.410949	0.295456	6959	
0.320457	0.805774	5681	
0.395832	0.196025	4195	
0.511593	0.235557	4467	
0.212220	-0.384180	1054	
-0.902234	-0.189275	9598	
-0.044739	-0.930379	9053	
0.303276	-0.619250	8502	
0.410826	0.008720	4129	
0.209600	0.517393	6734	
-0.927275	0.304369	8321	
0.680847	-0.296618	812	
0.170653	0.878542	5439	
0.337909	0.172043	670	
0.298642	0.396497	938	
0.816060	-0.042600	6948	
0.645015	-0.184815	9738	
0.784992	0.007729	1954	
0.138556	-0.041727	7052	
-0.343580	-0.896922	6371	
0.140636	-0.822776	2562	
0.772322	0.285176	4541	
0.617881	-0.166224	5921	
0.228078	0.362216	4745	
0.141527	0.415672	3729	
0.476166	0.122367	5960	
0.717100	0.188671	631	
0.499967	0.622166	5431	
0.454605	0.624649	3895	
0.479917	-0.186603	4830	
0.565431	-0.303226	3026	
0.925968	0.168885	9921	
0.359209	0.287638	2982	
0.094526	0.290554	5694	
0.744470	-0.351169	3757	
0.906644	0.324165	9030	
0.567278	0.127135	8418	
0.489813	0.180050	2678	
0.478925	-0.362932	5535	
0.426925	0.679859	2308	
-0.897393	0.370320	6737	
0.842879	0.525528	9155	
0.342113	0.616534	3608	
0.113058	-0.476816	733	
0.079960	0.654032	2589	
0.867863	0.080146	6193	
0.162137	-0.640855	7897	
0.587752	-0.536360	9681	
0.051526	0.168122	517	
0.534015	0.669432	6783	
0.401546	0.778995	8924	
0.503012	0.124764	5969	
0.662128	0.233106	5878	
-0.214046	0.896740	8841	
0.639073	0.250070	5046	
0.831645	-0.421799	9262	
0.130000	-0.428592	1253	
0.600735	0.437896	8028	
0.504584	-0.315551	7254	
0.784402	0.227568	3653	
0.285292	-0.364626	5272	
0.553458	0.207125	6899	
0.868512	-0.415400	834	
0.263432	0.340867	7718	
0.165767	0.712620	2447	
0.407285	0.173968	4253	
0.418582	0.301459	7265	
0.826012	-0.462039	10026	
0.121239	-0.745151	7934	
0.221211	0.256966	7798	
0.057410	-0.406020	2686	
0.424989	-0.603020	6146	
0.472042	0.474986	7229	
0.071066	-0.155148	3237	
0.812118	0.221131	4455	
0.125502	0.546832	3840	
-0.738804	0.569972	9729	
0.111605	0.630450	8246	
0.589720	0.111542	1377	
0.336760	0.580791	10079	
0.384362	0.826755	1472	
0.741495	-0.474600	6094	
0.434113	-0.784092	8886	
0.440408	0.570140	5030	
0.375408	-0.412776	4865	
