time = 0.001	Re = 1	rotation = 0
0.080288	-0.236233	2011	
0.570471	0.272132	9181	
0.572083	0.745778	9880	
0.263475	-0.300370	736	
0.352132	0.544089	10013	
0.283767	0.355440	6248	
0.354758	-0.499866	7637	
0.137243	0.565401	7659	
0.332675	0.073163	1680	
0.478949	-0.267975	4513	
0.438754	0.114989	6972	
0.374262	-0.078004	2321	
0.089044	0.278683	4807	
0.846873	-0.242680	9486	
0.209820	0.089667	9388	
0.492573	-0.664382	997	
0.220110	0.244341	9452	
0.101644	0.482861	10061	
0.262631	-0.903802	9034	
-0.244919	-0.886659	9290	
0.345944	-0.311155	3629	
0.533676	0.393119	9370	
0.035698	0.627272	9545	
0.633293	0.138807	2710	
0.541480	-0.344480	10117	
0.348431	-0.460227	5524	
0.313070	-0.076654	5028	
0.193003	-0.575588	5700	
0.047007	-0.851500	8832	
0.468067	-0.332158	6493	
0.229656	0.728543	8491	
0.747098	-0.429612	7232	
0.097256	0.088863	3796	
-0.813478	0.473782	9123	
0.257982	-0.418370	3591	
0.204345	-0.144105	5646	
0.554328	-0.625254	5812	
0.434856	-0.166260	5696	
0.288526	-0.563475	8966	
0.396462	0.469817	9617	
0.480922	0.798662	9348	
0.813790	0.514299	9438	
0.838596	-0.336145	6038	
0.449972	-0.448379	5438	
0.247398	-0.459783	6487	
-0.383995	-0.909410	3517	
0.534256	0.070950	1904	
0.235243	0.108320	3242	
0.594088	0.082392	5515	
0.434168	-0.327075	6361	
0.322356	-0.640365	7520	
0.908868	0.033954	7773	
0.457897	-0.568786	4722	
-0.936766	0.091460	4929	
0.778858	-0.273135	8612	
0.130878	-0.251778	4451	
0.668247	-0.006005	3718	
0.091072	-0.588424	6099	
0.351218	0.714842	2043	
0.508558	-0.666339	829	
0.277851	-0.719792	7058	
-0.429325	0.860989	414	
0.705373	-0.334452	8466	
0.338825	0.836186	6745	
0.448714	0.619247	3895	
0.691403	0.206964	816	
0.176364	0.577647	9304	
0.151392	0.429702	2145	
0.175013	0.948255	10001	
0.288517	0.546195	2027	
0.279929	0.010212	5553	
-0.275652	0.928988	2189	
0.227742	-0.079587	8992	
0.219980	0.701127	7624	
0.564401	-0.013179	7545	
0.480921	-0.341848	6594	
0.400138	-0.057886	3967	
0.704351	-0.127886	749	
0.392073	-0.759479	7650	
-0.678946	-0.660002	889	
0.368671	-0.600998	4231	
0.141337	0.613545	3964	
0.525413	0.211100	5117	
0.349268	-0.022856	5174	
0.476628	-0.719672	6517	
-0.839119	0.484420	7863	
0.439410	-0.330224	6484	
0.161605	-0.272212	3065	
0.237226	-0.703453	9088	
0.738592	-0.474033	6094	
0.310149	0.533084	4285	
0.381279	-0.703845	4845	
0.494412	0.230867	3489	
0.705154	0.541779	6172	
0.282177	0.740296	5972	
0.219697	0.154705	2192	
-0.887368	0.332330	9473	
0.583884	-0.248867	9421	
0.328190	0.469188	5481	
0.200953	0.593458	486	
0.192246	-0.532557	8577	
0.479835	0.209280	3815	
0.489018	0.183224	2678	
0.733964	-0.198528	3314	
0.353635	-0.646740	7611	
-0.967108	-0.086699	6849	
0.566044	-0.447848	2500	
0.323842	-0.104011	6269	
0.767261	-0.006826	1954	
0.770982	0.115852	2995	
-0.124181	0.951870	1681	
0.804493	-0.340535	5618	
0.256066	0.222482	4153	
0.383730	0.623050	1018	
0.106515	0.453839	8878	
