time = 0.001	Re = 1	rotation = 0
0.072683	0.640088	2377	
0.516117	-0.191300	5192	
0.640277	0.688593	7114	
0.402055	-0.696121	5727	
0.332339	-0.350768	9395	
0.286062	-0.425523	6231	
0.778041	0.216114	3653	
0.290174	-0.816307	9986	
0.481849	-0.596561	4826	
0.705852	0.150487	7627	
0.628468	-0.340860	5422	
0.707443	-0.329685	8466	
0.080917	0.769599	1506	
0.583602	-0.648213	6893	
0.203413	0.194240	5770	
0.801944	0.285143	5836	
0.228563	0.075313	5416	
0.107624	0.253703	7495	
0.823138	-0.467845	10026	
-0.799048	0.481423	9423	
0.796344	-0.120881	4967	
0.459109	-0.264580	1525	
0.038196	-0.277831	7401	
0.535566	-0.032062	3674	
0.606926	0.322409	4582	
0.797682	0.132193	4040	
0.505909	-0.610472	6986	
0.193680	-0.480116	6388	
0.046078	-0.524281	8905	
0.695655	0.227164	816	
0.214470	0.691392	5558	
0.832288	0.235715	7028	
0.078948	0.662650	886	
-0.739861	0.581058	10097	
0.504493	-0.655853	9390	
0.209693	0.006845	8789	
0.767673	0.365696	4613	
0.745702	-0.050022	3481	
0.820342	-0.181217	5073	
0.391394	-0.432241	9615	
0.895946	-0.268476	1326	
-0.939264	-0.211970	9780	
0.115309	0.552279	5168	
0.653609	0.368669	3511	
0.444340	-0.694734	7692	
-0.750386	-0.648874	9099	
0.623737	-0.152318	5390	
0.233220	-0.172201	4511	
0.584916	-0.060781	1110	
0.732607	0.175736	963	
0.830838	0.113231	4498	
0.907391	0.061661	9471	
0.577681	0.515785	6216	
-0.887013	0.314575	2006	
0.344009	0.616875	1390	
0.897559	-0.094542	701	
0.534768	0.114428	4197	
0.093070	-0.471847	3690	
0.250229	0.338420	6654	
0.852516	0.108053	5443	
0.653683	-0.553271	10107	
0.215747	-0.934585	6886	
0.396256	0.488378	9425	
0.044770	-0.835438	1962	
0.326066	-0.078483	6343	
0.455183	0.015435	7079	
0.288639	0.787837	9791	
0.894815	0.015540	7773	
0.028913	-0.967964	9232	
0.289724	-0.218297	2099	
0.286308	-0.623355	3224	
0.780718	-0.576936	4102	
0.220443	-0.231239	2474	
0.208077	0.633109	2527	
0.632446	-0.036011	2387	
0.677351	0.256533	7491	
0.715885	-0.266428	4458	
0.482320	0.256445	1212	
0.213366	-0.747246	2587	
-0.088762	-0.937168	10125	
0.732734	0.356761	3686	
0.459420	-0.754292	7847	
0.564387	-0.246774	1318	
0.615796	-0.486705	7077	
0.277004	-0.775725	9106	
