time = 0.001	Re = 1	rotation = 0
0.072339	0.658765	886	
0.512132	-0.173253	6234	
0.722396	0.602799	5019	
0.365572	-0.700449	5180	
0.332094	-0.310594	2267	
0.286070	-0.384841	7191	
0.794791	0.149035	3627	
0.242090	-0.820318	8696	
0.450265	-0.604974	2898	
0.714672	0.113513	8221	
0.608279	-0.361864	3567	
0.679671	-0.375855	5989	
0.082224	0.788617	1091	
0.519969	-0.695453	7822	
0.201407	0.233681	8705	
0.827473	0.203164	6295	
0.226562	0.117596	909	
0.106908	0.277373	1703	
0.754676	-0.571249	9004	
-0.732028	0.577415	10023	
0.782212	-0.187438	4510	
0.455614	-0.237783	8449	
0.038229	-0.273331	7401	
0.534843	-0.015452	4771	
0.623561	0.305348	4562	
0.806703	0.062643	4471	
0.467437	-0.627798	4811	
0.194770	-0.441505	5145	
0.046169	-0.515825	9128	
0.709993	0.189045	599	
0.224289	0.717791	8500	
0.853147	0.146096	6401	
0.078621	0.683323	2339	
-0.660145	0.669463	8406	
0.456264	-0.680568	5992	
0.208792	0.047754	7735	
0.801396	0.288326	5836	
0.740112	-0.096675	3824	
0.798053	-0.259144	10034	
0.386193	-0.402846	8241	
0.853725	-0.381489	8631	
-0.959582	-0.079962	1337	
0.114562	0.581072	5057	
0.678376	0.331833	1240	
0.399181	-0.709811	5727	
-0.837444	-0.531865	9156	
0.616671	-0.160981	5921	
0.235206	-0.129947	8348	
0.582790	-0.056681	1110	
0.744130	0.128024	914	
0.838206	0.031642	5480	
0.908130	-0.049249	6569	
0.613143	0.483995	1530	
-0.838251	0.427400	4495	
0.362107	0.632223	1121	
0.879709	-0.200646	6014	
0.537404	0.129239	8736	
0.093613	-0.449498	2837	
0.248939	0.380934	5124	
0.859319	0.018041	6082	
0.598665	-0.607607	6443	
0.108289	-0.953621	1080	
0.407298	0.508767	2187	
0.044207	-0.827379	1962	
0.326521	-0.033241	6658	
0.455126	0.047925	6433	
0.335128	0.782122	4021	
0.890405	-0.089176	701	
-0.103544	-0.959563	2025	
0.291231	-0.174107	504	
0.278836	-0.594054	7506	
0.693223	-0.679388	7608	
0.222351	-0.190266	3682	
0.212018	0.666130	2558	
0.630464	-0.045196	3719	
0.693185	0.222454	816	
0.694021	-0.310647	812	
0.487314	0.276985	4045	
0.201132	-0.724382	2461	
-0.177256	-0.921380	8343	
0.762604	0.293464	2349	
0.391829	-0.785473	6708	
0.555905	-0.242868	1318	
0.579762	-0.519232	7657	
0.246435	-0.768019	7460	
0.926650	-0.279252	8322	
0.738690	0.142271	1184	
0.151062	0.587578	2254	
0.335431	-0.749611	3462	
0.396798	-0.757587	7650	
0.306249	-0.268621	3019	
0.852496	-0.006016	5867	
0.549518	-0.304843	10040	
0.159075	-0.731566	4112	
0.221603	0.614302	2536	
0.223496	0.090648	8208	
-0.898600	-0.298737	10073	
0.613761	0.237517	7772	
0.327308	-0.399519	9381	
0.201520	0.602173	486	
0.196015	-0.384777	7474	
0.561412	-0.326444	9671	
0.575200	-0.299861	2162	
0.424803	0.387606	7583	
0.809018	0.199552	4932	
0.787616	0.567496	9656	
0.524952	0.472271	4184	
0.549781	-0.570932	7377	
0.406937	0.282658	6959	
0.385135	0.240583	5202	
-0.242064	-0.928474	1106	
0.803040	-0.343423	5618	
0.254706	-0.291556	1104	
0.320958	-0.113053	6871	
0.120443	0.104125	5297	
0.249280	-0.419179	5768	
0.509421	0.294351	2149	
0.515581	0.357064	9490	
0.243517	0.629773	6029	
