time = 0.001	Re = 1	rotation = 0
0.077881	-0.350088	523	
0.499260	0.069579	8231	
-0.083409	-0.930732	10125	
0.263859	-0.560884	2072	
0.334892	0.096976	8964	
0.294861	-0.037939	4126	
0.655141	-0.450169	8176	
0.840921	-0.312536	5139	
0.331298	-0.417099	8153	
0.655468	-0.264874	8306	
0.461631	-0.327559	6493	
0.420028	-0.511914	3904	
0.096164	-0.120954	4048	
0.506712	-0.703958	4837	
0.199565	0.277188	7875	
0.776177	-0.346168	5041	
0.219500	0.256621	7798	
0.103697	-0.406594	9020	
-0.946929	0.033101	9166	
0.574221	0.732156	9870	
0.483429	-0.574699	4212	
0.446194	0.102619	4312	
0.057319	0.042994	1497	
0.549599	0.142115	8542	
0.721459	-0.036229	5887	
0.609401	-0.499467	1588	
0.312342	-0.502731	3825	
0.196377	-0.397737	7946	
0.063637	0.057409	9753	
0.683911	-0.249941	3260	
0.275501	0.759292	1214	
0.822934	-0.264964	4886	
0.087573	-0.241721	1759	
0.929293	0.152942	9210	
0.275313	-0.640692	7184	
0.207435	0.078386	9064	
0.810887	-0.260988	4886	
0.555013	-0.409822	1864	
0.476014	-0.651000	675	
0.377196	-0.016395	1910	
-0.522066	-0.772305	8756	
0.959844	-0.076537	8798	
0.137755	0.054295	6898	
0.739187	-0.193232	3314	
0.259721	-0.639030	9170	
0.771180	-0.621871	6511	
0.552662	-0.144266	6228	
0.237764	0.051042	5930	
0.572232	0.011908	6699	
0.651332	-0.343839	6291	
0.635700	-0.527404	8607	
0.096858	0.452245	8817	
0.798116	-0.075571	5497	
0.816113	0.468035	8902	
0.678595	0.457735	2420	
0.185525	0.828353	7990	
0.594906	0.195688	1231	
0.874168	0.252030	8088	
0.255930	0.618157	4337	
0.727035	-0.449015	6066	
0.354714	-0.734890	6968	
0.054801	0.961717	960	
0.663090	0.402522	5006	
0.050072	-0.202326	4642	
0.318548	0.363376	1266	
0.484797	0.329872	5061	
0.290735	0.787787	9791	
0.674764	0.581224	585	
0.390996	0.883095	2926	
0.289403	0.184285	5065	
0.271024	-0.316294	4426	
-0.299002	0.921885	2531	
0.228397	-0.056109	7194	
0.241379	0.736566	4017	
0.595936	-0.094783	1277	
0.698116	-0.207112	2107	
0.456614	-0.470252	7056	
0.608686	0.314025	5220	
0.198535	-0.716279	2461	
-0.265720	0.902272	9033	
0.737764	-0.346098	3757	
0.876425	-0.187559	6014	
0.507739	-0.084031	3692	
0.363482	-0.498254	7637	
0.230376	-0.758716	6510	
-0.755767	0.604840	8629	
0.658739	-0.327986	7370	
0.156975	0.381198	3978	
0.240897	-0.710465	6170	
0.374067	-0.764992	6560	
0.309394	0.116585	7517	
0.671607	-0.511269	3392	
0.485832	-0.136765	6230	
0.287571	-0.806077	1534	
0.259145	0.725658	4213	
0.217129	0.209063	8851	
0.564133	0.758637	3300	
0.690047	0.010034	4761	
0.330912	-0.007888	3732	
0.208570	0.678661	2558	
0.197529	-0.344092	6310	
0.480541	-0.185054	4830	
0.493108	-0.184593	4906	
0.598909	0.423031	5308	
0.713717	-0.418520	5501	
-0.964265	-0.114003	6849	
0.753408	0.133644	3161	
0.334258	-0.537307	6329	
0.508619	0.477661	1300	
0.453881	0.509330	5562	
0.377236	0.883932	8674	
0.693925	-0.524576	4194	
0.263986	-0.018983	3854	
0.314768	0.285474	7269	
0.103886	-0.547350	2658	
0.258134	-0.159887	9808	
0.640634	0.260117	5046	
