time = 0.001	Re = 1	rotation = 0
0.075104	-0.494666	2844	
0.505449	-0.129229	9249	
0.676862	-0.653119	8848	
0.426568	-0.689443	7692	
0.332565	-0.270823	3022	
0.285861	-0.402170	6845	
0.806317	0.070164	4844	
0.730519	0.517521	6137	
0.425465	-0.606408	6146	
0.725168	0.028280	4318	
0.566242	-0.392033	3274	
0.629028	-0.440778	8090	
0.088995	-0.276336	5621	
0.878978	-0.069326	8172	
0.211167	-0.058316	9130	
0.774427	0.350539	5165	
0.228215	-0.095203	7121	
0.098246	-0.612943	8508	
-0.467952	-0.820500	8621	
-0.099710	0.912980	9529	
0.756782	-0.266180	8146	
0.450476	-0.174106	6818	
0.067284	0.001925	5706	
0.534395	0.020013	3430	
0.659018	0.255358	7703	
0.809023	-0.018124	6992	
0.456792	-0.631378	4811	
0.201948	-0.698107	2457	
0.074570	-0.016664	9798	
0.732140	0.099330	8589	
0.203025	0.522030	9216	
0.726238	0.463250	4703	
0.084098	-0.398283	3833	
0.335902	0.872959	9238	
0.541580	-0.631888	5812	
0.198954	-0.254390	4278	
0.731266	0.430786	4657	
0.717197	-0.191081	2000	
0.813115	-0.209915	6162	
0.380424	-0.346823	3723	
0.161876	-0.905873	8826	
0.472044	0.837595	9698	
0.127799	-0.179932	9896	
0.721456	0.245644	4727	
0.512237	-0.659514	9390	
0.845976	0.515671	9155	
0.601615	-0.173488	5395	
0.227457	-0.303665	406	
0.578765	-0.046053	1074	
0.756242	0.024003	4068	
0.835981	0.068619	5717	
0.101483	0.261900	1535	
0.660838	0.429780	1314	
0.105505	0.925003	9979	
0.367863	0.635364	1121	
0.119847	0.642958	7215	
0.544748	0.157085	6438	
0.336184	0.826944	6745	
0.252158	0.287093	4550	
0.818267	0.259076	6882	
0.776554	-0.373533	5631	
-0.816725	0.510301	8563	
0.432075	0.532168	3325	
0.049182	-0.267398	5404	
0.326410	-0.001313	3071	
0.455886	0.117572	4312	
0.176369	0.598515	2380	
0.196738	0.803244	8664	
-0.573763	0.777847	4869	
0.290445	-0.193335	504	
0.287662	-0.627500	3224	
-0.964968	0.107837	5809	
0.214149	-0.398585	1054	
0.206489	0.459001	645	
0.625169	-0.062370	8051	
0.720276	0.139174	1184	
0.645311	-0.384268	6022	
0.502099	0.313817	2149	
0.513168	-0.699422	4837	
-0.919532	0.227808	948	
0.779869	0.247844	2285	
0.653673	0.606767	5435	
0.539892	-0.226142	2688	
0.535569	-0.550264	7407	
0.644830	-0.589421	9484	
-0.853459	-0.457031	5547	
0.753121	0.039983	4068	
0.171070	0.095030	5285	
0.582856	-0.629969	7372	
0.832723	-0.285056	5190	
0.306393	-0.258550	3019	
0.838731	0.150540	4878	
0.527756	-0.291609	6314	
0.797586	-0.397638	7073	
0.219703	0.448337	8097	
0.221495	-0.139983	4430	
-0.236722	0.909257	4903	
0.637396	0.207194	4433	
0.326480	-0.367485	9662	
0.205246	0.364836	1687	
0.194578	-0.655721	9023	
0.534716	-0.322503	9310	
0.549545	-0.300742	10040	
0.441018	0.431728	3338	
0.806658	0.208591	4932	
-0.293216	-0.923711	2547	
0.573068	0.447469	5370	
0.524179	-0.587378	6468	
0.412525	0.346363	9277	
0.386752	0.308178	5133	
-0.556623	0.784634	1144	
0.846698	0.219592	6295	
0.252029	-0.381294	2273	
0.321534	-0.087371	6343	
0.102428	-0.758803	5366	
0.249054	-0.508931	6648	
0.528795	0.317151	9080	
0.543993	0.364448	404	
0.235907	0.522875	4370	
0.296838	-0.473179	1099	
-0.487638	0.838838	2463	
0.165708	0.561020	9240	
-0.200388	0.875392	7885	
0.071757	0.418532	2714	
0.854673	0.278692	7836	
0.527956	0.277170	8870	
0.189736	-0.319263	2201	
0.306872	0.571641	5675	
0.599586	-0.492987	7077	
0.165360	0.614316	3400	
0.162791	0.800064	3899	
0.462742	-0.016979	1382	
0.146823	-0.718367	4112	
0.115677	-0.546959	2494	
0.087520	0.402206	4085	
0.089096	0.291091	6181	
0.478890	0.423621	6077	
0.693749	-0.285879	1268	
0.429779	0.650703	3104	
0.469703	-0.869486	3416	
0.533689	-0.785680	1007	
-0.189935	-0.980759	9514	
0.233932	-0.851666	7720	
0.854254	0.396182	864	
0.358512	-0.764787	6560	
0.206591	-0.571899	6809	
