time = 0.001	Re = 1	rotation = 0
0.085714	0.122307	2892	
0.648794	0.198317	4433	
-0.335756	-0.873162	9237	
0.272341	0.629103	6104	
0.693711	0.408516	2284	
0.653345	0.508098	6432	
0.343288	-0.063882	6439	
0.141003	0.744458	985	
0.347102	0.546099	10013	
0.461618	-0.079632	7632	
0.455733	0.325795	2198	
0.371122	0.294347	2982	
0.092547	0.166014	6334	
0.184375	0.548651	10032	
0.398833	-0.753413	7650	
0.268454	-0.009981	2964	
0.657492	-0.560541	10107	
0.102310	-0.461211	2630	
-0.946731	-0.028978	1070	
0.879467	-0.312823	5576	
0.345857	0.150498	2967	
0.662340	0.284702	7839	
0.037319	-0.415810	1574	
0.662209	0.022000	3452	
0.482333	-0.257123	3791	
0.343921	-0.008615	1941	
0.313417	0.535975	4285	
0.689815	0.537200	6172	
0.043113	-0.790869	1199	
0.444615	-0.137597	6611	
0.204944	-0.500673	6405	
0.240626	0.067511	6568	
0.097880	0.085906	3796	
0.913216	-0.229490	947	
0.257938	0.554910	6805	
0.669965	-0.561879	10107	
0.266903	-0.055132	1542	
0.431654	0.085800	7779	
0.283734	0.215099	6353	
0.579651	0.485394	5380	
-0.934966	0.030544	9166	
0.483308	0.831236	9698	
0.123516	-0.278426	2222	
0.407469	-0.241454	5322	
0.250248	0.602017	2407	
-0.372765	0.919540	5273	
0.555670	0.165385	6606	
0.865936	-0.050186	7276	
0.613832	0.068304	3215	
0.420747	-0.083253	4100	
0.293895	0.048865	3269	
0.095550	0.507877	7698	
0.353705	-0.335335	3944	
0.938675	0.071039	1516	
0.324134	-0.569523	9931	
0.125249	0.439526	9470	
0.640604	-0.134315	5419	
0.847680	-0.329527	6072	
0.433056	-0.696951	6646	
0.252528	0.105676	3321	
0.227397	0.462078	8097	
-0.817290	0.508918	8563	
0.450229	-0.533571	6541	
0.586731	0.698397	8122	
0.819670	-0.024634	6992	
0.725984	-0.065187	5181	
0.188693	-0.229241	2946	
0.153976	0.330552	2313	
-0.738546	0.624212	9761	
0.818834	0.177221	4884	
0.404784	0.688140	2980	
-0.918070	-0.315981	7151	
0.870625	0.046896	6946	
0.206973	-0.574346	6809	
0.566843	0.056022	3919	
0.450911	-0.167522	6818	
0.399307	0.249120	6250	
0.611890	-0.305543	5313	
0.253228	0.775464	1246	
-0.309624	0.888871	1501	
0.324075	-0.143113	9037	
0.140354	0.660952	1026	
0.578452	0.256866	10119	
0.347508	0.420715	5227	
0.207080	0.731442	7707	
-0.699309	-0.668341	1031	
0.423951	-0.094850	5802	
0.154321	-0.485586	2906	
0.221331	0.656105	3447	
0.186184	0.621941	5156	
0.747637	0.347227	3686	
0.266780	0.098561	3058	
0.547608	0.313766	9496	
0.252077	0.808300	4499	
0.227018	-0.645965	9755	
0.677585	-0.540917	4680	
0.527080	0.783971	8182	
0.528871	-0.208841	8427	
0.611983	0.513811	644	
0.204421	-0.632834	5434	
0.766530	0.425910	6711	
0.522845	0.325808	9080	
0.528178	0.298348	9996	
0.561235	-0.447321	2500	
0.302070	-0.056477	4941	
0.098841	-0.964458	1080	
0.436070	-0.417482	3530	
0.319618	0.459454	2860	
0.651020	-0.368358	5514	
0.687234	-0.343565	8466	
-0.551132	0.788260	1008	
0.207616	0.323225	7466	
0.778085	0.348295	5165	
0.815999	0.102850	3807	
0.100735	-0.676002	2369	
0.643911	0.549704	8594	
0.585777	-0.308382	1619	
0.538267	-0.356152	10111	
0.248033	-0.641577	10036	
0.549194	0.596149	6410	
-0.797781	0.553376	850	
0.180956	-0.170114	6980	
0.005977	-0.915288	1186	
0.856424	-0.317603	5139	
0.209219	0.823017	8011	
0.609670	-0.265599	5816	
0.692406	-0.539769	4680	
0.352928	-0.642008	7611	
0.352444	0.346161	2935	
0.184245	-0.116544	2819	
0.137898	0.451305	3407	
0.714946	0.101613	8221	
0.804682	-0.390161	7073	
0.113061	-0.649780	3123	
0.099175	0.834299	3388	
0.080819	0.751276	5332	
0.544691	-0.425070	2294	
0.413387	0.160324	5072	
0.300364	-0.480367	1099	
0.958599	0.249477	5594	
-0.046391	-0.948844	8081	
0.998090	-0.059294	7159	
0.084232	-0.455467	2653	
0.484759	-0.803546	1652	
0.331567	0.771272	2577	
0.776867	0.394595	5935	
0.659300	-0.301978	7397	
0.880232	0.074906	6193	
0.461804	-0.042137	988	
-0.909244	0.150502	10059	
0.086033	-0.451282	2653	
0.655427	-0.509368	6937	
0.482346	-0.139431	5376	
0.396963	0.609182	1040	
0.408198	-0.489178	2185	
0.356730	0.928003	5292	
0.741605	0.395183	4626	
0.256545	-0.612246	1623	
0.558068	-0.513952	7891	
0.582250	0.371818	3537	
0.257142	-0.572898	1824	
0.434405	0.642190	4596	
0.509281	0.422503	594	
0.376372	-0.014857	1910	
-0.913386	-0.394936	4151	
0.263580	0.642850	6104	
0.195285	0.831510	7799	
0.301695	-0.754985	7754	
-0.210819	0.896896	763	
0.288533	-0.871674	888	
0.110087	0.384983	10054	
0.139857	0.794982	2121	
0.329986	0.115588	8914	
0.507900	0.544601	3499	
0.192796	0.632424	5156	
0.345704	0.119644	394	
0.362618	-0.661143	5800	
0.583260	-0.131960	3303	
0.604239	-0.653665	6893	
0.709270	0.414846	3652	
0.450241	0.122796	5838	
0.422633	-0.169018	5696	
0.139121	0.138690	3290	
0.917213	-0.257496	1949	
0.276678	-0.814187	9986	
0.205588	-0.488037	6405	
0.884482	-0.032592	5467	
0.263460	0.820999	905	
0.560999	0.667455	8437	
0.581687	-0.224823	9385	
