time = 0.001	Re = 1	rotation = 0
0.646652	0.639926	7300	
0.504858	0.148171	6287	
0.361005	0.863598	1270	
0.271030	0.068204	3219	
0.329929	0.398252	8714	
0.284134	0.456097	1224	
0.433750	-0.589467	2965	
0.175102	0.806115	3899	
0.332523	-0.113165	6871	
0.598452	-0.331415	2159	
0.446527	-0.234572	8449	
0.379733	-0.387832	5465	
0.252472	0.849317	7831	
0.193288	0.270707	7875	
0.834973	-0.272771	9206	
0.260222	-0.576070	1824	
0.803542	0.332649	7291	
0.121203	0.061704	6213	
0.895743	0.306653	9030	
-0.512643	0.775758	7785	
0.366329	-0.511596	8078	
0.450015	0.212628	9067	
0.033804	-0.811152	1157	
0.566166	0.172668	5875	
0.698469	-0.160143	487	
0.407173	-0.581730	2902	
0.311851	-0.128237	5804	
0.255853	0.768905	1246	
0.046107	0.579917	2069	
0.617998	-0.346411	2413	
0.295300	-0.760818	9082	
0.227157	-0.420153	1280	
0.126869	0.850663	5412	
-0.901153	0.272614	1325	
0.269950	-0.027651	4534	
0.870141	0.131768	6583	
0.262883	-0.607040	5954	
0.495971	-0.409149	9941	
0.280742	-0.433916	5268	
0.374674	0.187443	2974	
0.790747	-0.498010	9040	
0.434315	-0.857356	1791	
0.137356	0.055663	6898	
0.654890	-0.364278	6042	
0.259339	0.061977	2148	
0.403013	0.908331	2926	
0.540396	-0.097559	6166	
0.435554	0.718668	6365	
0.574276	0.037747	3919	
0.565210	-0.426266	1832	
0.296292	-0.573621	3422	
0.793432	0.441861	8720	
0.668007	-0.418723	5210	
-0.941369	-0.003545	980	
0.802380	-0.198973	4510	
0.120433	0.700904	8033	
0.622623	0.171761	7745	
0.092436	-0.478635	3690	
0.839025	0.165765	5784	
0.241333	-0.438686	4410	
0.244035	-0.037491	4050	
0.806228	0.526118	1648	
0.777231	0.136939	3161	
0.048922	0.281480	4379	
0.369884	0.604922	1018	
0.519339	0.369166	9490	
0.180162	-0.456619	2171	
0.153515	0.336260	3011	
0.781543	0.569652	9656	
0.308108	0.620654	9961	
0.270461	0.282880	9812	
-0.175081	0.952515	1885	
0.423850	0.731426	5328	
0.395217	-0.744176	7850	
0.583097	-0.087939	1277	
0.639661	-0.312969	5891	
0.416487	-0.389086	9825	
0.661975	0.242471	7491	
0.184702	0.579586	3372	
0.525385	-0.784751	1179	
0.441963	-0.617819	3617	
0.141989	0.711803	926	
0.504350	-0.004478	1076	
0.346508	-0.278463	2988	
0.189623	0.467111	1234	
-0.394739	0.881634	2759	
0.575239	-0.415160	1832	
0.153217	-0.523100	1691	
0.223281	0.238150	5751	
0.191671	0.340279	6670	
0.307172	0.504359	2694	
0.256753	-0.488565	7871	
0.481479	-0.044812	838	
0.204639	0.799045	8448	
0.615297	-0.598036	6034	
0.807321	0.328537	7291	
-0.314884	-0.886685	9120	
0.682147	-0.083650	5452	
0.323708	0.322630	9643	
0.447125	-0.726439	6852	
0.310523	0.774727	7345	
0.473871	-0.093849	1216	
