time = 0.001	Re = 1	rotation = 0
0.071471	0.749919	5332	
0.522778	-0.212749	9243	
-0.931243	0.140500	10038	
0.270801	-0.611961	1623	
0.331610	-0.306939	2267	
0.288757	-0.264870	2927	
0.790842	0.167589	3799	
0.144418	0.320919	519	
0.443949	-0.605935	2965	
0.690010	0.198309	8218	
0.653926	-0.307623	7385	
0.716116	-0.313439	1723	
0.081679	0.611394	1689	
0.190521	-0.368270	4940	
0.277107	0.773782	9791	
0.802882	-0.281674	9752	
0.212368	0.601723	710	
0.105701	-0.329911	4785	
-0.559859	0.761006	953	
-0.455724	-0.809364	5325	
0.789888	-0.155177	3979	
0.465360	-0.297354	3677	
0.054081	-0.873048	2592	
0.537038	-0.051834	5333	
0.584006	0.339846	2718	
0.804757	0.083078	2888	
0.419815	-0.638978	767	
0.202283	0.214043	9110	
0.047288	0.442336	9009	
0.673710	0.272450	7839	
0.830829	0.269878	6882	
0.582656	-0.623614	7372	
0.081170	0.558211	7014	
0.073147	-0.932342	8748	
0.288546	-0.668106	6896	
0.197356	0.699624	4229	
0.826298	-0.209062	6126	
0.747792	0.010632	5829	
0.680071	-0.479500	3962	
0.394144	-0.443715	8949	
0.156658	0.906390	6519	
0.421766	0.863657	8596	
0.119862	-0.395241	6469	
0.628006	0.400308	7145	
0.254499	-0.616795	1623	
-0.909058	-0.403405	5711	
0.631820	-0.139569	5893	
0.226081	0.310171	4104	
0.587926	-0.064749	1110	
0.715117	0.228338	778	
0.812825	-0.201510	6162	
0.092187	0.746948	579	
0.587050	0.508113	8114	
0.255383	-0.896538	9982	
0.397197	0.642908	2758	
0.132742	0.218928	1045	
0.531986	0.094113	1904	
0.105057	-0.828213	918	
0.257365	0.626470	6029	
0.634250	-0.565044	10019	
0.246424	-0.680587	5984	
-0.856467	0.439746	833	
0.393204	0.481382	9425	
0.050889	0.156418	7757	
0.326809	-0.006745	3071	
0.455514	-0.029039	988	
0.519741	-0.700057	5507	
0.158963	-0.216717	1856	
-0.901763	0.349986	6737	
0.294866	-0.045324	4406	
0.269171	-0.436592	5268	
-0.631674	-0.736789	8300	
0.215290	0.322653	6315	
0.741210	0.455652	5354	
0.634422	-0.024748	3088	
0.653603	0.297253	7301	
0.733199	-0.223097	2716	
0.476904	0.224503	8128	
0.205376	-0.058526	9130	
0.394662	0.856091	1282	
0.778510	0.251202	2285	
0.154895	0.178291	3212	
0.576768	-0.248295	9319	
0.598377	-0.503254	7657	
0.202023	-0.180067	1195	
-0.440980	-0.859768	3923	
0.707674	0.240625	778	
0.551267	-0.691325	901	
0.217153	-0.444709	8010	
0.194246	-0.301731	3984	
0.308196	-0.202450	554	
0.715410	-0.452504	5544	
0.578221	-0.302138	2162	
0.161645	0.290072	3004	
0.537040	0.662637	8185	
0.207984	0.608804	710	
0.946606	-0.000519	979	
0.588000	0.256515	10119	
0.326970	-0.386192	619	
0.687873	0.532813	5295	
0.198990	0.275627	7875	
0.595525	-0.311493	1801	
0.606572	-0.281234	5282	
0.415012	0.331265	9277	
0.833946	0.023704	5899	
0.538223	-0.807301	4828	
0.484444	0.475554	7229	
0.522243	-0.588520	6468	
0.404614	0.212421	7071	
0.385212	0.175848	3099	
-0.609543	0.744305	779	
0.213991	-0.690389	1218	
0.263951	-0.017305	2736	
0.321558	-0.074129	5746	
0.102097	-0.603697	8358	
0.258732	-0.142245	9668	
0.494273	0.254870	4476	
0.492286	0.330057	5061	
0.453300	0.699089	6742	
0.295106	-0.384578	7614	
-0.968971	0.063934	7197	
0.271566	-0.796862	9372	
0.149420	0.880424	5439	
0.072998	-0.349299	523	
0.132140	0.534686	4992	
0.501157	0.207817	3815	
0.193960	0.721195	4384	
0.329705	0.625978	4024	
0.673323	-0.409636	3041	
0.222690	-0.788522	8194	
0.156884	0.055839	1006	
0.467746	-0.154778	6276	
0.317282	0.807626	5681	
0.116153	-0.761537	9026	
0.775646	-0.475742	6305	
0.910784	-0.039246	6569	
0.440612	0.344390	9647	
0.754454	-0.092513	3824	
0.505853	0.621304	5431	
-0.180032	0.975051	4459	
-0.600537	-0.733402	9851	
-0.178976	0.982671	4459	
0.108301	-0.010633	1429	
-0.481043	-0.805664	8621	
0.212031	-0.037354	9274	
0.217453	0.190093	8676	
0.438558	0.173672	6863	
0.181078	0.499426	9111	
0.703278	0.156184	7627	
0.746304	-0.538129	9973	
0.107536	-0.038415	2544	
0.278820	0.379219	7366	
0.650969	0.241996	4440	
0.365990	-0.580166	2794	
0.435137	0.528019	3325	
-0.963891	0.253322	8331	
0.281002	-0.135816	3309	
0.456950	0.688807	6742	
0.364216	0.358688	4257	
0.500949	-0.367334	6359	
0.499594	0.663159	6619	
0.311128	-0.514110	3825	
0.532560	-0.416103	2294	
0.774990	0.136446	3161	
0.503992	-0.859659	7646	
0.255074	-0.582137	8562	
0.118287	0.704796	8279	
0.315201	0.756726	3247	
0.930054	0.097657	1338	
-0.903257	0.225131	9793	
0.109098	0.419716	8783	
0.125135	0.551010	3840	
0.802469	-0.146179	4967	
0.394189	-0.502487	5941	
0.198552	-0.332429	4927	
0.798747	-0.109617	4911	
