time = 0.001	Re = 1	rotation = 0
0.079882	-0.252691	742	
0.560455	0.271544	5385	
0.478023	0.807912	8622	
0.262208	-0.342964	3563	
0.343949	0.516762	1067	
0.284806	0.312624	9059	
0.362618	-0.526806	9585	
0.138102	0.532650	4992	
0.333439	0.028071	3188	
0.484448	-0.288641	3969	
0.438560	0.080615	7779	
0.373996	-0.120026	7439	
0.089512	0.259375	4854	
0.869122	-0.146802	5669	
0.211624	0.048896	7735	
0.543298	-0.632364	5812	
0.222128	0.203003	8851	
0.102262	0.457948	8878	
0.359860	-0.872030	534	
-0.170674	-0.900029	8268	
0.346645	-0.350162	3944	
0.518739	0.391624	9984	
0.035737	0.622644	9545	
0.626758	0.150197	2710	
0.554861	-0.344640	10117	
0.353601	-0.491366	7637	
0.312089	-0.121846	5804	
0.193536	-0.611606	5591	
0.049605	-0.857252	810	
0.475537	-0.351101	5535	
0.217660	0.704300	7624	
0.788237	-0.352079	5618	
0.099945	0.070596	2478	
-0.868436	0.364052	8677	
0.257688	-0.458992	6487	
0.202259	-0.183232	1195	
0.606353	-0.581998	4814	
0.436265	-0.199204	6188	
0.294661	-0.594444	7506	
0.389048	0.443892	1995	
0.388512	0.845250	1282	
0.736041	0.620189	8486	
0.872936	-0.234614	8160	
0.462973	-0.461360	7944	
0.247435	-0.499448	5546	
-0.252933	-0.953848	2259	
0.533139	0.054370	7604	
0.237084	0.065236	8318	
0.591421	0.081127	3562	
0.439341	-0.353093	9015	
0.340217	-0.656618	7611	
0.897893	0.144232	5735	
0.484850	-0.564286	2432	
-0.940669	-0.032808	1070	
0.801811	-0.201369	6162	
0.129859	-0.280130	2952	
0.668181	0.014428	4146	
0.090501	-0.611635	6208	
0.320359	0.710489	1710	
0.562541	-0.629032	7012	
0.302472	-0.731389	7462	
-0.537388	0.798760	1008	
0.730522	-0.283826	9266	
0.268119	0.855195	437	
0.418587	0.622547	1631	
0.676977	0.239628	7491	
0.176850	0.540701	8874	
0.152522	0.395413	4955	
0.058046	0.965504	1964	
0.285276	0.510488	708	
0.279868	-0.035463	5364	
-0.392510	0.886713	2923	
0.225906	-0.121586	9134	
0.212478	0.672224	2558	
0.565143	-0.022640	1033	
0.489722	-0.357276	6236	
0.400224	-0.097583	2309	
0.711750	-0.092595	1894	
0.450543	-0.734783	8489	
-0.589241	-0.740404	9879	
0.387677	-0.613424	3770	
0.141902	0.580405	7927	
0.520750	0.196088	4618	
0.349073	-0.067161	1248	
0.539255	-0.680213	7822	
-0.898516	0.362766	6737	
0.445004	-0.355072	8366	
0.160295	-0.306258	3894	
0.251789	-0.724867	6768	
0.786074	-0.393213	6130	
0.306043	0.498847	2694	
0.421499	-0.694799	6814	
0.490541	0.209762	3815	
0.642354	0.612340	6091	
0.259258	0.726301	4213	
0.221923	0.113296	3550	
-0.923836	0.211242	5817	
0.594173	-0.244711	9421	
0.325514	0.433099	2822	
0.200522	0.555998	1190	
0.191928	-0.569816	7336	
0.477147	0.184369	4650	
0.486596	0.159290	4148	
0.747621	-0.149108	2007	
0.377222	-0.655331	5800	
-0.945231	-0.222060	7179	
0.590947	-0.429816	4700	
0.322831	-0.148628	5847	
0.765682	0.047803	3528	
0.758947	0.172988	3947	
-0.231995	0.931532	6885	
0.837324	-0.252078	10115	
0.258088	0.178768	3078	
0.363706	0.611087	639	
0.107172	0.428082	7423	
0.262062	0.027051	1024	
0.690017	-0.151553	487	
0.665077	-0.251328	8306	
0.463214	0.694920	6742	
0.295264	0.262499	5855	
0.437047	0.866397	4364	
0.171540	0.363475	5039	
0.495676	0.769921	6799	
0.070540	0.484533	7795	
0.133615	0.523399	3788	
0.693090	-0.093648	7994	
0.189506	-0.321946	3594	
0.823485	0.124012	4498	
0.356004	-0.125371	1392	
0.169661	0.419790	6614	
0.149469	0.167615	3212	
0.607271	0.325461	4582	
0.812138	-0.374048	7125	
0.317783	0.822520	5446	
0.513302	0.744349	8559	
0.122113	0.847083	5412	
0.714529	-0.213845	2128	
0.414957	-0.160311	4566	
0.750772	-0.347971	3965	
-0.974719	0.146733	4199	
0.881826	-0.362345	9572	
0.012829	0.999422	1387	
0.085467	-0.401338	4665	
-0.346572	0.869538	943	
0.250273	-0.762764	7820	
0.211010	-0.346285	6310	
0.742873	0.028249	2970	
0.180678	-0.607420	7816	
0.479018	-0.262399	4513	
0.368328	-0.833017	8908	
0.089842	-0.302056	5845	
0.423275	0.671328	3104	
0.520206	-0.294404	6314	
0.327594	0.173300	794	
0.642618	-0.422649	5210	
-0.943333	-0.300736	6550	
0.272578	0.318833	7479	
0.658698	0.533071	4757	
0.795171	0.001812	5914	
0.475140	0.340792	4403	
0.754079	0.392835	4626	
0.306723	0.175211	7486	
0.438845	0.278522	9126	
0.384320	-0.396674	8241	
0.854071	-0.501612	7864	
0.251593	-0.410789	2804	
0.137325	0.106608	6307	
0.210433	0.449143	645	
0.931958	-0.078437	8798	
-0.021951	-0.925332	5510	
0.192127	-0.841512	7880	
0.136690	0.178851	855	
0.331335	-0.448257	538	
0.363925	0.370873	5265	
0.636191	-0.595348	9484	
0.346705	-0.379967	7523	
0.784709	0.285965	4541	
0.626360	-0.106063	4275	
0.755664	-0.477541	5932	
0.303375	0.458560	1165	
0.452802	-0.138365	6611	
0.458223	-0.401917	7956	
0.124058	-0.524020	5671	
0.706076	0.642560	7324	
0.341348	-0.801115	4156	
0.223356	0.716442	8500	
0.176885	-0.645404	9292	
0.134940	0.674912	804	
0.231384	-0.767622	6510	
0.654280	-0.144490	2117	
0.612507	-0.439259	5926	
0.436240	-0.020901	6005	
0.529108	0.467732	4184	
0.163202	0.130463	3192	
0.455587	0.485296	4874	
0.620484	0.255814	3540	
0.208529	-0.544324	8814	
-0.844214	0.371586	8865	
-0.286007	0.880074	887	
0.281317	-0.433668	5268	
0.426009	0.379852	9102	
0.213335	0.371311	1687	
-0.942329	0.250452	8331	
0.468893	-0.416917	9229	
0.347764	0.840866	7267	
0.349844	0.511129	1061	
0.336991	0.621131	3608	
0.591033	-0.531430	9681	
0.541308	-0.226174	2688	
0.579782	-0.477814	4784	
0.833915	0.347850	7341	
0.515491	-0.811746	1644	
0.119309	0.262960	3121	
0.778724	-0.267590	10034	
0.548678	-0.145882	6228	
0.229736	0.326034	6315	
0.138298	-0.543195	2696	
0.536043	0.325661	9080	
0.673181	-0.285700	4630	
0.776239	0.289550	4541	
0.753534	0.321305	3664	
0.472875	0.130540	5960	
0.488661	-0.155198	6224	
-0.940529	0.032958	9166	
0.429493	0.554217	3737	
0.094840	0.814733	1250	
0.455987	-0.632626	4811	
0.213056	0.935135	531	
0.620504	0.124272	1394	
0.573116	0.306934	7142	
0.441084	-0.058587	6760	
0.645822	0.529083	8594	
-0.969743	-0.031626	7896	
0.871390	-0.471380	5534	
0.570841	0.570429	7531	
0.108839	0.632380	5137	
0.353124	0.824156	7267	
0.778008	0.387544	5935	
0.825808	-0.328515	6038	
0.355636	-0.572589	396	
0.045380	-0.696303	9349	
0.361791	0.748990	9419	
0.160720	0.196624	4282	
0.564765	0.270677	5385	
0.697181	-0.139969	915	
0.557208	-0.748012	954	
0.701824	-0.078642	5947	
-0.817625	-0.445752	8342	
0.480001	0.750442	6869	
0.770710	-0.053456	3481	
0.465093	-0.046090	838	
0.733113	-0.350643	3757	
0.292238	-0.114831	3345	
0.642601	0.159431	3502	
0.787064	0.554179	1424	
0.262394	0.500382	690	
0.180627	0.096585	5285	
0.464969	0.462371	4920	
0.544581	0.451966	3754	
-0.255823	0.904670	9981	
0.119518	0.604615	7900	
0.227462	0.133937	2689	
0.705534	-0.579910	7566	
0.333597	-0.402086	673	
0.719753	0.249533	7620	
0.064790	-0.440400	1370	
0.818224	-0.197697	6126	
0.123769	-0.612889	1374	
0.933208	0.042637	7996	
0.112147	-0.737642	7934	
0.630545	0.062896	3598	
0.548763	0.578364	5651	
0.620355	0.677586	8683	
0.693058	0.540961	6172	
0.113367	-0.155505	6462	
0.737215	0.299484	1770	
0.368188	-0.026885	3268	
0.546616	-0.081009	5503	
0.227403	-0.791252	8194	
0.310448	-0.014949	3992	
0.817852	0.241906	6554	
-0.684284	0.683202	7607	
0.166018	0.883355	8189	
0.514752	0.335811	8495	
0.502665	0.012223	1076	
