time = 44	Re = 1	rotation = 7.00266
0.083737	0.497473	4766	
0.498579	-0.056110	3578	
-0.289584	0.889028	1411	
0.778955	-0.335113	4602	
0.328465	-0.279779	2988	
0.284715	-0.566876	3091	
0.808999	0.027654	3600	
0.125374	-0.697360	4486	
0.423744	-0.613478	6146	
0.712584	-0.123385	7810	
0.503020	-0.406558	5004	
0.557864	-0.505984	7891	
0.908320	0.077375	6087	
0.195723	0.374675	7590	
0.434988	-0.739836	8489	
0.385241	0.701048	5221	
0.253747	-0.746272	7540	
0.189465	-0.848765	7856	
0.899129	-0.300422	1326	
0.799677	-0.478423	8956	
0.732810	-0.322196	9718	
0.445638	-0.067640	6796	
0.048193	0.829211	8707	
0.538129	0.065521	1904	
0.707088	0.130784	5840	
0.806642	-0.062664	6948	
0.529563	-0.599192	6217	
0.660174	0.570340	8440	
0.039195	-0.468553	1555	
0.736617	-0.067255	5181	
0.204365	-0.321394	5521	
0.236506	0.589666	1352	
0.236300	0.850004	7787	
-0.694241	-0.634745	889	
0.845951	-0.099453	7418	
0.782635	-0.398422	7259	
0.341686	0.700905	8754	
0.651748	-0.326074	7385	
0.821362	0.176734	4401	
0.372603	-0.275579	3749	
-0.506420	0.783691	1180	
0.428582	0.860230	8596	
0.140475	0.020357	1210	
0.763046	0.080933	7449	
0.856367	0.021341	6598	
-0.407448	-0.898178	2925	
0.576160	-0.186458	6257	
0.365425	-0.743749	7850	
0.573585	-0.034297	1033	
0.738949	-0.150345	2007	
0.738365	0.387600	3684	
0.098995	-0.226394	1981	
0.703230	0.365658	4585	
-0.372273	-0.857822	9539	
0.341142	0.592458	8143	
0.451942	0.766835	6420	
0.564604	0.178281	5875	
0.102571	0.369081	8573	
0.257568	-0.141468	8846	
0.324010	0.715107	8409	
0.522060	0.665084	6629	
-0.800092	0.537333	2765	
0.482169	0.532395	3611	
0.032027	-0.738028	542	
0.325233	-0.048265	7000	
0.465108	0.214432	8408	
0.167859	-0.573602	7778	
0.151969	-0.774225	9141	
-0.208588	0.941643	6885	
0.278882	-0.384362	5861	
0.446472	-0.677544	717	
-0.559037	0.793141	4869	
0.628324	-0.592403	9405	
0.204684	-0.359371	9706	
0.613071	-0.092186	2471	
0.736018	-0.023297	6133	
0.561746	-0.466086	4261	
0.544540	0.334911	1900	
0.203650	0.688893	2193	
0.073620	-0.939098	9258	
0.759582	0.300280	3664	
0.131247	-0.635844	5264	
0.518204	-0.187011	6234	
0.500343	-0.572278	6191	
0.201205	0.651994	2734	
-0.961683	0.119558	5809	
0.739891	-0.134541	4367	
0.824796	0.340347	7341	
0.534685	0.666110	6783	
0.195657	0.485509	9468	
0.298483	-0.361497	9056	
0.499393	0.659030	6744	
0.498341	-0.250816	7475	
0.174541	-0.057567	4483	
0.224867	-0.230162	2363	
0.326980	-0.762704	4320	
-0.734733	-0.597651	8485	
0.672058	0.124100	4347	
0.320295	-0.393495	619	
0.194105	-0.500467	6405	
0.719117	0.498642	5667	
0.497923	-0.291510	5859	
0.512559	-0.280289	5235	
0.489589	0.460179	7229	
0.707902	0.427641	3722	
-0.878601	-0.413125	7127	
0.656789	0.358319	5394	
0.556375	-0.568589	5001	
0.437767	0.416128	3584	
0.400246	0.384160	8821	
-0.549924	0.790315	953	
0.209925	0.478086	8350	
0.285528	-0.698558	7362	
0.317985	-0.149905	5847	
0.214444	-0.846086	7720	
0.390326	-0.713790	5727	
0.577358	0.312013	3745	
0.607221	0.326695	4582	
0.252223	0.011343	4681	
0.301741	-0.586632	5082	
0.275770	0.929458	2196	
0.168975	-0.751069	1830	
-0.849284	0.356703	9908	
0.723779	-0.554805	6789	
0.121113	-0.721125	8224	
0.567264	0.285363	770	
0.882883	-0.003882	5908	
0.302837	0.458247	1224	
0.550391	-0.534400	7926	
0.159079	-0.710085	2516	
0.521587	-0.720576	5507	
0.464144	0.086513	4312	
0.159299	0.264373	2396	
0.116033	-0.348037	5640	
0.080192	-0.436287	3705	
0.073324	-0.583175	4770	
0.539517	0.425566	584	
0.614368	-0.401583	4687	
0.361532	0.633914	7577	
-0.947490	0.268626	8331	
0.907401	0.294464	9030	
0.396445	0.917472	5292	
0.092031	0.452277	9746	
-0.936172	0.106857	4929	
0.333673	0.766196	2577	
0.863844	-0.131389	1160	
0.478496	0.368908	4376	
0.584426	0.649845	8234	
0.700627	-0.165538	915	
0.211138	0.872427	8785	
0.093558	0.586008	1413	
0.290604	-0.014448	3054	
0.711878	-0.024150	5895	
0.355357	-0.585396	2794	
0.573202	0.488626	4651	
-0.985434	-0.086624	6849	
0.271046	-0.582796	9086	
0.259140	0.186438	3361	
0.392509	0.486376	9425	
0.450210	-0.201422	8544	
0.260496	0.283165	4550	
0.332353	-0.619924	9993	
0.443004	-0.320277	3340	
0.760615	-0.195644	3413	
0.718047	-0.680883	3866	
0.834413	-0.183678	5601	
0.817117	-0.382309	7227	
0.201214	-0.584615	6809	
0.261347	0.885725	9289	
0.928036	-0.017101	979	
0.118718	0.231318	6303	
0.615585	-0.652245	5763	
0.797672	-0.169998	3979	
0.361690	-0.386185	4166	
0.203638	0.615250	5156	
0.753686	-0.276640	8146	
0.291816	0.369595	6603	
0.625067	0.109503	2328	
0.156129	0.286631	4834	
0.297831	-0.405845	9338	
0.624507	-0.330115	5891	
0.755063	-0.033569	6133	
0.143381	0.776860	1035	
0.235067	0.920957	531	
0.153847	0.507690	3819	
0.205940	-0.300918	4082	
0.476361	0.726496	6868	
0.127277	-0.562987	2700	
0.284021	0.776466	9791	
