time = 0.001	Re = 1	rotation = 0
0.563335	0.711937	6703	
0.601727	0.258349	3540	
0.001213	0.943687	677	
0.272485	-0.009339	2964	
0.419730	0.604669	1404	
0.291813	0.565178	4378	
0.341161	-0.368525	7523	
0.895895	0.060895	7437	
0.327663	0.253693	2342	
0.468327	-0.199207	8544	
0.441322	0.208735	9067	
0.373519	0.063671	1902	
0.147441	-0.852258	7618	
0.218890	-0.755001	6510	
0.191225	0.568766	604	
0.278626	-0.656827	4016	
0.215236	0.638654	3447	
0.284878	-0.836582	2334	
0.910552	-0.262507	1326	
-0.072176	-0.919586	10046	
0.347251	-0.154997	4297	
0.583074	0.374247	3537	
0.037323	0.359475	6772	
0.649497	0.098042	3642	
0.510483	-0.325516	7254	
0.340741	-0.318877	3629	
0.310535	0.137666	6627	
0.209678	-0.103391	4381	
0.045142	0.691296	9563	
0.453589	-0.264321	5569	
0.739574	0.460595	5354	
0.309489	-0.737574	8566	
0.693273	-0.588290	7566	
-0.903280	-0.266531	8228	
0.267412	-0.129462	7444	
0.193704	0.357224	7409	
0.293840	-0.682980	6474	
0.432714	-0.066957	4100	
0.281535	-0.346543	4427	
0.438632	0.526077	3325	
0.142903	0.909824	6519	
-0.437454	0.855797	1792	
0.123302	-0.294632	3320	
0.423370	-0.386376	8971	
0.257150	-0.149445	9862	
0.921055	0.360305	5721	
0.539878	0.115225	4197	
0.220439	0.490812	540	
0.602151	0.081445	5515	
0.424994	-0.239094	6097	
0.285914	-0.473712	1342	
0.105953	-0.158428	4247	
0.389791	-0.534521	853	
-0.730998	-0.591349	8738	
0.604476	-0.539328	7986	
0.120297	0.603846	7900	
0.662601	-0.062876	4331	
0.093211	0.489382	9507	
0.698963	0.482656	3696	
0.258132	-0.662149	2992	
0.230224	-0.446669	1489	
-0.831089	-0.487371	8981	
0.604999	-0.466240	7209	
0.048206	0.413701	729	
0.614201	0.516951	644	
0.720921	0.102444	8469	
0.608225	0.631826	6495	
0.630527	0.626978	5472	
-0.965251	0.064092	7197	
0.361715	0.668450	9511	
0.270157	0.285505	607	
-0.814623	-0.528043	1647	
0.214677	0.343903	3875	
0.671789	0.549309	4757	
0.563688	0.014997	6699	
0.463132	-0.283192	3847	
0.399379	0.064315	3343	
0.673161	-0.216467	7918	
0.187800	-0.487824	7196	
0.103395	-0.934566	5102	
0.327175	-0.491197	3498	
0.895728	0.036667	7567	
0.542602	0.243128	7101	
0.346708	0.142562	1968	
0.189024	-0.549676	8443	
-0.285961	-0.923523	6540	
0.429213	-0.245717	8204	
0.156467	0.395182	4955	
0.219987	-0.353714	478	
0.194209	-0.693394	2457	
0.371497	0.639569	1121	
0.261325	-0.581989	8562	
0.510094	0.279408	7764	
0.253076	-0.807585	8888	
0.744727	0.439472	5354	
0.206309	0.577402	672	
-0.718836	-0.616053	8485	
0.557631	-0.246491	1350	
0.362140	0.585266	9279	
0.492466	0.703345	8149	
0.211002	-0.052552	9130	
0.491553	0.269960	7764	
0.499693	0.242240	5103	
0.675151	-0.327188	8468	
0.298857	-0.518884	891	
0.301230	-0.921188	2532	
