Coord_center_el.x 	 Coord_center_el.y 	 U_eps_wall	U_eps_obst	Time: 0.9110	Mesh (Number of cells): 5742
-0.1946052595 	 -0.6544574742 	 0.0933772127 	 0.6827779965 	 277
-0.1947655233 	 0.6544706739 	 0.0930594973 	 0.6828363435 	 278
0.6906881137 	 0.6287616803 	 -0.0002202534 	 0.9340189083 	 279
0.7423248301 	 0.2901473186 	 -0.0798848425 	 0.7970141905 	 280
0.2165794309 	 0.0798090444 	 0.0172924231 	 0.2308162331 	 281
-0.6109085312 	 0.0851223344 	 0.1255121487 	 0.6168103803 	 282
-0.2163731967 	 0.6578510795 	 0.0837820257 	 0.6925210488 	 283
-0.5574411539 	 -0.0854979329 	 0.2176294574 	 0.5639596941 	 284
0.8183317558 	 -0.3873240171 	 -0.0151951267 	 0.9053655377 	 285
-0.7111168663 	 0.2686230587 	 -0.0912264378 	 0.7601615258 	 286
-0.8891797537 	 0.0160875746 	 -0.2691531502 	 0.8893252748 	 287
-0.5849041091 	 0.4716846221 	 0.0012076740 	 0.7513981631 	 288
-0.2160845417 	 -0.6577058949 	 0.0834912837 	 0.6922929823 	 289
0.3050359834 	 -0.1154705473 	 0.0947970394 	 0.3261600810 	 290
0.3015839159 	 -0.1366683633 	 0.0848467988 	 0.3311058741 	 291
-0.2163855301 	 -0.0797345567 	 0.0170737769 	 0.2306085366 	 292
0.8563310804 	 0.2052327787 	 -0.1261822018 	 0.8805812925 	 293
0.1215111336 	 0.7802954452 	 0.4761121068 	 0.7896999034 	 294
0.7142517920 	 0.6179010760 	 -0.0001209050 	 0.9444349433 	 295
0.5576724447 	 -0.0855791813 	 0.2169747915 	 0.5642006308 	 296
-0.4862324086 	 0.7965486253 	 0.0028804094 	 0.9332264825 	 297
-0.4862324086 	 -0.7965486253 	 0.0028680805 	 0.9332264825 	 298
0.1216271163 	 -0.7801336127 	 0.4729093415 	 0.7895578567 	 299
0.2242721504 	 0.1931440596 	 0.0124251073 	 0.2959774066 	 300
-0.6134574045 	 -0.0843617593 	 0.1197821115 	 0.6192308888 	 301
-0.6576006702 	 0.2524801602 	 -0.0594899266 	 0.7044039130 	 302
-0.5227206165 	 0.7751357267 	 0.0015245047 	 0.9349183054 	 303
-0.5227206429 	 -0.7751357734 	 0.0015123039 	 0.9349183588 	 304
0.6137267449 	 -0.0841461409 	 0.1174485736 	 0.6194683935 	 305
-0.0918220451 	 0.6516046768 	 0.0744006597 	 0.6580425083 	 306
-0.7196261621 	 0.2477387490 	 -0.1216503465 	 0.7610757524 	 307
0.7825219129 	 0.4547713102 	 -0.0053692954 	 0.9050731952 	 308
-0.3044527971 	 0.1157083590 	 0.0940558024 	 0.3256991403 	 309
-0.8427656047 	 0.2497237545 	 -0.0876280491 	 0.8789856757 	 310
-0.5146286505 	 0.7995111729 	 0.0013362122 	 0.9508210996 	 311
-0.5146286505 	 -0.7995111729 	 0.0013400760 	 0.9508210996 	 312
-0.4796654320 	 0.8200015673 	 0.0021111930 	 0.9499902616 	 313
-0.4796654320 	 -0.8200015673 	 0.0020858961 	 0.9499902616 	 314
-0.8599944435 	 -0.3818490007 	 -0.0082682780 	 0.9409564826 	 315
0.8315906685 	 -0.4395158260 	 -0.0038170706 	 0.9405940683 	 316
0.8755522731 	 0.2152976300 	 -0.0880263262 	 0.9016345449 	 317
0.9017535219 	 0.2497433954 	 -0.0353114723 	 0.9356982301 	 318
-0.3011329293 	 0.1368823561 	 0.0842796256 	 0.3307836461 	 319
0.5437609472 	 0.1773569557 	 0.1431522590 	 0.5719540693 	 320
-0.3508659631 	 0.8699809201 	 0.0132423706 	 0.9380691474 	 321
-0.3508659631 	 -0.8699809201 	 0.0131225479 	 0.9380691474 	 322
0.8338188437 	 0.4363106014 	 -0.0043582345 	 0.9410742824 	 323
0.5352982331 	 -0.1883344810 	 0.1376608653 	 0.5674628403 	 324
-0.5774463550 	 0.4504478358 	 0.0021399365 	 0.7323575258 	 325
0.2032613253 	 0.0586866067 	 0.0078290268 	 0.2115639009 	 326
-0.1267506857 	 0.9259803635 	 0.0796368122 	 0.9346150919 	 327
-0.1267506857 	 -0.9259803635 	 0.0803427527 	 0.9346150919 	 328
-0.2032564481 	 -0.0586211065 	 0.0077922635 	 0.2115410547 	 329
-0.2234509797 	 -0.1932802829 	 0.0118821375 	 0.2954447632 	 330
0.7574680019 	 0.6318395407 	 -0.0000661252 	 0.9863969683 	 331
-0.8365661209 	 0.2705865571 	 -0.0711811430 	 0.8792382836 	 332
-0.8735477756 	 -0.1098845172 	 -0.2296494337 	 0.8804318959 	 333
-0.3419276601 	 0.8909227600 	 0.0091217757 	 0.9542839667 	 334
-0.3419276601 	 -0.8909227600 	 0.0090654237 	 0.9542839667 	 335
0.5353130769 	 0.3290130502 	 0.0305005145 	 0.6283388238 	 336
0.6870303594 	 0.4943963714 	 -0.0029032143 	 0.8464268939 	 337
-0.5663385824 	 0.2726371430 	 0.0371769915 	 0.6285462605 	 338
0.8088023144 	 -0.4072973238 	 -0.0115301988 	 0.9055673878 	 339
0.8790601847 	 -0.3095589807 	 -0.0230073820 	 0.9319729454 	 340
0.4938442338 	 0.4876228740 	 0.0004495057 	 0.6940159901 	 341
-0.7628066492 	 -0.1191296710 	 -0.5203095868 	 0.7720530180 	 342
-0.4329991010 	 -0.7980755552 	 0.0075090810 	 0.9079718131 	 343
-0.4329994174 	 0.7980751608 	 0.0077315123 	 0.9079716173 	 344
0.5312437097 	 0.1177858931 	 0.2486225292 	 0.5441446460 	 345
0.1021349775 	 0.7798009230 	 0.5577025978 	 0.7864610817 	 346
0.1329343612 	 0.7623186061 	 0.4590928286 	 0.7738224612 	 347
0.1330958914 	 -0.7622305400 	 0.4560419241 	 0.7737634731 	 348
-0.6257514426 	 0.0938437259 	 0.0619579319 	 0.6327491705 	 349
-0.5580573554 	 0.2915220890 	 0.0351118011 	 0.6296134849 	 350
0.1683305451 	 0.5761274106 	 -0.1042471813 	 0.6002149329 	 351
0.1683264649 	 -0.5761261250 	 -0.1045911019 	 0.6002125546 	 352
-0.8384148020 	 -0.3695734759 	 -0.0154049797 	 0.9162553871 	 353
0.1022472050 	 -0.7797612856 	 0.5529680297 	 0.7864363632 	 354
0.7476059253 	 0.2307626113 	 -0.1615400375 	 0.7824103797 	 355
-0.5352938264 	 -0.1890556433 	 0.1368418119 	 0.5676984383 	 356
-0.6463318384 	 0.1694952614 	 -0.0887864112 	 0.6681867172 	 357
0.5140202594 	 0.4937761471 	 0.0010933063 	 0.7127634323 	 358
-0.0864186535 	 0.4238495179 	 -0.2548286355 	 0.4325697603 	 359
-0.0864347084 	 -0.4237866317 	 -0.2549580933 	 0.4325113502 	 360
-0.0919474407 	 -0.6519141563 	 0.0802731234 	 0.6583664626 	 361
0.8123943050 	 0.4251479287 	 -0.0074041513 	 0.9169161729 	 362
-0.1505888597 	 0.9294281789 	 0.0579399233 	 0.9415485885 	 363
-0.1505888597 	 -0.9294281789 	 0.0582530797 	 0.9415485885 	 364
0.4419922313 	 0.0793037749 	 0.2777487202 	 0.4490503550 	 365
-0.4436096764 	 0.0418976167 	 0.2624978840 	 0.4455838364 	 366
-0.6869378401 	 0.4942329563 	 -0.0029298655 	 0.8462563508 	 367
-0.8811832781 	 -0.1298177533 	 -0.1805758045 	 0.8906944587 	 368
0.5342348016 	 0.1623465877 	 0.1763149496 	 0.5583576254 	 369
0.2226088415 	 0.1715245171 	 0.0174222624 	 0.2810255438 	 370
0.9209594589 	 0.2344776536 	 -0.0262700867 	 0.9503399892 	 371
0.2098655638 	 -0.9283746124 	 0.0291552214 	 0.9517998612 	 372
0.2098707901 	 0.9283810311 	 0.0291026706 	 0.9518072744 	 373
0.2252597990 	 -0.1960041795 	 0.0118173119 	 0.2985960740 	 374
-0.4417017831 	 -0.0793811582 	 0.2778969602 	 0.4487781562 	 375
0.4245426653 	 0.0845447343 	 0.2561868683 	 0.4328790672 	 376
0.4375169156 	 0.0300935597 	 0.2500078918 	 0.4385506513 	 377
0.8117135324 	 -0.4275020093 	 -0.0072619144 	 0.9174076666 	 378
0.6270130515 	 0.0940487465 	 0.0550999869 	 0.6340272341 	 379
