Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	-0.004094791348	0.006634920888	0.1569782446	1
0.002	-0.002864610893	0.005806558938	0.3722253234	1
0.003	0.006125531035	-0.002479004755	0.6245162971	1.922938888
0.004	0.02038358087	-0.01563850351	0.8790234601	0.9987807198
0.005	0.03755932035	-0.0317632956	1.114757341	0.996521761
0.006	0.05608268342	-0.0495807962	1.324326877	0.929482764
0.007	0.07498821719	-0.06824567965	1.508420857	0.8367205932
0.008	0.0937001697	-0.08720076092	1.671488907	0.7722689379
0.009	0.1118808214	-0.1060822545	1.819218377	0.7104368549
0.01	0.1293359676	-0.1246540799	1.957252238	8.926359204
0.011	0.145958788	-0.1427634219	2.090621337	0.9184480087
0.012	0.1616969865	-0.1603115521	2.223552077	0.625393918
0.013	0.1765333757	-0.1772351584	2.359456301	0.4841136101
0.014	0.1904740581	-0.1934946137	2.501000076	0.4400553541
0.015	0.2035409014	-0.2090666709	2.650199106	0.4022115714
0.016	0.2157664935	-0.2239399021	2.808516279	0.3694650931
0.017	0.2271905837	-0.238111799	2.9769512	0.3409450548
0.018	0.2378574702	-0.2515868528	3.15611864	0.31603531
0.019	0.2478140261	-0.2643752025	3.346315974	0.3226749807
0.02	0.2571081876	-0.276491609	3.54758087	0.7408707901
0.021	0.265787792	-0.2879546171	3.759740737	1.950767898
0.022	0.2738996937	-0.2987858322	3.982455312	2.944726733
0.023	0.2814891031	-0.309009273	4.21525348	0.8522270392
0.024	0.2885991086	-0.3186507853	4.457565201	0.6059436226
0.025	0.2952703481	-0.3277375095	4.708749166	0.4586510088
0.026	0.3015408027	-0.3362974001	4.968116672	0.369448816
0.027	0.307445688	-0.3443587981	5.234952095	0.3201754271
0.028	0.3130174257	-0.3519500561	5.50853026	0.311308195
0.029	0.3182856751	-0.3590992163	5.788130993	0.3244459967
0.03	0.3232774135	-0.3658337384	6.073051087	0.3477640759
0.031	0.3280170504	-0.3721802765	6.362613927	0.3225185245
0.032	0.3325265679	-0.3781645013	6.656176997	0.2922959334
0.033	0.3368256778	-0.3838109639	6.9531375	0.2660886987
0.034	0.3409319876	-0.3891429969	7.252936299	0.2446031547
0.035	0.3448611727	-0.3941826487	7.555060399	0.2270646394
0.036	0.3486271477	-0.3989506475	7.859044174	0.3439528994
0.037	0.3522422339	-0.4034663892	8.16446952	0.6057000886
0.038	0.3557173233	-0.4077479436	8.470965132	0.8943241532
0.039	0.3590620318	-0.4118120858	8.778205064	0.4127252721
0.04	0.3622848456	-0.4156743377	9.085906703	0.4821306103
0.041	0.3653932568	-0.4193490184	9.393828294	0.359489429
0.042	0.3683938884	-0.4228493037	9.701766169	0.2827064158
0.043	0.371292609	-0.4261872904	10.00955175	0.2935941064
0.044	0.3740946367	-0.4293740649	10.31704843	0.2609068573
0.045	0.3768046325	-0.4324197725	10.62414843	0.3941348464
0.046	0.3794267836	-0.4353336872	10.93076968	0.7857515538
0.047	0.3819648775	-0.4381242798	11.23685268	1.640408583
0.048	0.3844223661	-0.4407992845	11.54235764	0.665369104
0.049	0.3868024222	-0.4433657619	11.84726157	0.5065894878
0.05	0.3891079873	-0.4458301584	12.1515557	0.4002373787
0.051	0.3913418129	-0.4481983616	12.45524295	0.3544951549
0.052	0.3935064944	-0.4504757518	12.7583357	0.3042533661
0.053	0.3956044993	-0.4526672487	13.06085367	0.2662430163
0.054	0.3976381903	-0.454777354	13.36282205	0.2877928256
0.055	0.3996098426	-0.4568101899	13.66426981	0.2951426984
0.056	0.4015216581	-0.4587695331	13.96522818	0.2757141651
0.057	0.403375775	-0.4606588458	14.26572937	0.2540898506
0.058	0.4051742745	-0.4624813024	14.56580539	0.2356711933
0.059	0.4069191848	-0.4642398137	14.86548707	0.2209195165
0.06	0.4086124825	-0.465937048	15.16480327	0.2092767697
0.061	0.4102560922	-0.4675754494	15.46378019	0.200100544
0.062	0.4118518847	-0.4691572548	15.76244081	0.2862542363
0.063	0.4134016737	-0.4706845083	16.06080446	0.3146431722
0.064	0.4149072113	-0.4721590741	16.35888657	0.3132663521
0.065	0.4163701835	-0.4735826492	16.65669841	0.3190502634
0.066	0.417792204	-0.4749567736	16.95424701	0.3088093438
0.067	0.4191748086	-0.4762828405	17.25153512	0.2948013658
0.068	0.4205194485	-0.4775621067	17.5485613	0.281213697
0.069	0.4218274838	-0.4787957008	17.84532004	0.269172986
0.07	0.4231001761	-0.4799846332	18.14180196	0.2588009781
0.071	0.4243386812	-0.4811298041	18.43799407	0.2560996501
0.072	0.4255440406	-0.4822320135	18.73388011	0.2855079463
