Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_eps	Time: 0.0010	Mesh (Number of cells): 913
0.8271043790 	 -0.1577432116 	 0.0004534823 	 0.8420122176 	 103
-0.8271043790 	 0.1577432116 	 0.0004534823 	 0.8420122176 	 104
-0.7536373410 	 -0.3694491892 	 0.0020035715 	 0.8393223130 	 105
0.7536373410 	 0.3694491892 	 0.0020035715 	 0.8393223130 	 106
-0.7909542045 	 -0.3234573348 	 -0.0006476646 	 0.8545368343 	 107
0.7909542045 	 0.3234573348 	 -0.0006476646 	 0.8545368343 	 108
-0.0224408379 	 0.2567377726 	 -0.0000000000 	 0.2577166566 	 109
0.0224408379 	 -0.2567377726 	 -0.0000000000 	 0.2577166566 	 110
0.8670054046 	 -0.2016561166 	 -0.0007106569 	 0.8901480556 	 111
-0.8670054046 	 0.2016561166 	 -0.0007106569 	 0.8901480556 	 112
0.8849618297 	 0.0784533453 	 0.0012216343 	 0.8884325339 	 113
-0.8849618297 	 -0.0784533453 	 0.0012216343 	 0.8884325339 	 114
0.2857056790 	 0.0619199613 	 -0.0000000000 	 0.2923385308 	 115
-0.2857056790 	 -0.0619199613 	 0.0000000000 	 0.2923385308 	 116
-0.2847000209 	 0.0676804974 	 -0.0000000000 	 0.2926341601 	 117
0.2847000209 	 -0.0676804974 	 0.0000000000 	 0.2926341601 	 118
0.2277839570 	 0.1896850163 	 0.0000000000 	 0.2964218893 	 119
-0.2277839570 	 -0.1896850163 	 -0.0000000000 	 0.2964218893 	 120
-0.2288364999 	 0.1877897705 	 0.0000000000 	 0.2960255759 	 121
0.2288364999 	 -0.1877897705 	 -0.0000000000 	 0.2960255759 	 122
-0.0334207536 	 -0.2602265750 	 -0.0000000000 	 0.2623639020 	 123
0.0334207536 	 0.2602265750 	 0.0000000000 	 0.2623639020 	 124
0.8509329489 	 0.1214723935 	 -0.0042345853 	 0.8595594371 	 125
-0.8509329489 	 -0.1214723935 	 -0.0042345853 	 0.8595594371 	 126
-0.2323022761 	 0.0530051948 	 -0.0000000000 	 0.2382727390 	 127
0.2323022761 	 -0.0530051948 	 -0.0000000000 	 0.2382727390 	 128
0.2320706079 	 0.0525095857 	 0.0000000000 	 0.2379370161 	 129
-0.2320706079 	 -0.0525095857 	 0.0000000000 	 0.2379370161 	 130
0.1867279057 	 0.1489105366 	 0.0000000000 	 0.2388339563 	 131
-0.1867279057 	 -0.1489105366 	 0.0000000000 	 0.2388339563 	 132
0.1867279066 	 -0.1489105357 	 0.0000000000 	 0.2388339564 	 133
-0.1867279066 	 0.1489105357 	 -0.0000000000 	 0.2388339564 	 134
0.2037698478 	 0.2462357602 	 0.0000000000 	 0.3196157074 	 135
-0.2037698478 	 -0.2462357602 	 -0.0000000000 	 0.3196157074 	 136
-0.2032914354 	 0.2439568529 	 -0.0000000000 	 0.3175568513 	 137
0.2032914354 	 -0.2439568529 	 0.0000000000 	 0.3175568513 	 138
-0.0625863098 	 -0.2139263502 	 0.0000000000 	 0.2228935385 	 139
0.0625863098 	 0.2139263502 	 0.0000000000 	 0.2228935385 	 140
0.0585177480 	 -0.2145811614 	 0.0000000000 	 0.2224171793 	 141
-0.0585177480 	 0.2145811614 	 -0.0000000000 	 0.2224171793 	 142
-0.4146457044 	 -0.8747728523 	 -0.2134979877 	 0.9680695240 	 143
0.4146457044 	 0.8747728523 	 -0.2134979877 	 0.9680695240 	 144
-0.4146460301 	 0.8747760169 	 -0.2135447237 	 0.9680725231 	 145
0.4146460301 	 -0.8747760169 	 -0.2135447237 	 0.9680725231 	 146
-0.3237973409 	 -0.1942041297 	 -0.0000000000 	 0.3775711349 	 147
0.3237973409 	 0.1942041297 	 -0.0000000000 	 0.3775711349 	 148
0.3193142853 	 0.2458925306 	 0.0000000000 	 0.4030195397 	 149
-0.3193142853 	 -0.2458925306 	 0.0000000000 	 0.4030195397 	 150
0.2393192059 	 0.2849971567 	 0.0000000000 	 0.3721519336 	 151
-0.2393192059 	 -0.2849971567 	 -0.0000000000 	 0.3721519336 	 152
0.2385458146 	 -0.2823327470 	 0.0000000000 	 0.3696158624 	 153
-0.2385458146 	 0.2823327470 	 -0.0000000000 	 0.3696158624 	 154
-0.8207329515 	 -0.2491213704 	 0.0044589957 	 0.8577085955 	 155
0.8207329515 	 0.2491213704 	 0.0044589957 	 0.8577085955 	 156
0.1742061199 	 -0.3498613962 	 0.0000000000 	 0.3908334284 	 157
-0.1742061199 	 0.3498613962 	 -0.0000000000 	 0.3908334284 	 158
-0.3210971524 	 0.1959539963 	 -0.0000000000 	 0.3761666518 	 159
0.3210971524 	 -0.1959539963 	 -0.0000000000 	 0.3761666518 	 160
-0.3197050508 	 0.2461183603 	 0.0000000000 	 0.4034669339 	 161
0.3197050508 	 -0.2461183603 	 0.0000000000 	 0.4034669339 	 162
0.8229102145 	 0.1961751745 	 0.0017123839 	 0.8459704015 	 163
-0.8229102145 	 -0.1961751745 	 0.0017123839 	 0.8459704015 	 164
-0.6348066079 	 -0.6338260954 	 0.0149307259 	 0.8970590553 	 165
0.6348066079 	 0.6338260954 	 0.0149307259 	 0.8970590553 	 166
-0.7662091813 	 0.2950863341 	 -0.0000534010 	 0.8210678742 	 167
0.7662091813 	 -0.2950863341 	 -0.0000534010 	 0.8210678742 	 168
0.6350904079 	 -0.6338145339 	 0.0166409904 	 0.8972517426 	 169
-0.6350904079 	 0.6338145339 	 0.0166409904 	 0.8972517426 	 170
-0.7751099278 	 -0.1686383533 	 0.0004595673 	 0.7932428975 	 171
0.7751099278 	 0.1686383533 	 0.0004595673 	 0.7932428975 	 172
0.1564318449 	 -0.4025958618 	 -0.0000000000 	 0.4319193790 	 173
-0.1564318449 	 0.4025958618 	 -0.0000000000 	 0.4319193790 	 174
-0.4208336958 	 -0.7698171747 	 -0.0262378038 	 0.8773365842 	 175
0.4208336958 	 0.7698171747 	 -0.0262378038 	 0.8773365842 	 176
0.4208553806 	 -0.7698562438 	 -0.0261531011 	 0.8773812669 	 177
-0.4208553806 	 0.7698562438 	 -0.0261531011 	 0.8773812669 	 178
-0.0124629794 	 -0.3323478909 	 -0.0000000000 	 0.3325814885 	 179
0.0124629794 	 0.3323478909 	 -0.0000000000 	 0.3325814885 	 180
0.1473045811 	 0.3175814908 	 0.0000000000 	 0.3500809091 	 181
-0.1473045811 	 -0.3175814908 	 -0.0000000000 	 0.3500809091 	 182
-0.2791385213 	 -0.7973981243 	 -0.0014249398 	 0.8448444133 	 183
0.2791385213 	 0.7973981243 	 -0.0014249398 	 0.8448444133 	 184
-0.2791367888 	 0.7973965682 	 -0.0011291756 	 0.8448423722 	 185
0.2791367888 	 -0.7973965682 	 -0.0011291756 	 0.8448423722 	 186
-0.8193594974 	 0.2947745408 	 0.0004121677 	 0.8707709319 	 187
0.8193594974 	 -0.2947745408 	 0.0004121677 	 0.8707709319 	 188
0.1019693272 	 0.3393434307 	 0.0000000000 	 0.3543327641 	 189
-0.1019693272 	 -0.3393434307 	 0.0000000000 	 0.3543327641 	 190
-0.3556861987 	 -0.8636067291 	 -0.1130877994 	 0.9339856822 	 191
0.3556861987 	 0.8636067291 	 -0.1130877994 	 0.9339856822 	 192
-0.3556914076 	 0.8636128441 	 -0.1124687214 	 0.9339933200 	 193
0.3556914076 	 -0.8636128441 	 -0.1124687214 	 0.9339933200 	 194
-0.4425297220 	 -0.8217608602 	 -0.0653124890 	 0.9333399521 	 195
0.4425297220 	 0.8217608602 	 -0.0653124890 	 0.9333399521 	 196
-0.4425302934 	 0.8217704049 	 -0.0655164336 	 0.9333486267 	 197
0.4425302934 	 -0.8217704049 	 -0.0655164336 	 0.9333486267 	 198
-0.7900527545 	 -0.5308021061 	 0.0425803639 	 0.9518057736 	 199
0.7900527545 	 0.5308021061 	 0.0425803639 	 0.9518057736 	 200
-0.7425348258 	 -0.5062462196 	 0.0039458511 	 0.8986897142 	 201
0.7425348258 	 0.5062462196 	 0.0039458511 	 0.8986897142 	 202
-0.6368982479 	 -0.5814408050 	 0.0089839705 	 0.8623878408 	 203
0.6368982479 	 0.5814408050 	 0.0089839705 	 0.8623878408 	 204
0.6367779982 	 -0.5805377174 	 0.0078590730 	 0.8616903506 	 205
-0.6367779982 	 0.5805377174 	 0.0078590730 	 0.8616903506 	 206
-0.0103182106 	 -0.3819530519 	 -0.0000000000 	 0.3820923963 	 207
0.0103182106 	 0.3819530519 	 0.0000000000 	 0.3820923963 	 208
-0.7937635253 	 -0.1147776383 	 -0.0001092215 	 0.8020189776 	 209
0.7937635253 	 0.1147776383 	 -0.0001092215 	 0.8020189776 	 210
-0.0317257081 	 0.3092002251 	 -0.0000000000 	 0.3108235830 	 211
0.0317257081 	 -0.3092002251 	 0.0000000000 	 0.3108235830 	 212
-0.0920622394 	 -0.8231320346 	 0.0188185540 	 0.8282643312 	 213
0.0920622394 	 0.8231320346 	 0.0188185540 	 0.8282643312 	 214
-0.1114203987 	 -0.8751872082 	 0.0052066934 	 0.8822511857 	 215
0.1114203987 	 0.8751872082 	 0.0052066934 	 0.8822511857 	 216
-0.8657896109 	 -0.0302989227 	 0.0024705142 	 0.8663196148 	 217
0.8657896109 	 0.0302989227 	 0.0024705142 	 0.8663196148 	 218
-0.8581427737 	 0.2572255841 	 -0.0033393930 	 0.8958649570 	 219
0.8581427737 	 -0.2572255841 	 -0.0033393930 	 0.8958649570 	 220
0.4248944629 	 0.0721796136 	 0.0000000000 	 0.4309816716 	 221
-0.4248944629 	 -0.0721796136 	 -0.0000000000 	 0.4309816716 	 222
-0.7827069367 	 0.4227951220 	 -0.0044073361 	 0.8895987095 	 223
0.7827069367 	 -0.4227951220 	 -0.0044073361 	 0.8895987095 	 224
-0.7333012251 	 0.2561009635 	 0.0000914671 	 0.7767357274 	 225
0.7333012251 	 -0.2561009635 	 0.0000914671 	 0.7767357274 	 226
0.5917706859 	 0.6601525891 	 0.0390227222 	 0.8865630184 	 227
-0.5917706859 	 -0.6601525891 	 0.0390227222 	 0.8865630184 	 228
0.5923931164 	 -0.6603902597 	 0.0393574592 	 0.8871555103 	 229
-0.5923931164 	 0.6603902597 	 0.0393574592 	 0.8871555103 	 230
-0.3368577200 	 -0.8077348331 	 0.0177410979 	 0.8751620902 	 231
0.3368577200 	 0.8077348331 	 0.0177410979 	 0.8751620902 	 232
-0.3368588085 	 0.8077471196 	 0.0176886687 	 0.8751738491 	 233
0.3368588085 	 -0.8077471196 	 0.0176886687 	 0.8751738491 	 234
0.0587724985 	 0.3088155399 	 -0.0000000000 	 0.3143584646 	 235
-0.0587724985 	 -0.3088155399 	 -0.0000000000 	 0.3143584646 	 236
0.3637033670 	 0.3560521109 	 0.0000000000 	 0.5089727349 	 237
-0.3637033670 	 -0.3560521109 	 -0.0000000000 	 0.5089727349 	 238
-0.4571421245 	 -0.7339767879 	 -0.0019398907 	 0.8646969684 	 239
0.4571421245 	 0.7339767879 	 -0.0019398907 	 0.8646969684 	 240
0.4573655864 	 -0.7344251430 	 -0.0019222127 	 0.8651956833 	 241
-0.4573655864 	 0.7344251430 	 -0.0019222127 	 0.8651956833 	 242
-0.3645656245 	 -0.7547665032 	 0.0021291650 	 0.8382007927 	 243
0.3645656245 	 0.7547665032 	 0.0021291650 	 0.8382007927 	 244
-0.3646359267 	 0.7548534456 	 0.0021468780 	 0.8383096584 	 245
0.3646359267 	 -0.7548534456 	 0.0021468780 	 0.8383096584 	 246
0.1941542540 	 0.4513733902 	 0.0000000000 	 0.4913591474 	 247
-0.1941542540 	 -0.4513733902 	 -0.0000000000 	 0.4913591474 	 248
0.2252162033 	 0.3327668216 	 0.0000000000 	 0.4018159974 	 249
-0.2252162033 	 -0.3327668216 	 -0.0000000000 	 0.4018159974 	 250
-0.3748864131 	 -0.0723311578 	 -0.0000000000 	 0.3818004965 	 251
0.3748864131 	 0.0723311578 	 0.0000000000 	 0.3818004965 	 252
0.2225511348 	 -0.3295577324 	 -0.0000000000 	 0.3976648169 	 253
-0.2225511348 	 0.3295577324 	 0.0000000000 	 0.3976648169 	 254
0.2812999761 	 -0.3990966417 	 0.0000000000 	 0.4882702182 	 255
-0.2812999761 	 0.3990966417 	 0.0000000000 	 0.4882702182 	 256
