time = 4	Re = 1
0.142520	0.138509	0
0.175246	0.109124	1
0.206958	0.068967	2
0.224366	0.032000	3
0.238727	-0.006423	4
0.254172	-0.038906	5
0.269630	-0.068299	6
0.308353	-0.057848	7
0.326635	-0.028446	8
0.343173	0.004927	9
0.351380	0.053198	10
0.351960	0.105442	11
0.340548	0.164080	12
0.330361	0.193840	13
0.319563	0.223467	14
0.303819	0.254672	15
0.287026	0.285832	16
0.266880	0.317637	17
0.246220	0.350049	18
0.222704	0.385794	19
0.199608	0.424522	20
0.173387	0.472305	21
0.159254	0.501977	22
0.145109	0.532481	23
0.127476	0.573093	24
0.107872	0.619851	25
0.091344	0.655022	26
0.068026	0.696698	27
0.038652	0.707963	28
-0.000211	0.718389	29
-0.030195	0.716582	30
-0.062467	0.710064	31
-0.081052	0.693642	32
-0.102614	0.678397	33
-0.137228	0.655615	34
-0.152873	0.642376	35
-0.196549	0.623253	36
-0.204590	0.614770	37
-0.256522	0.594937	38
-0.273613	0.585282	39
-0.314778	0.567996	40
-0.341458	0.554121	41
-0.368148	0.540224	42
-0.395917	0.524461	43
-0.423607	0.508307	44
-0.463004	0.479926	45
-0.487634	0.460882	46
-0.512270	0.441555	47
-0.540698	0.413317	48
-0.561598	0.391600	49
-0.582502	0.369853	50
-0.605139	0.340123	51
-0.624816	0.313561	52
-0.644417	0.286262	53
-0.665195	0.249337	54
-0.684750	0.210498	55
-0.702629	0.168992	56
-0.718755	0.125488	57
-0.729602	0.086948	58
-0.739508	0.046553	59
-0.746877	0.004780	60
-0.752795	-0.038862	61
-0.754752	-0.074818	62
-0.755995	-0.112018	63
-0.754938	-0.153190	64
-0.752460	-0.196153	65
-0.747616	-0.230317	66
-0.742107	-0.265435	67
-0.733552	-0.304670	68
-0.723378	-0.345248	69
-0.712487	-0.378441	70
-0.700723	-0.412514	71
-0.686768	-0.445599	72
-0.671703	-0.479602	73
-0.655621	-0.510235	74
-0.638597	-0.541409	75
-0.619667	-0.571557	76
-0.599638	-0.602456	77
-0.579658	-0.629212	78
-0.558924	-0.656326	79
-0.536302	-0.682471	80
-0.512694	-0.709008	81
-0.488720	-0.732621	82
-0.463953	-0.756516	83
-0.437108	-0.779574	84
-0.409145	-0.802860	85
-0.381752	-0.822739	86
-0.353546	-0.842586	87
-0.323506	-0.861246	88
-0.292503	-0.879809	89
-0.261900	-0.895559	90
-0.230762	-0.911011	91
-0.197676	-0.925130	92
-0.163794	-0.938860	93
-0.131935	-0.949347	94
-0.100263	-0.959399	95
-0.068194	-0.967866	96
-0.036650	-0.976079	97
0.020788	-0.988195	98
0.076201	-0.997837	99
