time = 1	Re = 1
0.142134	0.140054	0
0.200157	0.139327	1
0.240808	0.153789	2
0.272498	0.183681	3
0.297227	0.226458	4
0.314682	0.280461	5
0.319692	0.312167	6
0.324222	0.344197	7
0.324646	0.380405	8
0.323584	0.417523	9
0.318494	0.457352	10
0.311349	0.498437	11
0.299478	0.541508	12
0.284335	0.585921	13
0.263463	0.631444	14
0.237453	0.677758	15
0.204154	0.723247	16
0.163032	0.766728	17
0.138839	0.785411	18
0.114604	0.803960	19
0.063062	0.833162	20
0.012263	0.854588	21
-0.034034	0.871958	22
-0.075526	0.887097	23
-0.111909	0.902802	24
-0.143919	0.918804	25
-0.171461	0.936779	26
-0.194671	0.956487	27
-0.215486	0.977225	28
