time = 5	Re = 1
0.142383	0.138376	0
0.180533	0.099836	1
0.197254	0.071641	2
0.213847	0.041359	3
0.226396	-0.008027	4
0.232097	-0.058566	5
0.238600	-0.102404	6
0.247449	-0.139022	7
0.289551	-0.137645	8
0.313865	-0.110462	9
0.337204	-0.076656	10
0.353710	-0.025964	11
0.361314	0.031082	12
0.358758	0.062943	13
0.355113	0.095874	14
0.346279	0.128793	15
0.335587	0.162013	16
0.319099	0.196414	17
0.299945	0.230792	18
0.276564	0.264937	19
0.251368	0.299478	20
0.222815	0.336948	21
0.194652	0.378498	22
0.179121	0.405362	23
0.163779	0.432508	24
0.147337	0.468588	25
0.131596	0.507217	26
0.111304	0.563638	27
0.099653	0.598854	28
0.086670	0.637307	29
0.072617	0.672427	30
0.039963	0.707354	31
0.006242	0.708652	32
-0.026615	0.709418	33
-0.065048	0.700843	34
-0.057483	0.700600	35
-0.082759	0.675481	36
-0.112588	0.655141	37
-0.123786	0.644210	38
-0.155203	0.628065	39
-0.162198	0.620668	40
-0.196128	0.605077	41
-0.224259	0.592126	42
-0.252349	0.579126	43
-0.271534	0.567525	44
-0.307074	0.551400	45
-0.341393	0.534461	46
-0.347443	0.527844	47
-0.385251	0.506860	48
-0.421040	0.484709	49
-0.439942	0.469371	50
-0.464663	0.450005	51
-0.489367	0.430308	52
-0.516789	0.403085	53
-0.543312	0.374250	54
-0.568850	0.342480	55
-0.593323	0.309050	56
-0.622834	0.257908	57
-0.639930	0.223689	58
-0.656459	0.187539	59
-0.671283	0.142819	60
-0.681258	0.107943	61
-0.690723	0.071441	62
-0.697243	0.028504	63
-0.701953	-0.011077	64
-0.705371	-0.052780	65
-0.704413	-0.102234	66
-0.700411	-0.153403	67
-0.692490	-0.206045	68
-0.680729	-0.259933	69
-0.667145	-0.304314	70
-0.650482	-0.350509	71
-0.630422	-0.395748	72
-0.606735	-0.442447	73
-0.585032	-0.477602	74
-0.560690	-0.514536	75
-0.531490	-0.553402	76
-0.498177	-0.593559	77
-0.470115	-0.622718	78
-0.439068	-0.653316	79
-0.401995	-0.685710	80
-0.360220	-0.719261	81
-0.323559	-0.745000	82
-0.282245	-0.772098	83
-0.238777	-0.796502	84
-0.188740	-0.821320	85
-0.139051	-0.840590	86
-0.082781	-0.857267	87
-0.024448	-0.867265	88
0.006837	-0.869532	89
0.037535	-0.871717	90
0.090372	-0.870122	91
0.142584	-0.865553	92
0.191016	-0.858136	93
0.238912	-0.849670	94
0.280975	-0.840053	95
0.323070	-0.829914	96
0.363522	-0.818062	97
0.404868	-0.805261	98
0.441102	-0.791952	99
0.477694	-0.777678	100
0.513149	-0.761584	101
0.549174	-0.744428	102
0.581480	-0.726755	103
0.614045	-0.708212	104
0.646242	-0.687369	105
0.678505	-0.665782	106
0.706399	-0.644223	107
0.734576	-0.621750	108
0.761495	-0.598062	109
0.788602	-0.573491	110
0.812172	-0.549785	111
0.835835	-0.525494	112
0.858145	-0.500309	113
0.880499	-0.474581	114
