time = 2	Re = 1
0.142562	0.138933	0
0.184786	0.118782	1
0.220901	0.095404	2
0.265503	0.085265	3
0.297344	0.109963	4
0.317359	0.160817	5
0.320704	0.195676	6
0.322235	0.231525	7
0.317525	0.273298	8
0.310152	0.316364	9
0.296870	0.364433	10
0.278672	0.415885	11
0.266783	0.443763	12
0.254878	0.471690	13
0.240259	0.502408	14
0.225036	0.534002	15
0.205875	0.568826	16
0.184663	0.606244	17
0.156535	0.648996	18
0.137573	0.673394	19
0.118105	0.697892	20
0.087242	0.723997	21
0.049767	0.744502	22
0.004980	0.752925	23
-0.037303	0.755211	24
-0.075675	0.747680	25
-0.110631	0.739061	26
-0.137108	0.727963	27
-0.167460	0.720735	28
-0.214769	0.704951	29
-0.261346	0.692626	30
-0.304189	0.680924	31
-0.347958	0.670151	32
-0.386333	0.658831	33
-0.427944	0.647695	34
-0.463656	0.635594	35
-0.503334	0.622452	36
-0.537729	0.608976	37
-0.572401	0.594057	38
-0.604953	0.578841	39
-0.637381	0.562744	40
-0.667035	0.546234	41
-0.696621	0.529087	42
-0.724551	0.511640	43
-0.752462	0.493843	44
-0.778312	0.475433	45
-0.804144	0.456823	46
-0.828252	0.438402	47
-0.852361	0.419952	48
-0.896731	0.382892	49
-0.938200	0.347346	50
