time = 3	Re = 1
0.142601	0.138590	0
0.169790	0.118210	1
0.197184	0.095019	2
0.215983	0.070615	3
0.234630	0.046069	4
0.276627	0.008892	5
0.311509	0.027341	6
0.323785	0.056237	7
0.335335	0.086073	8
0.338373	0.128511	9
0.336718	0.172971	10
0.325966	0.223440	11
0.309522	0.275313	12
0.297380	0.303249	13
0.285171	0.331220	14
0.269779	0.360904	15
0.254205	0.390959	16
0.235820	0.423856	17
0.217552	0.458157	18
0.195877	0.497954	19
0.172730	0.543104	20
0.158169	0.570772	21
0.143461	0.598750	22
0.124118	0.634189	23
0.100622	0.673947	24
0.075381	0.702442	25
0.039861	0.724330	26
0.000758	0.727671	27
-0.041503	0.729352	28
-0.071850	0.715983	29
-0.106451	0.699999	30
-0.123729	0.687184	31
-0.149018	0.676022	32
-0.187933	0.655894	33
-0.228387	0.639320	34
-0.261613	0.624141	35
-0.302672	0.608772	36
-0.330941	0.594870	37
-0.371225	0.578212	38
-0.397138	0.564201	39
-0.440831	0.543920	40
-0.469051	0.526694	41
-0.497187	0.508789	42
-0.525735	0.488983	43
-0.554089	0.468248	44
-0.577982	0.447599	45
-0.601865	0.426567	46
-0.625437	0.403271	47
-0.648889	0.379316	48
-0.685371	0.335071	49
-0.704490	0.309249	50
-0.723720	0.283031	51
-0.751951	0.236080	52
-0.766821	0.208393	53
-0.781654	0.180485	54
-0.803632	0.130194	55
-0.822879	0.077328	56
-0.838178	0.025653	57
-0.850852	-0.027834	58
-0.859417	-0.078185	59
-0.865694	-0.130034	60
-0.868919	-0.180299	61
-0.869961	-0.231941	62
-0.867978	-0.280750	63
-0.863847	-0.330541	64
-0.857613	-0.377828	65
-0.849308	-0.426231	66
-0.838872	-0.471410	67
-0.826889	-0.516763	68
-0.813997	-0.558884	69
-0.799814	-0.600984	70
