time = 0.127	Re = 10	rotation = -0.139951
-0.724620	0.547903	3837	
-0.723831	0.548877	3837	
-0.721621	0.551668	8215	
-0.718023	0.556311	8215	
-0.713178	0.562630	8233	
-0.706985	0.570291	8233	
-0.699656	0.579228	8617	
-0.691298	0.588905	8617	
-0.681739	0.599732	6238	
-0.671155	0.611604	6238	
-0.659659	0.624116	8800	
-0.647205	0.636967	8666	
-0.633787	0.650289	5973	
