time = 0.167	Re = 10	rotation = -0.22444
-0.772646	0.478309	8770	
-0.772027	0.479300	8770	
-0.770039	0.482300	8770	
-0.766895	0.487265	7008	
-0.762615	0.494067	7008	
-0.757179	0.502270	7008	
-0.750748	0.511799	6057	
-0.743444	0.522036	7093	
-0.734960	0.533685	8239	
-0.725597	0.546444	8239	
-0.715293	0.560009	8173	
-0.704139	0.573881	8173	
-0.692062	0.588342	6014	
-0.679138	0.603126	6014	
-0.665345	0.618230	8127	
-0.650492	0.633686	8185	
-0.634585	0.649522	9784	
