time = 0.147	Re = 10	rotation = -0.181211
-0.748733	0.514627	6238	
-0.748025	0.515634	6238	
-0.745925	0.518523	6238	
-0.742582	0.523314	8800	
-0.738025	0.529858	8800	
-0.732236	0.537769	8666	
-0.725352	0.546969	5973	
-0.717477	0.556934	5973	
-0.708458	0.568153	6162	
-0.698405	0.580556	8927	
-0.687368	0.593643	8770	
-0.675421	0.607047	7008	
-0.662570	0.620999	6057	
-0.648920	0.635249	7093	
-0.634308	0.649783	8239	
