time = 500	Re = 1	rotation = 79.5774
0.784525	-0.459020	4389	
-0.110563	0.504103	5438	
0.407084	0.839728	585	
0.279781	0.027134	283	
-0.417350	-0.694846	3557	
0.629288	-0.470373	2017	
0.369779	-0.289464	2256	
-0.777982	-0.606761	1518	
-0.234046	0.690707	1061	
0.760805	-0.176986	1938	
-0.361153	-0.483030	3373	
-0.220370	0.698203	790	
0.224888	-0.730933	3357	
0.069967	-0.415191	5441	
0.417974	-0.625421	3062	
-0.303629	-0.723330	4914	
-0.082843	-0.231790	1107	
-0.546219	-0.724808	3486	
-0.931960	-0.145655	4771	
-0.144327	-0.921476	743	
-0.598303	0.270825	3203	
0.606256	0.365725	2871	
-0.305696	-0.331695	249	
-0.208181	-0.400502	3701	
0.470038	-0.250735	1343	
-0.464301	0.281017	3543	
0.051241	0.698928	720	
0.170231	0.246435	4765	
-0.725692	0.498835	3063	
0.163104	-0.445381	2335	
0.489201	0.087257	2501	
0.273299	-0.828424	2464	
0.508410	0.400750	1821	
0.010939	0.944033	1187	
0.225629	-0.106628	444	
0.024957	0.886045	5413	
0.607132	0.505535	1829	
-0.645415	0.296700	3505	
0.382600	-0.188170	4683	
-0.747421	-0.252697	4137	
0.583770	-0.732792	871	
-0.247017	0.930886	558	
0.661071	-0.099511	1913	
-0.248114	0.380708	3603	
0.312262	0.392798	976	
0.970601	0.143488	347	
-0.636703	0.186619	3940	
0.133831	0.148629	773	
-0.361202	0.436355	1213	
0.395827	0.493071	3188	
0.194699	0.000435	796	
-0.783618	0.116369	2476	
0.399722	-0.106989	4409	
-0.669128	-0.650163	4703	
-0.272467	0.578395	1381	
-0.672505	-0.414345	3567	
-0.507242	0.195005	1388	
0.276306	0.353316	5403	
0.424863	0.707279	3071	
-0.841105	0.061837	3008	
0.376068	0.740853	898	
-0.242862	-0.934469	1149	
0.413724	-0.135024	5246	
0.115188	0.280171	4195	
0.468127	-0.661522	687	
-0.507300	-0.301149	2458	
0.193574	0.636737	940	
0.827062	-0.311195	2863	
-0.306913	-0.916014	4482	
0.812817	0.105300	2235	
0.253199	-0.345865	4321	
0.493248	-0.831172	2858	
0.303375	0.536896	2327	
0.413966	0.207769	4124	
-0.522956	0.307120	3238	
-0.537585	0.285994	2997	
-0.025103	-0.786487	966	
0.431071	-0.152708	5246	
-0.302179	0.726714	3882	
0.424779	0.851273	575	
0.434135	-0.073706	5565	
-0.607211	0.182297	4685	
0.734601	-0.489731	3364	
-0.658177	0.189122	2048	
-0.499187	-0.567209	451	
0.514328	0.590959	1251	
-0.029842	-0.433005	5404	
-0.026493	-0.405922	943	
-0.865127	0.068720	3180	
-0.084216	0.691548	5356	
0.517331	-0.628311	857	
0.376422	0.595555	4656	
0.003261	0.756790	540	
-0.757493	-0.092758	2165	
-0.119882	-0.441305	985	
0.175455	0.414871	1631	
0.764095	-0.564883	5533	
-0.449915	-0.259709	3847	
0.690049	-0.431553	3055	
0.213806	0.100138	907	
-0.810536	0.346335	2844	
0.709621	-0.085810	1801	
-0.030010	0.754956	406	
0.142119	-0.549761	4901	
0.443562	-0.093472	3959	
0.462213	-0.104565	2011	
0.578850	-0.772798	1477	
0.343580	0.157581	2810	
0.292765	0.608433	3742	
-0.146585	0.271210	4295	
-0.549882	-0.235087	2550	
-0.888633	0.369662	1585	
0.421820	-0.695630	4486	
0.390293	-0.337906	1652	
-0.284059	0.768308	3737	
-0.585462	-0.671590	2931	
0.408275	0.200242	4286	
0.291172	0.045880	2258	
0.426553	0.125520	4403	
-0.339331	0.768186	4176	
0.145405	0.794322	3776	
0.036319	-0.968184	1560	
0.555873	-0.687393	3110	
0.369997	-0.837060	4034	
0.499769	0.712890	4698	
0.296634	0.658817	4132	
0.363529	-0.515773	5155	
0.256560	-0.172901	5651	
0.202260	-0.866038	3869	
0.453217	0.636836	1955	
0.179858	0.750190	265	
-0.837237	0.280694	3210	
-0.411551	0.323098	3490	
-0.210759	-0.540386	3878	
