time = 0.057	Re = 1	rotation = -0.0297969
-0.665828	0.618089	9594	
-0.664176	0.619799	9594	
-0.659562	0.624479	9594	
-0.652554	0.631607	4012	
-0.643702	0.640661	4012	
-0.632724	0.651382	4012	
