time = 0.997	Re = 1	rotation = 0.0491508
-0.458380	0.777858	6119	
-0.456566	0.778971	6119	
-0.448619	0.783019	6119	
-0.437195	0.788960	6119	
-0.422710	0.796357	7110	
-0.405600	0.804507	7166	
-0.393437	0.810851	8233	
-0.383265	0.816194	8233	
-0.370157	0.822720	8617	
-0.357788	0.829144	8617	
-0.343206	0.836028	5536	
-0.322383	0.844470	6238	
-0.305378	0.851520	8666	
-0.287768	0.858648	5973	
-0.270936	0.865254	5973	
-0.250330	0.872277	8927	
-0.228828	0.878916	8770	
-0.201626	0.885615	7008	
-0.170796	0.891743	7093	
-0.147397	0.896353	8239	
-0.119022	0.900570	8173	
-0.092921	0.903500	6014	
-0.067139	0.905906	6014	
-0.042859	0.907378	8185	
-0.023940	0.908741	9784	
-0.004907	0.909682	9784	
0.023749	0.909024	5619	
0.046838	0.908011	5911	
0.064516	0.907453	5911	
0.090167	0.904898	1242	
0.119183	0.900457	960	
0.156667	0.891872	6818	
0.205032	0.877271	5872	
0.237065	0.865409	1481	
0.223439	0.870688	6766	
0.189435	0.883152	5872	
0.163016	0.891916	6818	
0.151661	0.895945	6818	
0.149804	0.897004	6818	
0.152061	0.896804	6818	
0.154665	0.896315	6818	
0.155889	0.896012	6818	
0.154821	0.896051	6818	
0.151389	0.896662	6818	
0.145825	0.897523	6818	
0.137833	0.898900	7789	
0.128767	0.900101	960	
0.118410	0.901389	960	
0.105503	0.902881	1242	
0.088169	0.904857	1242	
0.068157	0.906799	5911	
0.054496	0.907212	5911	
0.033360	0.908320	5619	
0.005307	0.909628	9784	
-0.018724	0.909493	9784	
-0.040751	0.908500	8185	
-0.067027	0.907065	6014	
-0.095872	0.904567	6014	
-0.125024	0.901146	8173	
-0.155450	0.896472	8239	
-0.184182	0.890851	6057	
-0.211715	0.884284	7008	
-0.239455	0.876669	8927	
-0.265540	0.868275	6162	
-0.289059	0.859572	5973	
-0.305455	0.851660	8666	
-0.313680	0.845382	8800	
-0.324643	0.839112	6238	
-0.354204	0.829177	5951	
-0.391326	0.816215	8233	
-0.424978	0.801772	7110	
-0.453646	0.786834	6119	
-0.479000	0.771747	6843	
-0.502223	0.756708	6251	
-0.524120	0.741648	8351	
-0.544495	0.726778	5830	
-0.563352	0.712095	5165	
-0.580682	0.697783	4012	
-0.596629	0.684020	9594	
-0.610977	0.670990	9594	
-0.624030	0.658737	9818	
-0.635705	0.647356	6542	
-0.645939	0.636966	6701	
-0.654813	0.627658	9939	
-0.662317	0.619523	9939	
-0.668495	0.612691	10213	
-0.673576	0.607077	10213	
-0.677503	0.602740	10213	
-0.680332	0.599799	10213	
-0.681927	0.598167	10213	
-0.682435	0.597645	10213	
-0.681751	0.598653	10213	
-0.679947	0.600951	10213	
-0.676976	0.604426	10213	
-0.672827	0.609124	10213	
-0.667401	0.615189	9933	
-0.660682	0.622559	9939	
-0.652773	0.631069	6701	
-0.643410	0.640746	6701	
-0.632559	0.651463	6542	
