time = 0.117	Re = 1	rotation = -0.120499
-0.748085	0.517079	6251	
-0.746707	0.519002	6251	
-0.742861	0.524238	5885	
-0.736909	0.532321	5885	
-0.729204	0.542755	6843	
-0.719727	0.554887	6217	
-0.708868	0.568324	6119	
-0.696676	0.582676	7110	
-0.683159	0.598079	8215	
-0.668407	0.614587	8233	
-0.652587	0.631603	8617	
-0.635538	0.648579	6238	
