time = 0.107	Re = 1	rotation = -0.102052
-0.733767	0.536918	8351	
-0.732336	0.538807	8351	
-0.728350	0.543972	9007	
-0.722189	0.551953	9007	
-0.714245	0.562212	6251	
-0.704471	0.574124	5885	
-0.693263	0.587283	6843	
-0.680689	0.601320	6217	
-0.666712	0.616359	7110	
-0.651485	0.632434	7110	
-0.635252	0.648865	8233	
