time = 0.177	Re = 1	rotation = -0.246327
-0.825755	0.381551	8927	
-0.824755	0.383672	8927	
-0.821891	0.389304	8927	
-0.817437	0.398194	8927	
-0.811582	0.409833	8770	
-0.804396	0.423223	7008	
-0.796138	0.438190	6057	
-0.786826	0.454113	7093	
-0.776275	0.471425	8239	
-0.764564	0.490194	8151	
-0.751745	0.509793	8173	
-0.738029	0.529151	6014	
-0.723277	0.549072	6014	
-0.707534	0.569313	8185	
-0.690900	0.589365	9784	
-0.673389	0.609214	5619	
-0.655086	0.628844	5619	
-0.636271	0.647782	5911	
