time = 0.001	Re = 1	rotation = 0
0.593533	0.687938	8475	
0.623332	-0.231860	3848	
0.296648	-0.886871	1541	
0.272611	-0.044942	4856	
0.812128	-0.040858	4667	
0.393457	0.671764	9437	
0.337692	0.296006	2459	
0.141091	0.740034	2655	
0.474210	0.601348	3869	
0.520835	0.357238	4271	
0.720796	0.163319	4899	
0.537890	0.516694	4047	
0.105855	-0.052905	7025	
0.186806	0.473650	5256	
0.215821	-0.729780	2692	
0.323440	-0.700974	9556	
0.222094	-0.227244	5000	
0.902498	-0.101003	7569	
0.100220	0.939518	1489	
0.652482	-0.658834	667	
0.358653	0.501014	2442	
0.607480	-0.350513	9380	
0.038694	0.268510	4188	
0.581679	-0.171845	8114	
0.474944	0.246545	7326	
0.338357	0.349166	2339	
0.317758	0.556373	1302	
0.013817	0.245678	9872	
0.878212	0.018371	8894	
0.055617	-0.097737	3085	
0.019871	-0.116598	4322	
0.481271	0.376841	2024	
0.216952	0.130161	8063	
0.865120	0.017073	7374	
0.082668	-0.444646	302	
0.647857	0.682125	9590	
0.264526	-0.204623	636	
0.552151	-0.670672	8335	
0.369101	-0.707486	11409	
0.570026	0.406905	4919	
0.288343	-0.133712	7205	
0.755899	-0.208559	8809	
0.896316	0.276946	359	
0.891914	0.359219	10021	
0.116736	0.533931	1269	
0.412171	0.350466	10241	
0.249423	-0.373813	5502	
0.965593	0.175965	6476	
0.659734	0.065753	4593	
0.230323	-0.210492	5662	
0.618758	-0.050884	4209	
0.470564	0.431679	6197	
0.287758	-0.233363	1943	
0.354150	0.103278	3314	
0.034563	0.937889	12154	
0.320440	-0.557795	9592	
0.536918	-0.104685	10162	
0.099274	-0.295476	3267	
0.469931	0.681811	9546	
0.507649	-0.666813	11732	
0.410676	-0.720466	7122	
0.034188	0.965116	3182	
0.373131	-0.160222	9361	
0.050319	-0.269058	11871	
0.016089	-0.538532	5328	
0.749678	-0.321942	5560	
0.489227	-0.322519	1251	
0.178832	-0.658206	5848	
0.464200	0.748682	1175	
0.944336	0.215562	1862	
0.597222	0.566692	10269	
0.267621	0.357914	7721	
0.964598	0.107520	1078	
0.211835	-0.555326	3563	
0.218888	0.138928	8063	
0.056394	-0.024381	321	
0.617743	0.084380	10964	
0.478950	0.353684	9509	
0.607474	0.428787	6694	
