Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	-0.007430263592	-0.01715098188	0.3183759391	1
0.002	-0.005137677327	-0.02719896887	0.6850913602	3.517176504
0.003	-0.004572449443	-0.03104867903	0.9134016359	1.345848742
0.004	-0.005055590765	-0.03007848865	1.079753841	2.29815646
0.005	-0.006049000736	-0.02603897439	1.232337067	2.192378349
0.006	-0.007282746551	-0.02020645231	1.395828532	9.806900355
0.007	-0.008682098843	-0.01343883626	1.57818447	19.58409429
0.008	-0.01026302479	-0.006254746688	1.779040493	2.792951333
0.009	-0.01207260791	0.001060098208	1.994784638	1.942229434
0.01	-0.01415793084	0.008363800839	2.22131273	2.491077161
0.011	-0.016550806	0.01559822822	2.455109382	2.097386008
0.012	-0.01926367172	0.02274825625	2.69361862	2.046911012
0.013	-0.02229108309	0.02981740615	2.935193424	3.792460925
0.014	-0.02561354148	0.03681437883	3.178888172	1.315573615
0.015	-0.0292021836	0.04374638316	3.424231341	1.176894547
0.016	-0.03302240591	0.05061590353	3.671031877	0.7528248587
0.017	-0.0370376048	0.05742070626	3.91923812	0.9608704078
0.018	-0.04121147241	0.06415440577	4.168844184	2.402020378
0.019	-0.04550967461	0.07080766488	4.419836207	1.15304993
0.02	-0.04990104555	0.07736944771	4.672167209	1.126865173
0.021	-0.05435804898	0.0838282262	4.925749187	3.059378491
0.022	-0.05885672402	0.09017298816	5.180456942	0.7977491546
0.023	-0.06337675097	0.09639391758	5.436138384	1.556713794
0.024	-0.06790125269	0.1024828489	5.692618271	0.4130444468
0.025	-0.07241656738	0.108433541	5.949723614	0.6623238055
0.026	-0.07691182702	0.1142417604	6.207286838	0.8906030177
0.027	-0.0813785974	0.1199052122	6.465151686	1.538487392
0.028	-0.08581051009	0.1254233816	6.723177694	0.6429815083
0.029	-0.0902029138	0.1307973138	6.981242893	0.6484014824
0.03	-0.09455255359	0.1360293616	7.23924489	0.9347987867
0.031	-0.09885728339	0.1411229233	7.497100646	0.4186136258
0.032	-0.1031158109	0.1460821882	7.754745311	0.4911425237
0.033	-0.1073274791	0.150911904	8.012130446	0.3697485556
0.034	-0.1114920819	0.155617172	8.269221921	0.2701077297
0.035	-0.115609711	0.1602032745	8.525997693	0.3044078507
0.036	-0.1196806324	0.1646755351	8.782445665	0.3894037678
0.037	-0.123705191	0.1690392098	9.038561696	0.3677758456
0.038	-0.1276837377	0.1732994055	9.294347872	0.2673978606
0.039	-0.1316165788	0.1774610236	9.549811039	0.2971794624
0.04	-0.1355039425	0.1815287231	9.804961613	0.3004289937
0.041	-0.1393459602	0.1855069006	10.05981263	0.467864728
0.042	-0.1431426622	0.1893996815	10.31437904	0.8330048199
0.043	-0.1468939876	0.1932109202	10.56867728	0.3538231123
0.044	-0.1505997953	0.1969442061	10.82272486	0.5871009613
0.045	-0.154259883	0.2006028749	11.0765401	1.435624894
0.046	-0.1578740079	0.2041900211	11.33014194	0.3094085553
0.047	-0.1614419105	0.2077085118	11.58354981	0.6191765818
0.048	-0.164963338	0.2111610009	11.83678351	0.4132784399
0.049	-0.168438066	0.2145499435	12.08986306	0.314704795
0.05	-0.1718659191	0.2178776094	12.34280863	0.2660402413
0.051	-0.1752467903	0.2211460959	12.59564031	0.2126144967
0.052	-0.1785806546	0.2243573413	12.84837801	0.2374166571
0.053	-0.18186758	0.227513137	13.10104125	0.2704813141
0.054	-0.1851077357	0.2306151401	13.35364894	0.2898478148
0.055	-0.1883013955	0.2336648853	13.60621923	0.3618473296
0.056	-0.1914489393	0.2366637972	13.85876924	0.6120484684
0.057	-0.1945508519	0.2396132016	14.11131491	1.545320545
0.058	-0.1976077186	0.2425143377	14.36387083	0.2869409523
0.059	-0.2006202175	0.2453683691	14.61645011	0.6116932638
0.06	-0.2035891098	0.2481763954	14.86906424	0.6677081452
0.061	-0.2065152307	0.2509394621	15.121723	1.098729533
0.062	-0.2093994768	0.2536585708	15.37443442	0.6541773079
0.063	-0.2122427952	0.2563346877	15.62720477	0.478595214
0.064	-0.2150461712	0.2589687519	15.88003855	0.3728840582
0.065	-0.217810616	0.2615616827	16.13293863	0.3653404807
0.066	-0.2205371554	0.2641143851	16.38590631	0.2825460893
0.067	-0.2232268188	0.2666277552	16.63894146	0.3584688838
0.068	-0.2258806291	0.2691026833	16.89204266	0.5349847855
0.069	-0.2284995932	0.2715400569	17.14520737	1.004499315
0.07	-0.2310846941	0.2739407613	17.39843209	0.8889868758
0.071	-0.2336368838	0.2763056805	17.65171257	0.5963928167
0.072	-0.2361570767	0.278635696	17.90504398	0.4237233788
0.073	-0.238646145	0.2809316859	18.15842114	0.2983512465
0.074	-0.2411049141	0.2831945227	18.41183863	0.2271203742
0.075	-0.2435341604	0.2854250709	18.66529105	0.1821892009
0.076	-0.2459346088	0.2876241841	18.9187731	0.1515113456
0.077	-0.2483069324	0.289792702	19.17227975	0.1293745619
0.078	-0.2506517521	0.2919314465	19.42580638	0.1127651811
0.079	-0.252969637	0.2940412191	19.67934885	0.1005858389
0.08	-0.2552611064	0.2961227969	19.9329036	0.1134116753
0.081	-0.2575266307	0.2981769302	20.18646771	0.1249119587
