time = 5.85	Re = 1
0.199978	-0.019100	0
0.195781	-0.060432	1
0.183444	-0.107414	2
0.167311	-0.142749	3
0.151003	-0.180314	4
0.139848	-0.228286	5
0.140597	-0.278327	6
0.152718	-0.311631	7
0.165597	-0.342798	8
0.201924	-0.379435	9
0.248175	-0.374344	10
0.300261	-0.348986	11
0.324241	-0.326764	12
0.348698	-0.303688	13
0.371724	-0.275101	14
0.396239	-0.242938	15
0.414715	-0.208257	16
0.433666	-0.168456	17
0.449242	-0.126760	18
0.462053	-0.078704	19
0.468379	-0.033213	20
0.471126	0.018307	21
0.467837	0.069768	22
0.458607	0.123798	23
0.443858	0.171142	24
0.423545	0.219515	25
0.398750	0.262052	26
0.369246	0.305002	27
0.338054	0.341592	28
0.303208	0.379258	29
0.267957	0.414745	30
0.229161	0.457100	31
0.192354	0.501038	32
0.170575	0.532775	33
0.148396	0.569116	34
0.122326	0.616043	35
0.105334	0.647294	36
0.085874	0.680714	37
0.054123	0.710193	38
0.013565	0.721884	39
-0.012238	0.718695	40
-0.063401	0.714263	41
-0.076711	0.700597	42
-0.112315	0.679250	43
-0.149096	0.655447	44
-0.184137	0.634688	45
-0.221524	0.616822	46
-0.252039	0.600775	47
-0.291933	0.582900	48
-0.323631	0.565708	49
-0.367977	0.543736	50
-0.393879	0.526931	51
-0.437333	0.500628	52
-0.457186	0.483812	53
-0.497031	0.453399	54
-0.511112	0.438075	55
-0.549742	0.402234	56
-0.563286	0.384345	57
-0.596487	0.345375	58
-0.609099	0.325352	59
-0.638316	0.282483	60
-0.653836	0.252594	61
-0.669365	0.221551	62
-0.681192	0.191752	63
-0.693017	0.161206	64
-0.701905	0.130744	65
-0.710707	0.099591	66
-0.717522	0.066940	67
-0.724062	0.033206	68
-0.729928	-0.026241	69
-0.730870	-0.058017	70
-0.731624	-0.090564	71
-0.727517	-0.149090	72
-0.723243	-0.180537	73
-0.718674	-0.212665	74
-0.706685	-0.262914	75
-0.698164	-0.291892	76
-0.689511	-0.320968	77
-0.670018	-0.370701	78
-0.657084	-0.399144	79
-0.643673	-0.428017	80
-0.619750	-0.469385	81
-0.603468	-0.495022	82
-0.587035	-0.520775	83
-0.557739	-0.559023	84
-0.537681	-0.583072	85
-0.517153	-0.607479	86
-0.485475	-0.639323	87
-0.441783	-0.680295	88
-0.399453	-0.714599	89
-0.351249	-0.749728	90
-0.307004	-0.777423	91
-0.256137	-0.805980	92
-0.228028	-0.819189	93
-0.199694	-0.832270	94
-0.167232	-0.844918	95
-0.133757	-0.856768	96
-0.103961	-0.864104	97
-0.074201	-0.871308	98
-0.040974	-0.876391	99
-0.008204	-0.880748	100
0.025609	-0.882015	101
0.058343	-0.882704	102
0.092855	-0.880995	103
0.125933	-0.878955	104
0.181754	-0.871140	105
0.209712	-0.865645	106
0.237270	-0.861052	107
0.288614	-0.848855	108
0.314940	-0.841505	109
0.341591	-0.834881	110
0.386887	-0.820199	111
0.433451	-0.803382	112
0.476095	-0.785201	113
0.520129	-0.764776	114
0.558733	-0.743965	115
0.598381	-0.721001	116
0.637319	-0.695497	117
0.676734	-0.667470	118
0.709247	-0.640749	119
0.742540	-0.611780	120
0.774187	-0.581191	121
0.806007	-0.548473	122
0.832770	-0.517824	123
0.859558	-0.485572	124
0.884206	-0.452659	125
0.908698	-0.418050	126
