time = 4	Re = 1
0.201174	-0.012788	0
0.199749	-0.043866	1
0.197888	-0.075325	2
0.191137	-0.104995	3
0.184434	-0.134517	4
0.176906	-0.172612	5
0.173778	-0.208942	6
0.192274	-0.250321	7
0.217932	-0.281345	8
0.255010	-0.283273	9
0.296381	-0.273445	10
0.340306	-0.242322	11
0.362443	-0.220568	12
0.384725	-0.198386	13
0.404235	-0.169364	14
0.423953	-0.138546	15
0.439865	-0.103953	16
0.455093	-0.066032	17
0.465044	-0.026937	18
0.472979	0.014894	19
0.476162	0.059327	20
0.475952	0.106121	21
0.470552	0.149994	22
0.461840	0.195804	23
0.448260	0.239582	24
0.431226	0.284361	25
0.410282	0.325553	26
0.385843	0.368040	27
0.358790	0.407539	28
0.328556	0.449361	29
0.296806	0.487851	30
0.261679	0.531191	31
0.223808	0.576264	32
0.201595	0.603270	33
0.178367	0.631609	34
0.150778	0.663480	35
0.117467	0.698821	36
0.090599	0.719673	37
0.060555	0.738023	38
0.022152	0.746901	39
-0.014537	0.751733	40
-0.052601	0.746294	41
-0.087868	0.737757	42
-0.112975	0.724715	43
-0.141286	0.714686	44
-0.161469	0.702331	45
-0.187877	0.692625	46
-0.205636	0.682501	47
-0.232156	0.674171	48
-0.273264	0.656749	49
-0.312577	0.640345	50
-0.351965	0.622668	51
-0.392186	0.604572	52
-0.428520	0.585457	53
-0.465931	0.565066	54
-0.500497	0.542789	55
-0.536424	0.518390	56
-0.565504	0.494746	57
-0.597307	0.468220	58
-0.624852	0.441214	59
-0.655111	0.410453	60
-0.677559	0.382741	61
-0.703860	0.349786	62
-0.723705	0.319960	63
-0.747504	0.283692	64
-0.763101	0.254156	65
-0.781930	0.217903	66
-0.797127	0.183014	67
-0.811835	0.146685	68
-0.822648	0.113038	69
-0.833136	0.078344	70
-0.842027	0.041872	71
-0.850255	0.004242	72
-0.854958	-0.029409	73
-0.859283	-0.063798	74
-0.861874	-0.099726	75
-0.863938	-0.136661	76
-0.863509	-0.170880	77
-0.862572	-0.205707	78
-0.859756	-0.240787	79
-0.856324	-0.276591	80
-0.850736	-0.309989	81
-0.844674	-0.343984	82
-0.836875	-0.376892	83
-0.828581	-0.410343	84
-0.818786	-0.441454	85
-0.808614	-0.472898	86
-0.796522	-0.504705	87
-0.783681	-0.537213	88
-0.769886	-0.566013	89
-0.755826	-0.595041	90
-0.739993	-0.624030	91
-0.723710	-0.653222	92
-0.707330	-0.679257	93
-0.690834	-0.705371	94
-0.672902	-0.730910	95
-0.654805	-0.756488	96
