time = 2.85	Re = 1
0.201334	-0.008181	0
0.204431	-0.054101	1
0.203168	-0.099369	2
0.203023	-0.130142	3
0.203136	-0.160593	4
0.222111	-0.189474	5
0.244047	-0.214315	6
0.277305	-0.214348	7
0.312359	-0.209021	8
0.350370	-0.184829	9
0.388238	-0.152353	10
0.422782	-0.106137	11
0.437712	-0.078807	12
0.452668	-0.051190	13
0.463554	-0.020161	14
0.474017	0.011266	15
0.481121	0.046527	16
0.486835	0.083066	17
0.488443	0.119417	18
0.488706	0.156661	19
0.485148	0.193937	20
0.480024	0.232251	21
0.470763	0.269994	22
0.459830	0.308756	23
0.445607	0.346347	24
0.429628	0.384798	25
0.410370	0.421294	26
0.389386	0.458931	27
0.365628	0.495474	28
0.339665	0.533397	29
0.310750	0.570254	30
0.278509	0.609205	31
0.241883	0.649446	32
0.220127	0.671209	33
0.198131	0.693042	34
0.171805	0.715276	35
0.143715	0.737376	36
0.107856	0.759256	37
0.067902	0.777308	38
0.022541	0.788225	39
-0.021801	0.792891	40
-0.066909	0.790553	41
-0.107359	0.785163	42
-0.143056	0.776574	43
-0.176037	0.769173	44
-0.207544	0.760216	45
-0.238538	0.753241	46
-0.265977	0.744690	47
-0.294937	0.738040	48
-0.321172	0.729832	49
-0.349971	0.722997	50
-0.373958	0.714551	51
-0.401091	0.706970	52
-0.452186	0.689549	53
-0.499166	0.670547	54
-0.547191	0.649427	55
-0.590074	0.626569	56
-0.633858	0.601630	57
-0.674152	0.575218	58
-0.713957	0.547163	59
-0.750967	0.517126	60
-0.786356	0.486275	61
-0.818930	0.454785	62
-0.851325	0.421810	63
-0.879914	0.388682	64
-0.908330	0.354034	65
-0.933574	0.321134	66
-0.958249	0.287468	67
