time = 2	Re = 1
0.201126	-0.005106	0
0.207909	-0.037939	1
0.213927	-0.070624	2
0.224541	-0.118399	3
0.267527	-0.158329	4
0.297738	-0.156079	5
0.328097	-0.153346	6
0.360704	-0.134535	7
0.392992	-0.111367	8
0.423417	-0.077062	9
0.451323	-0.037425	10
0.474493	0.008549	11
0.493531	0.060953	12
0.505823	0.116802	13
0.512876	0.175080	14
0.512822	0.205907	15
0.512641	0.236819	16
0.509665	0.268255	17
0.506455	0.299794	18
0.499919	0.331541	19
0.493099	0.363454	20
0.483697	0.395315	21
0.473768	0.427334	22
0.460787	0.459036	23
0.447043	0.490879	24
0.431030	0.522537	25
0.414090	0.554457	26
0.394165	0.585559	27
0.373140	0.617042	28
0.349349	0.647971	29
0.323772	0.679421	30
0.295208	0.709481	31
0.263856	0.739897	32
0.228826	0.768907	33
0.190526	0.797066	34
0.147596	0.821888	35
0.101322	0.843462	36
0.053267	0.859792	37
0.004810	0.872160	38
-0.042239	0.879595	39
-0.086606	0.885171	40
-0.128236	0.888602	41
-0.167352	0.891988	42
-0.204549	0.893943	43
-0.239142	0.896439	44
-0.272011	0.898312	45
-0.303676	0.901010	46
-0.333342	0.902918	47
-0.363034	0.905036	48
-0.417375	0.909088	49
