time = 7	Re = 1
0.198936	-0.021364	0
0.192232	-0.071081	1
0.172523	-0.125667	2
0.151415	-0.162684	3
0.132801	-0.203558	4
0.124422	-0.260906	5
0.127089	-0.292310	6
0.129757	-0.323403	7
0.144431	-0.365336	8
0.161149	-0.400267	9
0.209911	-0.429890	10
0.238898	-0.420503	11
0.267944	-0.410981	12
0.297761	-0.391233	13
0.327772	-0.370201	14
0.350989	-0.343678	15
0.374735	-0.315556	16
0.394757	-0.284326	17
0.416999	-0.247525	18
0.431664	-0.212222	19
0.446141	-0.171283	20
0.458904	-0.127714	21
0.468132	-0.078185	22
0.470849	-0.033799	23
0.469964	0.018730	24
0.463155	0.069021	25
0.449997	0.122079	26
0.432017	0.165527	27
0.408585	0.210588	28
0.381810	0.247475	29
0.350192	0.284981	30
0.318221	0.315374	31
0.282552	0.347512	32
0.246225	0.379189	33
0.205728	0.421131	34
0.186761	0.445536	35
0.168250	0.470226	36
0.145689	0.510644	37
0.121276	0.563603	38
0.105483	0.602814	39
0.088650	0.645439	40
0.070756	0.683142	41
0.024040	0.713441	42
-0.019186	0.713211	43
-0.072648	0.696583	44
-0.100251	0.667714	45
-0.135048	0.644016	46
-0.129979	0.640610	47
-0.160268	0.626641	48
-0.189755	0.612895	49
-0.181368	0.611838	50
-0.214444	0.598019	51
-0.246313	0.584389	52
-0.275125	0.570659	53
-0.303679	0.556708	54
-0.354449	0.528395	55
-0.381116	0.512107	56
-0.407801	0.495540	57
-0.444968	0.467228	58
-0.468985	0.447351	59
-0.492997	0.427166	60
-0.524856	0.393357	61
-0.546657	0.368138	62
-0.568418	0.341980	63
-0.588911	0.310418	64
-0.606219	0.282324	65
-0.623403	0.253310	66
-0.634721	0.226130	67
-0.647027	0.197029	68
-0.659276	0.167320	69
-0.664542	0.145594	70
-0.673465	0.114030	71
-0.682185	0.081500	72
-0.684901	0.057601	73
-0.689157	0.026673	74
-0.693278	-0.004756	75
-0.693376	-0.030645	76
-0.693726	-0.061938	77
-0.693950	-0.093927	78
-0.689970	-0.131725	79
-0.684450	-0.172048	80
-0.676734	-0.206836	81
-0.667730	-0.243899	82
-0.656582	-0.276910	83
-0.644098	-0.312036	84
-0.629176	-0.345861	85
-0.612348	-0.381977	86
-0.596146	-0.409751	87
-0.578697	-0.438921	88
-0.558930	-0.467738	89
-0.537167	-0.498419	90
-0.516765	-0.522475	91
-0.495088	-0.547624	92
-0.470799	-0.572749	93
-0.444200	-0.599638	94
-0.400438	-0.637379	95
-0.373296	-0.658718	96
-0.343912	-0.681629	97
-0.317472	-0.699779	98
-0.290210	-0.718370	99
-0.256244	-0.739521	100
-0.217374	-0.762481	101
-0.186821	-0.777646	102
-0.154854	-0.792446	103
-0.109038	-0.809437	104
-0.055861	-0.823349	105
-0.013728	-0.828322	106
0.028069	-0.829596	107
0.081865	-0.825298	108
0.134656	-0.816203	109
0.167315	-0.807318	110
0.197971	-0.798768	111
0.236872	-0.786131	112
0.275145	-0.773323	113
0.306744	-0.761037	114
0.337754	-0.748892	115
0.370167	-0.735183	116
0.402682	-0.721054	117
0.428088	-0.707805	118
0.454267	-0.694748	119
0.481215	-0.679292	120
0.508462	-0.663464	121
0.533924	-0.646179	122
0.560073	-0.628366	123
0.586343	-0.608161	124
0.613307	-0.587002	125
0.632575	-0.568883	126
0.653741	-0.549907	127
0.673823	-0.529096	128
0.695477	-0.507108	129
0.714252	-0.484684	130
0.734370	-0.460942	131
0.753439	-0.435325	132
0.773414	-0.408152	133
0.803282	-0.359908	134
0.816935	-0.334414	135
0.832212	-0.306441	136
0.856103	-0.253048	137
0.867056	-0.224309	138
0.879048	-0.192729	139
0.895152	-0.138637	140
0.902084	-0.109263	141
0.908970	-0.079820	142
0.917863	-0.024352	143
0.921083	0.005653	144
0.924288	0.035739	145
0.926270	0.089475	146
0.925529	0.146842	147
0.921043	0.204523	148
0.917053	0.234869	149
0.912942	0.265381	150
0.902232	0.315908	151
0.888440	0.369413	152
0.871714	0.421170	153
0.851538	0.474807	154
0.831024	0.520694	155
0.807533	0.567970	156
0.782237	0.612301	157
0.753787	0.657600	158
