time = 5	Re = 1
0.200647	-0.016546	0
0.197796	-0.053044	1
0.190618	-0.093001	2
0.178580	-0.126530	3
0.166275	-0.160845	4
0.155207	-0.203904	5
0.153200	-0.246598	6
0.174460	-0.300257	7
0.205079	-0.335824	8
0.246079	-0.336046	9
0.292947	-0.319315	10
0.316501	-0.300196	11
0.340146	-0.280918	12
0.363580	-0.255253	13
0.387751	-0.227689	14
0.407392	-0.194867	15
0.428003	-0.158207	16
0.443949	-0.119116	17
0.458396	-0.074746	18
0.466722	-0.031112	19
0.471992	0.017141	20
0.471624	0.066684	21
0.466244	0.118753	22
0.455340	0.165906	23
0.439295	0.214825	24
0.418709	0.259177	25
0.393531	0.304590	26
0.365523	0.344462	27
0.333595	0.385448	28
0.300456	0.423362	29
0.263720	0.465709	30
0.227685	0.506587	31
0.206942	0.532820	32
0.186454	0.560269	33
0.163751	0.592093	34
0.139117	0.627782	35
0.120749	0.654295	36
0.101529	0.681237	37
0.066063	0.715538	38
0.014526	0.732000	39
-0.043979	0.730198	40
-0.089856	0.712425	41
-0.121096	0.691478	42
-0.150899	0.675246	43
-0.177565	0.658758	44
-0.210204	0.644607	45
-0.233043	0.631828	46
-0.267406	0.618652	47
-0.287300	0.606777	48
-0.322280	0.592317	49
-0.338344	0.581680	50
-0.375072	0.565393	51
-0.391761	0.553606	52
-0.427180	0.534813	53
-0.443995	0.522197	54
-0.478878	0.500650	55
-0.523741	0.464697	56
-0.563853	0.427120	57
-0.600783	0.386278	58
-0.636695	0.341115	59
-0.665042	0.297543	60
-0.692538	0.249493	61
-0.714060	0.202522	62
-0.734421	0.150594	63
-0.747222	0.106262	64
-0.759874	0.054862	65
-0.767367	0.007867	66
-0.773594	-0.046768	67
-0.774499	-0.089865	68
-0.773926	-0.143178	69
-0.769719	-0.186276	70
-0.762627	-0.240653	71
-0.753983	-0.279737	72
-0.741559	-0.329236	73
-0.726994	-0.373334	74
-0.709675	-0.419141	75
-0.691687	-0.457663	76
-0.671268	-0.497701	77
-0.647994	-0.537261	78
-0.621871	-0.577935	79
-0.597215	-0.610871	80
-0.570192	-0.644723	81
-0.540436	-0.677799	82
-0.507676	-0.711742	83
-0.476153	-0.740183	84
-0.442054	-0.769046	85
-0.406168	-0.795829	86
-0.366879	-0.823341	87
-0.329145	-0.845881	88
-0.288174	-0.868353	89
-0.247033	-0.887613	90
-0.202699	-0.906322	91
-0.160389	-0.920812	92
-0.115720	-0.934167	93
-0.069361	-0.944828	94
-0.021576	-0.953842	95
0.020278	-0.958749	96
0.062404	-0.962571	97
0.103789	-0.964384	98
0.144902	-0.965436	99
0.181035	-0.964687	100
0.216935	-0.963647	101
0.251813	-0.961211	102
0.286712	-0.958407	103
