time = 3.95	Re = 10
0.128465	0.157251	0
0.153931	0.140348	1
0.179239	0.123704	2
0.209809	0.079328	3
0.232055	0.045554	4
0.248240	0.000095	5
0.256826	-0.043458	6
0.268311	-0.091204	7
0.306890	-0.100555	8
0.328436	-0.080006	9
0.349978	-0.057646	10
0.366585	-0.015921	11
0.377256	0.030581	12
0.376553	0.087215	13
0.365754	0.145882	14
0.354217	0.175440	15
0.341670	0.205123	16
0.324453	0.236548	17
0.306234	0.266691	18
0.284295	0.296577	19
0.260740	0.327866	20
0.236358	0.361186	21
0.209902	0.399781	22
0.194739	0.425708	23
0.179591	0.451629	24
0.165741	0.482202	25
0.149860	0.515625	26
0.130054	0.561121	27
0.121912	0.593403	28
0.114245	0.628310	29
0.094645	0.657553	30
0.068437	0.685708	31
0.024021	0.721732	32
-0.015166	0.723144	33
-0.056200	0.712843	34
-0.103988	0.689320	35
-0.131018	0.671854	36
-0.158633	0.657351	37
-0.171981	0.646898	38
-0.203236	0.633712	39
-0.233961	0.620177	40
-0.253247	0.609275	41
-0.307273	0.586807	42
-0.323450	0.576991	43
-0.352620	0.563616	44
-0.381086	0.550116	45
-0.412709	0.531203	46
-0.443430	0.511063	47
-0.474825	0.488429	48
-0.505040	0.464709	49
-0.528009	0.443319	50
-0.550888	0.421567	51
-0.574875	0.396092	52
-0.598692	0.369459	53
-0.626616	0.330543	54
-0.644253	0.303602	55
-0.661865	0.276143	56
-0.680595	0.239280	57
-0.694285	0.210310	58
-0.708029	0.180791	59
-0.722503	0.138074	60
-0.735536	0.092751	61
-0.746023	0.045073	62
-0.754293	-0.004329	63
-0.757806	-0.045509	64
-0.760062	-0.088745	65
-0.759552	-0.133768	66
-0.756959	-0.180720	67
-0.751508	-0.220559	68
-0.744610	-0.262416	69
-0.734701	-0.304450	70
-0.722977	-0.347747	71
-0.710947	-0.381709	72
-0.697923	-0.416716	73
-0.681341	-0.453963	74
-0.662843	-0.492487	75
-0.644209	-0.525403	76
-0.624214	-0.559112	77
-0.601984	-0.591493	78
-0.578138	-0.624679	79
-0.555083	-0.652721	80
-0.530586	-0.681398	81
-0.504487	-0.708611	82
-0.476401	-0.736493	83
-0.448397	-0.760487	84
-0.418913	-0.784701	85
-0.387396	-0.807756	86
-0.354168	-0.830637	87
-0.322769	-0.849664	88
-0.290036	-0.868376	89
-0.255639	-0.885422	90
-0.219832	-0.902366	91
-0.185181	-0.916031	92
-0.148293	-0.929307	93
-0.106417	-0.940907	94
-0.061694	-0.951919	95
-0.030925	-0.958776	96
-0.001176	-0.965501	97
0.048314	-0.976689	98
0.090016	-0.998266	99
