time = 7.7	Re = 10
0.114681	0.175227	0
0.153056	0.136236	1
0.182691	0.107623	2
0.206314	0.069627	3
0.220424	0.021407	4
0.226430	-0.030044	5
0.224207	-0.081783	6
0.208232	-0.126284	7
0.190945	-0.163615	8
0.177065	-0.199787	9
0.169438	-0.236642	10
0.170713	-0.275683	11
0.175365	-0.313667	12
0.198662	-0.343613	13
0.225952	-0.365463	14
0.255245	-0.355437	15
0.287721	-0.333579	16
0.314816	-0.299263	17
0.339795	-0.257645	18
0.358176	-0.209455	19
0.363401	-0.186121	20
0.370540	-0.159276	21
0.371363	-0.135479	22
0.372111	-0.108736	23
0.369459	-0.080387	24
0.364765	-0.049318	25
0.355985	-0.017051	26
0.342926	0.022055	27
0.322787	0.073580	28
0.306819	0.104841	29
0.287617	0.138441	30
0.258013	0.181183	31
0.221675	0.225900	32
0.202639	0.249656	33
0.182400	0.275655	34
0.163627	0.303998	35
0.147166	0.331226	36
0.130584	0.377096	37
0.120436	0.420774	38
0.113479	0.469534	39
0.106914	0.501749	40
0.100477	0.532820	41
0.100420	0.573654	42
0.102515	0.607415	43
0.098023	0.644465	44
0.063723	0.673394	45
0.035759	0.717211	46
0.018871	0.714576	47
-0.025363	0.718406	48
-0.042543	0.703636	49
-0.022498	0.715951	50
0.021632	0.706915	51
-0.032342	0.705221	52
-0.013977	0.714587	53
-0.018460	0.714620	54
-0.037411	0.711387	55
-0.034680	0.710612	56
-0.019062	0.709519	57
-0.019015	0.713826	58
-0.010666	0.701203	59
-0.054346	0.684687	60
-0.088725	0.671091	61
-0.127019	0.642166	62
-0.127229	0.633540	63
-0.179658	0.605705	64
-0.219310	0.589050	65
-0.256747	0.572850	66
-0.302330	0.551704	67
-0.343126	0.529785	68
-0.371582	0.512760	69
-0.399625	0.495427	70
-0.424311	0.477053	71
-0.449475	0.458411	72
-0.485152	0.426288	73
-0.516903	0.393329	74
-0.538539	0.366132	75
-0.560207	0.337529	76
-0.591452	0.286584	77
-0.615224	0.237709	78
-0.627021	0.206498	79
-0.638845	0.173297	80
-0.650627	0.130375	81
-0.660405	0.085164	82
-0.662971	0.060094	83
-0.667033	0.014405	84
-0.668521	-0.033204	85
-0.666300	-0.071467	86
-0.662418	-0.112211	87
-0.655241	-0.147883	88
-0.648032	-0.177476	89
-0.640318	-0.208322	90
-0.630643	-0.236878	91
-0.620513	-0.266271	92
-0.609530	-0.289053	93
-0.596255	-0.316008	94
-0.582416	-0.343841	95
-0.566928	-0.369305	96
-0.550977	-0.395534	97
-0.516699	-0.440636	98
-0.480241	-0.481192	99
-0.439679	-0.520773	100
-0.396648	-0.557720	101
-0.364717	-0.581148	102
-0.329075	-0.606402	103
-0.289385	-0.632743	104
-0.242680	-0.663919	105
-0.216966	-0.679736	106
-0.185802	-0.700670	107
-0.139188	-0.729205	108
-0.105909	-0.747504	109
-0.070085	-0.764366	110
-0.021602	-0.777422	111
0.028729	-0.780562	112
0.072153	-0.772679	113
0.108270	-0.762585	114
0.147157	-0.748390	115
0.181527	-0.734646	116
0.218039	-0.718008	117
0.252877	-0.701472	118
0.290140	-0.684100	119
0.304299	-0.674291	120
0.328042	-0.665364	121
0.362623	-0.646610	122
0.377413	-0.636297	123
0.401302	-0.625413	124
0.415116	-0.614739	125
0.440245	-0.602394	126
0.456906	-0.589816	127
0.481184	-0.575346	128
0.508280	-0.554278	129
0.536240	-0.531796	130
0.565827	-0.505183	131
0.594911	-0.476434	132
0.622242	-0.445501	133
0.649568	-0.411835	134
0.676521	-0.374279	135
0.703185	-0.332721	136
0.720447	-0.300515	137
0.737206	-0.266261	138
0.753880	-0.226756	139
0.768622	-0.186232	140
0.779894	-0.147449	141
0.789770	-0.107104	142
0.796874	-0.065931	143
0.803525	-0.019069	144
0.805130	0.010892	145
0.807311	0.047780	146
0.806766	0.082954	147
0.805382	0.123347	148
0.801222	0.160323	149
0.795571	0.200353	150
0.787286	0.240984	151
0.776815	0.284973	152
0.766735	0.316513	153
0.754276	0.354369	154
0.740395	0.387899	155
0.723259	0.426648	156
0.707107	0.456550	157
0.687190	0.492087	158
0.666742	0.523845	159
0.642765	0.558892	160
0.622568	0.584592	161
0.601258	0.611169	162
0.576842	0.638420	163
0.550270	0.666851	164
0.524324	0.690970	165
0.496198	0.716327	166
0.466557	0.739660	167
0.433914	0.763827	168
0.405903	0.781779	169
0.376550	0.800187	170
0.344288	0.817903	171
0.309052	0.836515	172
0.274043	0.852402	173
0.235677	0.868715	174
0.196484	0.882489	175
0.153110	0.895990	176
0.116226	0.904639	177
0.077394	0.912430	178
0.037237	0.917760	179
-0.005068	0.922015	180
-0.043607	0.922974	181
-0.082595	0.923072	182
-0.121532	0.920940	183
-0.160771	0.917955	184
-0.193049	0.913324	185
-0.224927	0.908691	186
-0.258955	0.901774	187
-0.293724	0.894711	188
-0.328652	0.885071	189
-0.365242	0.874010	190
-0.404993	0.859793	191
-0.447890	0.842945	192
-0.499580	0.819385	193
-0.552327	0.792495	194
-0.593323	0.769872	195
-0.632113	0.747370	196
-0.666896	0.733131	197
-0.694762	0.724798	198
