time = 3.6	Re = 10
0.129713	0.155649	0
0.178426	0.125576	1
0.207133	0.086716	2
0.230142	0.058867	3
0.246802	0.016766	4
0.259386	-0.019850	5
0.275069	-0.063816	6
0.313514	-0.068937	7
0.352349	-0.024727	8
0.366162	0.016328	9
0.373953	0.061403	10
0.370985	0.116026	11
0.359053	0.172160	12
0.347144	0.201051	13
0.334818	0.229682	14
0.318207	0.260022	15
0.300710	0.289775	16
0.280394	0.318589	17
0.258870	0.349073	18
0.236650	0.381920	19
0.211967	0.419811	20
0.183611	0.468930	21
0.170011	0.497105	22
0.155315	0.526606	23
0.136094	0.568032	24
0.120207	0.618790	25
0.104817	0.645456	26
0.088809	0.671459	27
0.047287	0.708490	28
0.024023	0.721956	29
-0.021362	0.725310	30
-0.054767	0.716220	31
-0.085360	0.702256	32
-0.113025	0.689380	33
-0.129287	0.677144	34
-0.182783	0.651501	35
-0.200793	0.640346	36
-0.246592	0.622292	37
-0.261715	0.613286	38
-0.312107	0.594182	39
-0.341419	0.579835	40
-0.370621	0.564906	41
-0.401252	0.548326	42
-0.430827	0.531133	43
-0.478145	0.498908	44
-0.503431	0.479749	45
-0.528791	0.460106	46
-0.560594	0.429254	47
-0.601473	0.386806	48
-0.625104	0.356493	49
-0.660353	0.309418	50
-0.681680	0.273130	51
-0.702219	0.234494	52
-0.721165	0.193574	53
-0.738457	0.150940	54
-0.750104	0.114021	55
-0.761214	0.075642	56
-0.770352	0.034937	57
-0.778294	-0.007598	58
-0.782233	-0.044888	59
-0.785445	-0.083757	60
-0.786078	-0.123895	61
-0.785613	-0.165169	62
-0.782648	-0.198714	63
-0.779355	-0.232983	64
-0.773449	-0.270414	65
-0.766548	-0.309033	66
-0.758121	-0.342975	67
-0.748855	-0.377592	68
-0.737017	-0.411967	69
-0.724371	-0.446944	70
-0.711004	-0.477579	71
-0.696995	-0.508777	72
-0.681086	-0.539348	73
-0.664501	-0.570588	74
-0.647080	-0.598868	75
-0.629112	-0.627416	76
-0.608893	-0.655960	77
-0.587586	-0.684642	78
-0.566586	-0.709587	79
-0.545025	-0.734564	80
-0.521787	-0.758720	81
-0.497693	-0.782809	82
-0.473032	-0.804192	83
-0.447272	-0.825892	84
-0.416596	-0.848109	85
-0.383725	-0.871186	86
-0.337330	-0.903160	87
-0.296068	-0.931098	88
-0.259271	-0.967840	89
