time = 3.65	Re = 10
0.129536	0.155876	0
0.178546	0.125308	1
0.207530	0.085626	2
0.230415	0.057501	3
0.247138	0.014097	4
0.259161	-0.023233	5
0.274230	-0.067766	6
0.312709	-0.073593	7
0.352149	-0.029527	8
0.366345	0.011703	9
0.374515	0.056931	10
0.371840	0.111850	11
0.360015	0.168480	12
0.348123	0.197516	13
0.335752	0.226211	14
0.319034	0.256670	15
0.301369	0.286608	16
0.280846	0.315475	17
0.258998	0.346136	18
0.236492	0.379033	19
0.211530	0.417068	20
0.182914	0.466619	21
0.169315	0.495086	22
0.154420	0.525145	23
0.135114	0.567162	24
0.119387	0.619949	25
0.102925	0.647898	26
0.085397	0.673822	27
0.044223	0.711127	28
0.019572	0.722901	29
-0.026189	0.724612	30
-0.061882	0.712836	31
-0.092573	0.698111	32
-0.120001	0.684614	33
-0.135829	0.672574	34
-0.189945	0.646909	35
-0.208036	0.635882	36
-0.254880	0.617377	37
-0.270307	0.608308	38
-0.321797	0.588303	39
-0.351606	0.573381	40
-0.381166	0.557834	41
-0.411929	0.540438	42
-0.441776	0.522424	43
-0.489019	0.488715	44
-0.514277	0.468718	45
-0.539512	0.448057	46
-0.570897	0.416038	47
-0.611220	0.371870	48
-0.634251	0.340584	49
-0.668586	0.291782	50
-0.689036	0.254484	51
-0.708696	0.214752	52
-0.726578	0.172832	53
-0.742724	0.129060	54
-0.753283	0.091481	55
-0.763246	0.052214	56
-0.771134	0.010784	57
-0.777676	-0.032535	58
-0.780349	-0.070339	59
-0.782256	-0.109788	60
-0.781385	-0.150377	61
-0.779399	-0.192135	62
-0.775149	-0.225930	63
-0.770503	-0.260495	64
-0.763146	-0.298124	65
-0.754663	-0.336924	66
-0.744825	-0.370899	67
-0.733992	-0.405521	68
-0.720639	-0.439789	69
-0.706343	-0.474649	70
-0.691544	-0.505109	71
-0.676072	-0.536164	72
-0.658733	-0.566502	73
-0.640572	-0.597512	74
-0.621802	-0.625360	75
-0.602291	-0.653566	76
-0.580351	-0.681540	77
-0.557407	-0.709676	78
-0.534961	-0.734002	79
-0.511883	-0.758281	80
-0.486956	-0.781448	81
-0.461117	-0.804693	82
-0.434873	-0.825124	83
-0.407739	-0.846123	84
-0.375709	-0.867087	85
-0.341235	-0.888906	86
-0.291804	-0.919039	87
-0.248557	-0.944998	88
-0.209941	-0.979657	89
