time = 1.55	Re = 10
0.136653	0.147020	0
0.171935	0.137390	1
0.205526	0.128031	2
0.233968	0.117039	3
0.262131	0.106331	4
0.297315	0.123862	5
0.322078	0.165298	6
0.328172	0.195226	7
0.334028	0.225453	8
0.334266	0.262189	9
0.332520	0.300082	10
0.324939	0.342060	11
0.314338	0.386664	12
0.298267	0.434856	13
0.279098	0.485439	14
0.265696	0.513028	15
0.252169	0.540692	16
0.236240	0.570771	17
0.218810	0.601427	18
0.195632	0.635270	19
0.169178	0.671821	20
0.133586	0.710646	21
0.109855	0.729091	22
0.086123	0.747530	23
0.056477	0.761867	24
0.024163	0.774837	25
-0.009643	0.780481	26
-0.041465	0.783714	27
-0.097944	0.777436	28
-0.145895	0.770733	29
-0.187495	0.763666	30
-0.227772	0.758710	31
-0.264169	0.753631	32
-0.301072	0.749734	33
-0.332954	0.745487	34
-0.366818	0.742386	35
-0.397980	0.738939	36
-0.429339	0.735215	37
-0.487577	0.727672	38
-0.542700	0.719278	39
-0.595088	0.709619	40
-0.646003	0.698296	41
-0.678137	0.701454	42
-0.708449	0.706174	43
