time = 5.95	Re = 10
0.121023	0.167056	0
0.153888	0.137518	1
0.182386	0.113783	2
0.201972	0.079181	3
0.216180	0.053951	4
0.228720	0.008251	5
0.235069	-0.023892	6
0.232394	-0.063862	7
0.228365	-0.092863	8
0.219536	-0.127700	9
0.212922	-0.160073	10
0.211627	-0.190628	11
0.211316	-0.220589	12
0.252237	-0.254750	13
0.279943	-0.243739	14
0.310502	-0.224260	15
0.339321	-0.186638	16
0.364885	-0.139701	17
0.381190	-0.082770	18
0.384141	-0.052946	19
0.386862	-0.020975	20
0.383348	0.009529	21
0.377741	0.041768	22
0.366601	0.075856	23
0.351877	0.110575	24
0.331920	0.145227	25
0.305786	0.182969	26
0.273004	0.224879	27
0.252638	0.248026	28
0.232163	0.270573	29
0.207539	0.300368	30
0.182857	0.334119	31
0.161236	0.374185	32
0.140202	0.423179	33
0.129579	0.461264	34
0.121120	0.496620	35
0.113123	0.533205	36
0.103207	0.572323	37
0.106919	0.612345	38
0.087579	0.651577	39
0.060135	0.681727	40
0.050244	0.698658	41
0.023144	0.708085	42
-0.014997	0.721176	43
-0.022380	0.718743	44
-0.045354	0.705258	45
-0.039012	0.706025	46
-0.010900	0.713576	47
-0.021342	0.717684	48
-0.066647	0.680610	49
-0.099664	0.664126	50
-0.126606	0.645943	51
-0.156166	0.628622	52
-0.207746	0.607690	53
-0.254044	0.587978	54
-0.292725	0.569275	55
-0.327498	0.550988	56
-0.360512	0.531851	57
-0.402729	0.504245	58
-0.429804	0.484642	59
-0.457012	0.464252	60
-0.472948	0.448756	61
-0.499536	0.423826	62
-0.525549	0.397636	63
-0.546261	0.372508	64
-0.566751	0.346736	65
-0.584513	0.318480	66
-0.611844	0.272659	67
-0.635182	0.225286	68
-0.643671	0.201473	69
-0.661530	0.150789	70
-0.675503	0.099532	71
-0.684378	0.046349	72
-0.688769	-0.006799	73
-0.689222	-0.062184	74
-0.685662	-0.117430	75
-0.679346	-0.158274	76
-0.670639	-0.201125	77
-0.658221	-0.246745	78
-0.642344	-0.294925	79
-0.629912	-0.322419	80
-0.617345	-0.350158	81
-0.597882	-0.386810	82
-0.575290	-0.425565	83
-0.545840	-0.467230	84
-0.520526	-0.499928	85
-0.491670	-0.534693	86
-0.452234	-0.573941	87
-0.429729	-0.593797	88
-0.407228	-0.613667	89
-0.382965	-0.632483	90
-0.358056	-0.651869	91
-0.331039	-0.670671	92
-0.302138	-0.690889	93
-0.254765	-0.720188	94
-0.226445	-0.736596	95
-0.197167	-0.753273	96
-0.163619	-0.770312	97
-0.127368	-0.787078	98
-0.083289	-0.802894	99
-0.033892	-0.815311	100
0.008801	-0.819391	101
0.050057	-0.819194	102
0.095286	-0.813589	103
0.136646	-0.805628	104
0.174625	-0.795061	105
0.209522	-0.784711	106
0.245202	-0.772405	107
0.280517	-0.760632	108
0.305333	-0.750264	109
0.330798	-0.741237	110
0.357168	-0.729795	111
0.384279	-0.718982	112
0.411150	-0.705797	113
0.438221	-0.692610	114
0.466329	-0.677237	115
0.494996	-0.661504	116
0.517235	-0.646840	117
0.541393	-0.631857	118
0.564443	-0.614846	119
0.589340	-0.596719	120
0.610212	-0.578543	121
0.632966	-0.559576	122
0.654292	-0.538927	123
0.676786	-0.517070	124
0.711295	-0.478298	125
0.747084	-0.434056	126
0.779158	-0.387839	127
0.809721	-0.337237	128
0.833434	-0.291113	129
0.856619	-0.239918	130
0.876492	-0.186564	131
0.893998	-0.130082	132
0.905851	-0.079796	133
0.915481	-0.026644	134
0.921355	0.025160	135
0.924937	0.079482	136
0.924989	0.127936	137
0.922486	0.180527	138
0.915304	0.239052	139
0.909060	0.272696	140
0.902463	0.306617	141
0.892045	0.350622	142
0.880101	0.395614	143
0.869500	0.432105	144
0.858677	0.467947	145
0.854498	0.500536	146
0.851205	0.531471	147
