time = 7.15	Re = 10
0.116341	0.173424	0
0.153403	0.136503	1
0.182852	0.109210	2
0.205070	0.073000	3
0.218881	0.033142	4
0.228541	-0.014682	5
0.227968	-0.067103	6
0.218397	-0.105021	7
0.203149	-0.143653	8
0.189743	-0.180058	9
0.181447	-0.214354	10
0.181327	-0.249713	11
0.183808	-0.284486	12
0.205870	-0.310551	13
0.230281	-0.332104	14
0.258987	-0.322529	15
0.290700	-0.302770	16
0.319566	-0.267682	17
0.345934	-0.224598	18
0.365602	-0.173648	19
0.371157	-0.147938	20
0.377867	-0.118424	21
0.378321	-0.092239	22
0.377987	-0.062947	23
0.373266	-0.031904	24
0.366364	0.001256	25
0.354096	0.035216	26
0.336251	0.075020	27
0.310027	0.124692	28
0.291188	0.153905	29
0.269668	0.183881	30
0.239270	0.221154	31
0.205248	0.260614	32
0.172516	0.305725	33
0.157587	0.333106	34
0.143036	0.359620	35
0.129417	0.403462	36
0.120520	0.444852	37
0.112589	0.492684	38
0.100449	0.546694	39
0.103639	0.582159	40
0.108657	0.627442	41
0.069179	0.667982	42
0.048192	0.695197	43
0.029385	0.709368	44
-0.004804	0.714038	45
-0.035906	0.719299	46
0.016110	0.712630	47
-0.037656	0.713644	48
-0.024120	0.704408	49
-0.021482	0.706999	50
-0.018970	0.717462	51
-0.022511	0.715775	52
-0.034210	0.706607	53
-0.023202	0.707204	54
-0.064339	0.686188	55
-0.097521	0.668255	56
-0.106951	0.653344	57
-0.147347	0.622715	58
-0.174901	0.610661	59
-0.202406	0.598644	60
-0.236756	0.584478	61
-0.269779	0.569336	62
-0.318327	0.546612	63
-0.364242	0.521796	64
-0.399181	0.499558	65
-0.431736	0.476470	66
-0.455895	0.456086	67
-0.480024	0.435170	68
-0.517836	0.395745	69
-0.549221	0.356342	70
-0.566832	0.329768	71
-0.584588	0.302339	72
-0.604690	0.265271	73
-0.623505	0.226109	74
-0.631593	0.202649	75
-0.645537	0.160897	76
-0.657695	0.117186	77
-0.664422	0.080445	78
-0.670158	0.041627	79
-0.671869	0.005444	80
-0.671961	-0.024737	81
-0.672157	-0.055255	82
-0.667268	-0.114942	83
-0.662144	-0.140353	84
-0.655969	-0.169756	85
-0.649682	-0.199268	86
-0.640960	-0.227980	87
-0.632218	-0.256698	88
-0.609712	-0.309578	89
-0.583432	-0.358951	90
-0.552407	-0.408026	91
-0.517733	-0.454649	92
-0.490205	-0.485463	93
-0.459180	-0.517505	94
-0.423980	-0.549876	95
-0.383685	-0.583871	96
-0.360208	-0.600268	97
-0.334729	-0.618804	98
-0.299003	-0.642204	99
-0.257881	-0.670506	100
-0.209328	-0.701276	101
-0.163247	-0.729836	102
-0.132214	-0.747487	103
-0.099423	-0.764182	104
-0.053066	-0.780636	105
-0.000588	-0.789893	106
0.057965	-0.786292	107
0.085488	-0.778749	108
0.112317	-0.773127	109
0.157150	-0.756798	110
0.178195	-0.746826	111
0.201725	-0.739331	112
0.220404	-0.729227	113
0.244154	-0.722111	114
0.264027	-0.711801	115
0.287762	-0.703514	116
0.317878	-0.688871	117
0.348053	-0.674746	118
0.380895	-0.657971	119
0.413787	-0.640348	120
0.446205	-0.620777	121
0.479272	-0.599848	122
0.513396	-0.575781	123
0.548463	-0.549161	124
0.573475	-0.526988	125
0.598606	-0.503309	126
0.625692	-0.475182	127
0.651524	-0.445643	128
0.674281	-0.416048	129
0.696447	-0.384912	130
0.716885	-0.351669	131
0.738709	-0.314436	132
0.750797	-0.288610	133
0.765577	-0.258492	134
0.777740	-0.227903	135
0.791069	-0.193525	136
0.801043	-0.160019	137
0.810908	-0.123974	138
0.818945	-0.086044	139
0.826441	-0.045093	140
0.829633	-0.013877	141
0.833351	0.022614	142
0.834233	0.056900	143
0.834675	0.096148	144
0.832426	0.128511	145
0.829437	0.166317	146
0.824327	0.201712	147
0.817671	0.240721	148
0.810325	0.271042	149
0.802727	0.301794	150
0.792730	0.334758	151
0.781825	0.368899	152
0.769316	0.399878	153
0.755922	0.431958	154
0.740479	0.463348	155
0.723698	0.495930	156
0.707686	0.522144	157
0.691398	0.548662	158
0.672307	0.576283	159
0.652147	0.604934	160
0.630867	0.631436	161
0.608267	0.659011	162
0.583776	0.684978	163
0.557688	0.711901	164
0.534539	0.732819	165
0.510878	0.753791	166
0.485050	0.773765	167
0.458057	0.794255	168
0.431470	0.811564	169
0.404319	0.829282	170
0.375257	0.846104	171
0.345093	0.863110	172
0.317871	0.875869	173
0.290658	0.888664	174
0.259627	0.901088	175
0.227790	0.913727	176
0.192704	0.924464	177
0.155408	0.935064	178
0.112440	0.944645	179
0.065539	0.953382	180
0.007235	0.960808	181
-0.052312	0.965585	182
-0.098444	0.967739	183
-0.141599	0.969074	184
-0.176076	0.975584	185
-0.203622	0.983303	186
