time = 8	Re = 10
0.114193	0.175207	0
0.152834	0.136144	1
0.182506	0.106909	2
0.206924	0.067702	3
0.221228	0.015050	4
0.225139	-0.038894	5
0.220020	-0.092136	6
0.203175	-0.135724	7
0.184410	-0.173827	8
0.170204	-0.211091	9
0.163693	-0.248213	10
0.166020	-0.289857	11
0.171585	-0.329887	12
0.196053	-0.361858	13
0.225270	-0.382829	14
0.255041	-0.372223	15
0.287904	-0.349131	16
0.313910	-0.314890	17
0.337741	-0.274071	18
0.354789	-0.227441	19
0.359320	-0.205498	20
0.366467	-0.179755	21
0.366907	-0.157900	22
0.367968	-0.132423	23
0.365467	-0.105733	24
0.362280	-0.076472	25
0.354595	-0.045482	26
0.343865	-0.007261	27
0.327381	0.044775	28
0.313567	0.077068	29
0.296093	0.112037	30
0.268281	0.157581	31
0.249986	0.182006	32
0.231563	0.206422	33
0.211632	0.231616	34
0.188916	0.259648	35
0.168410	0.288374	36
0.149862	0.316333	37
0.131308	0.362595	38
0.120746	0.407269	39
0.113594	0.456792	40
0.107801	0.490032	41
0.100386	0.525232	42
0.099196	0.568346	43
0.102611	0.607750	44
0.091777	0.650859	45
0.061220	0.676024	46
0.050013	0.703203	47
0.011054	0.723462	48
0.013073	0.712605	49
-0.037773	0.713551	50
-0.026486	0.702792	51
-0.031570	0.713880	52
-0.001485	0.710175	53
0.029048	0.706893	54
-0.021376	0.707040	55
-0.022883	0.716627	56
-0.026328	0.714978	57
-0.035348	0.707000	58
-0.032008	0.707780	59
-0.018396	0.713235	60
-0.025441	0.714536	61
0.010741	0.698278	62
-0.013782	0.697168	63
-0.057863	0.681577	64
-0.101983	0.663014	65
-0.141152	0.629860	66
-0.137765	0.624872	67
-0.171742	0.609731	68
-0.202113	0.594962	69
-0.249959	0.574535	70
-0.292962	0.554905	71
-0.343312	0.528792	72
-0.387068	0.501813	73
-0.416953	0.480849	74
-0.445781	0.459279	75
-0.470475	0.437320	76
-0.495305	0.414246	77
-0.529288	0.376143	78
-0.558633	0.337640	79
-0.577766	0.306974	80
-0.596735	0.274288	81
-0.609555	0.246276	82
-0.622469	0.217945	83
-0.640324	0.165023	84
-0.648365	0.132020	85
-0.656195	0.096618	86
-0.662584	0.051636	87
-0.666622	0.004427	88
-0.665915	-0.020712	89
-0.664051	-0.067207	90
-0.659244	-0.115502	91
-0.651920	-0.153374	92
-0.642502	-0.193822	93
-0.630786	-0.227938	94
-0.619819	-0.256179	95
-0.607976	-0.285988	96
-0.594583	-0.312785	97
-0.580460	-0.340778	98
-0.566880	-0.361383	99
-0.550367	-0.385991	100
-0.532945	-0.411833	101
-0.514656	-0.434710	102
-0.495609	-0.458632	103
-0.456863	-0.498098	104
-0.416929	-0.533256	105
-0.373433	-0.567532	106
-0.327914	-0.600201	107
-0.295051	-0.621156	108
-0.257791	-0.645225	109
-0.215533	-0.672719	110
-0.189109	-0.691316	111
-0.161515	-0.709569	112
-0.129401	-0.728794	113
-0.084583	-0.752734	114
-0.048656	-0.765725	115
-0.009038	-0.774855	116
0.043430	-0.774147	117
0.088306	-0.763744	118
0.130279	-0.748595	119
0.165616	-0.733388	120
0.195229	-0.719834	121
0.222409	-0.707632	122
0.254592	-0.692893	123
0.285573	-0.678670	124
0.319338	-0.661429	125
0.352438	-0.643857	126
0.388576	-0.624025	127
0.400793	-0.613947	128
0.425513	-0.601656	129
0.458707	-0.578921	130
0.471985	-0.567204	131
0.496093	-0.551889	132
0.508150	-0.539749	133
0.533400	-0.522001	134
0.548229	-0.506860	135
0.571620	-0.486916	136
0.595853	-0.460563	137
0.621002	-0.432014	138
0.646682	-0.398875	139
0.671378	-0.363377	140
0.693496	-0.326188	141
0.715133	-0.285922	142
0.735326	-0.241779	143
0.754386	-0.193353	144
0.765417	-0.156970	145
0.775489	-0.118414	146
0.784315	-0.074732	147
0.790688	-0.030330	148
0.794034	0.011556	149
0.795313	0.054904	150
0.793737	0.098033	151
0.790234	0.147153	152
0.785393	0.177498	153
0.779278	0.215546	154
0.771017	0.250806	155
0.760513	0.291578	156
0.748196	0.327679	157
0.733538	0.366739	158
0.716140	0.405492	159
0.695417	0.447469	160
0.678176	0.476567	161
0.656654	0.511985	162
0.635087	0.542374	163
0.608863	0.577709	164
0.586062	0.603907	165
0.557832	0.635362	166
0.530030	0.662619	167
0.497569	0.692396	168
0.471232	0.713248	169
0.443035	0.734932	170
0.411438	0.756541	171
0.376578	0.779158	172
0.343710	0.797670	173
0.307420	0.817490	174
0.269892	0.834811	175
0.227950	0.852664	176
0.192554	0.865013	177
0.154263	0.877214	178
0.111882	0.887624	179
0.064577	0.897000	180
0.018693	0.902387	181
-0.030441	0.905515	182
-0.077655	0.904675	183
-0.126723	0.901699	184
-0.165309	0.896806	185
-0.203728	0.891088	186
-0.241091	0.883402	187
-0.279538	0.875245	188
-0.313174	0.865929	189
-0.347262	0.856102	190
-0.380944	0.844424	191
-0.415643	0.832030	192
-0.443890	0.819670	193
-0.472369	0.807243	194
-0.502641	0.791795	195
-0.534014	0.775445	196
-0.564781	0.756255	197
-0.598029	0.734607	198
-0.633754	0.708492	199
-0.671747	0.678562	200
-0.716513	0.638794	201
-0.739011	0.616761	202
-0.761184	0.595021	203
-0.795202	0.559129	204
-0.826752	0.524377	205
-0.856895	0.498473	206
-0.881342	0.481534	207
