time = 28.75	Re = 1	rotation = 4.57555
-0.350264	-0.845809	9689	
0.387784	0.380772	7779	
-0.932107	0.076732	8473	
-0.336915	0.157014	3204	
0.567054	-0.581018	2997	
0.512657	-0.600748	2015	
0.153039	0.170346	4949	
-0.741860	-0.061893	9156	
-0.120577	-0.761389	7398	
-0.045779	0.567320	2132	
0.387555	0.658192	434	
-0.754028	0.054924	2987	
-0.137904	-0.007075	8108	
-0.465996	0.453603	3931	
-0.096928	0.745664	7348	
-0.765077	0.175775	2276	
0.040109	-0.245838	2027	
-0.901176	-0.105922	540	
0.914136	-0.228896	1331	
-0.918026	-0.134243	8731	
0.070468	0.543241	8985	
-0.569929	-0.358206	3126	
-0.430631	0.379114	3646	
0.103526	0.305320	1957	
0.129784	0.204445	5327	
-0.091495	0.431549	1312	
-0.247364	-0.413184	7689	
-0.308489	0.438092	4135	
-0.550664	0.683688	6631	
-0.068185	0.168771	3483	
-0.276384	0.330884	5245	
-0.158000	0.565141	6318	
-0.373157	0.241593	3999	
-0.123514	0.851836	6185	
0.542749	-0.394046	3562	
0.554580	-0.760143	1166	
-0.217326	-0.078912	8381	
0.401216	0.787181	7745	
-0.408217	-0.720147	4683	
-0.112491	-0.663727	3471	
-0.219400	0.265911	4874	
-0.621321	-0.456740	7283	
0.023950	-0.937236	1090	
0.720252	-0.637168	688	
0.301826	0.400170	9104	
-0.115993	0.478954	6053	
0.497657	0.171127	2602	
0.932065	-0.309368	3869	
0.127405	0.402636	5674	
-0.097998	-0.127234	7752	
0.035080	0.397787	4886	
0.087748	0.507984	945	
0.012226	-0.203923	3304	
-0.634470	-0.483367	7107	
-0.210796	0.042936	5355	
0.854017	-0.381832	7010	
0.200760	0.507621	9677	
-0.595324	-0.536645	2051	
0.468049	0.095241	249	
0.573819	-0.104138	9400	
0.186345	0.816516	2926	
0.834188	-0.126564	9250	
0.656854	-0.517162	7841	
0.840461	0.472710	1008	
-0.191324	0.291349	9174	
0.507121	-0.281520	6915	
0.506942	-0.639347	3680	
0.211097	0.260777	1707	
-0.666235	-0.197887	8001	
-0.830930	-0.294808	8606	
0.762525	-0.597589	6149	
0.591519	0.576588	2248	
-0.213685	0.484650	2734	
0.732078	-0.637688	8686	
0.402354	-0.537066	4424	
-0.097640	-0.013727	2682	
-0.009113	0.467034	7086	
-0.171960	0.543023	4829	
-0.514279	0.544496	6692	
-0.100714	-0.096524	4655	
0.795511	-0.073327	3821	
0.386770	-0.867405	320	
-0.241375	0.141552	6540	
0.638769	-0.016888	3366	
-0.822967	-0.313938	4221	
0.418538	-0.533190	5100	
-0.594502	-0.457798	7073	
0.779245	-0.170636	3314	
0.920700	0.296382	9547	
0.038997	0.550182	2327	
-0.488626	0.435924	4631	
0.523069	0.696736	5739	
0.058926	0.641409	6004	
0.763417	0.299583	5151	
0.593137	-0.435361	1149	
-0.627758	-0.261719	2484	
0.035522	0.749020	5922	
-0.325490	0.552133	4316	
0.468866	0.264076	1155	
-0.598405	-0.737798	1458	
0.338734	0.144066	4129	
0.779487	-0.242967	7379	
-0.240792	0.260209	5760	
-0.541321	0.691837	6668	
-0.158106	-0.668015	9765	
-0.616022	-0.281984	7385	
-0.431548	-0.432393	4241	
-0.440883	0.143320	4299	
-0.339794	-0.050405	4797	
0.829858	0.498562	1556	
-0.194615	0.287589	8015	
-0.121989	-0.658880	9128	
0.535762	-0.052524	5343	
0.293220	0.261442	2859	
0.951474	0.144478	9864	
0.215313	0.806317	8904	
-0.240769	0.483663	3566	
0.740221	-0.357509	4685	
-0.099421	0.885179	6068	
-0.010706	-0.121742	7609	
-0.193368	-0.060898	5051	
-0.398521	0.234108	5524	
0.007970	0.832388	2691	
0.636702	-0.478599	5792	
-0.235690	-0.943104	2243	
-0.185982	0.862657	8276	
-0.389410	-0.841016	8488	
0.690375	0.531718	615	
-0.572740	-0.464837	2534	
0.387544	0.435573	1298	
0.079498	-0.249962	8558	
-0.641130	0.606777	5564	
-0.783636	-0.004586	3116	
-0.750555	0.076623	3595	
0.062449	0.877698	6929	
-0.318182	0.453850	5450	
0.312491	0.340030	1565	
-0.597046	-0.335238	2660	
0.417126	-0.256335	5755	
0.635343	0.490288	3785	
-0.389600	-0.480206	5135	
-0.372160	0.223332	3235	
0.422827	0.613361	8868	
0.385729	0.447429	5356	
0.633030	-0.245736	7085	
0.047067	-0.978845	7763	
0.876541	-0.381749	1418	
0.225264	0.972026	2298	
-0.777462	-0.156279	2817	
-0.227736	-0.915451	7297	
-0.795432	0.367038	6829	
0.209335	-0.791710	8263	
0.403982	-0.332043	3426	
-0.869518	0.097564	6850	
0.070175	0.515678	945	
0.472016	0.758509	8042	
-0.355267	-0.450189	1967	
0.674018	0.491310	8525	
-0.110614	0.516304	5916	
0.654734	-0.462625	6172	
-0.275313	0.070290	3231	
-0.072423	-0.980679	3206	
-0.748859	0.034925	1980	
-0.011198	0.849678	5064	
0.389855	0.222642	2400	
0.574245	-0.444231	5756	
0.310937	0.806662	6688	
0.301545	-0.719067	6112	
0.212301	0.717356	968	
0.040801	0.558385	9339	
0.785995	0.591577	2234	
0.055497	-0.259862	4290	
0.085920	-0.625171	7742	
-0.296547	0.218351	8079	
-0.597938	-0.721748	8157	
0.204326	-0.895021	1255	
-0.188556	0.449319	2427	
0.344974	-0.407319	4081	
-0.136613	0.468853	5975	
-0.065033	-0.782911	1498	
0.121865	0.820074	1710	
-0.201813	0.581245	1790	
0.379415	-0.725255	4846	
0.402385	0.132915	2780	
0.665414	0.305124	2925	
0.758093	0.307419	5703	
-0.387704	-0.601956	6956	
-0.211900	0.551542	7351	
0.101275	0.880535	7311	
0.909568	0.298745	8149	
0.657437	-0.015189	4349	
-0.113540	-0.058644	3888	
-0.199131	0.809288	6114	
-0.330884	0.433162	4134	
0.597391	0.546467	2185	
-0.498349	0.686455	5630	
0.349394	-0.349919	6935	
-0.236404	0.047710	9149	
0.473736	0.545921	778	
0.395681	-0.600554	787	
-0.138111	0.699485	6100	
-0.117518	0.730267	6281	
0.133903	0.333402	1555	
0.741589	0.426671	8039	
0.129984	-0.907594	3514	
0.850204	-0.387898	7010	
-0.196601	0.141257	7220	
-0.345849	0.666720	1493	
-0.269039	0.261099	1371	
0.908041	-0.353576	5716	
-0.192382	0.529865	7784	
-0.607880	-0.696906	9144	
0.443006	-0.674338	3758	
0.804550	0.187694	3850	
-0.404743	-0.008769	4995	
-0.063333	0.479815	9447	
-0.233565	0.036698	7507	
-0.594383	0.182643	9443	
-0.773378	-0.564660	9602	
-0.595139	0.507955	9292	
0.513368	0.309153	2763	
-0.050709	0.492705	6893	
-0.323185	-0.028498	7766	
0.567998	0.053680	6738	
-0.364634	-0.477138	2268	
-0.404191	0.159555	2254	
-0.536463	-0.594743	9707	
-0.656506	0.415896	4678	
-0.071713	-0.673053	4086	
0.328092	0.384769	9634	
0.888604	-0.298836	9465	
-0.682899	-0.364271	2458	
-0.855839	-0.155184	6394	
-0.391701	-0.022157	3539	
0.958686	-0.048546	9572	
0.088686	0.314417	1204	
0.405596	0.379089	720	
0.669276	0.236165	1569	
0.711873	0.443663	6103	
0.771970	0.585821	3135	
0.782145	0.596993	3135	
0.520378	-0.634329	4326	
0.648571	-0.149024	257	
0.679193	-0.093524	5034	
0.287789	0.657402	843	
0.697952	-0.379899	3470	
-0.113718	0.219785	9631	
-0.023673	-0.054827	4100	
0.093318	0.164586	1357	
0.009297	0.589424	4763	
0.572257	0.579402	2432	
-0.793280	-0.039534	2175	
0.354377	0.368956	1898	
0.717402	0.659239	2620	
-0.224617	-0.057090	6673	
-0.686882	0.615805	8096	
0.059125	-0.226190	4714	
-0.518131	0.749607	2196	
0.308430	0.685935	6159	
0.258081	-0.393615	1603	
0.383898	-0.402391	5333	
-0.360207	-0.639183	7581	
0.466823	0.177813	6228	
-0.419872	0.447799	797	
0.149016	0.266641	7344	
0.713994	-0.643584	688	
0.641227	-0.469309	6172	
-0.887980	-0.019918	5495	
0.331448	0.701460	8956	
-0.239232	-0.677987	8013	
-0.946975	-0.027705	1375	
-0.122536	0.069692	3969	
0.263365	-0.414682	1748	
0.732706	0.311889	5103	
-0.347397	0.494486	328	
0.255443	0.277931	522	
-0.305381	-0.080980	6034	
-0.713428	-0.326210	2582	
0.265405	0.848194	6832	
-0.057562	-0.931325	1873	
-0.728120	0.447363	4783	
0.176722	0.227341	2955	
0.198450	-0.781221	8263	
-0.894001	0.222183	9416	
-0.192664	0.194098	2366	
0.632011	-0.333453	1194	
0.376453	0.576953	9675	
-0.490013	-0.604399	4300	
-0.029450	0.511801	9284	
-0.538387	0.299506	8231	
0.675406	0.201201	7677	
0.489312	0.710850	7812	
0.947851	0.193321	6158	
-0.804912	0.442441	9502	
-0.285328	0.624189	7301	
0.675700	-0.008305	4925	
-0.701126	-0.545386	7226	
-0.629431	0.072322	2278	
-0.160243	0.121547	3913	
-0.384407	-0.838583	8302	
0.374635	-0.606487	1104	
-0.491089	-0.394938	3219	
0.448700	0.120306	1562	
-0.075543	0.615513	1834	
-0.781127	-0.555657	9797	
-0.763856	0.400317	5631	
0.321568	0.323339	1230	
-0.403358	-0.890403	1195	
-0.406226	0.730359	4816	
0.728216	-0.351638	4685	
0.025283	0.356535	3193	
0.484658	0.005606	2854	
-0.674623	0.208938	4128	
0.394423	0.390974	663	
-0.414172	-0.445775	8976	
0.576554	0.135238	858	
0.456144	0.372245	7036	
0.745976	-0.318104	5496	
-0.508905	0.491224	6598	
-0.144328	-0.505870	9223	
-0.131404	0.883109	5314	
-0.351880	0.651079	2197	
0.572265	-0.024813	1085	
0.378264	-0.698671	5980	
-0.069151	0.853260	6471	
0.744020	0.454519	656	
-0.262170	0.298931	3348	
0.786840	-0.166095	3846	
0.359084	0.389433	2300	
