time = 12	Re = 1	rotation = 1.9097
0.865401	-0.276299	7218	
0.136828	-0.519456	7779	
-0.459382	-0.814379	9620	
0.249184	0.108895	3942	
-0.802010	-0.120170	3680	
-0.562460	-0.556947	3822	
0.220130	-0.134964	3172	
-0.742530	0.020304	1652	
-0.747082	-0.217554	3757	
0.404770	-0.290270	2975	
-0.058989	0.710014	5258	
-0.659556	0.330581	3038	
0.062111	0.117961	8108	
0.626006	-0.054485	3199	
0.386524	0.660387	1859	
-0.020216	0.770815	860	
-0.482680	-0.131973	6935	
0.201874	-0.884952	9586	
0.685404	0.646897	1232	
-0.139239	-0.916782	6006	
0.426143	-0.335904	8447	
0.578020	-0.337314	4175	
0.550699	0.148542	6067	
0.091901	-0.340296	8799	
0.173501	-0.178177	8007	
0.405201	-0.143693	1392	
-0.062397	-0.651475	8996	
0.538409	0.109555	4179	
-0.095213	-0.870005	8000	
-0.013503	0.108084	9428	
-0.063797	0.098105	8083	
0.443731	-0.255872	8256	
0.403307	0.174354	3808	
-0.277502	-0.816915	6788	
-0.598607	-0.304081	8973	
0.937600	0.080160	9650	
-0.423340	-0.029526	6947	
-0.783186	-0.384526	4873	
-0.459324	0.689559	2259	
0.558729	0.443098	5248	
0.175398	0.030813	1582	
-0.610442	0.479585	5979	
0.838325	-0.419501	9455	
0.958617	-0.073413	1397	
0.404881	-0.391706	3027	
0.402755	-0.172818	8406	
-0.223350	-0.521235	5711	
0.981269	-0.028660	6071	
0.206616	-0.343931	3750	
-0.456096	-0.058651	347	
0.165412	-0.283907	9530	
0.374185	-0.329530	7076	
-0.470598	-0.164378	2819	
-0.149621	0.785771	4558	
0.294247	0.268998	1027	
0.703777	0.615992	1113	
-0.341292	0.433485	327	
-0.196541	0.779676	4915	
-0.054388	-0.384682	315	
-0.455769	-0.373975	8954	
0.045800	-0.826813	7181	
-0.837206	0.077507	5988	
-0.772727	0.301276	9676	
0.428348	0.864137	981	
-0.182008	0.018888	583	
-0.514194	-0.266749	7038	
-0.809192	0.076558	5586	
0.034636	-0.441466	1592	
0.441529	-0.579704	8164	
0.752497	-0.458995	6244	
0.958495	-0.139153	1370	
-0.223063	-0.793036	4400	
0.495275	-0.103230	1005	
0.944560	-0.222996	8441	
-0.446374	-0.509949	4499	
0.068107	0.011961	1042	
0.246756	-0.249626	4399	
0.433052	-0.225974	6828	
-0.530764	0.527439	1624	
-0.415078	-0.252450	7222	
-0.251859	-0.753293	3247	
0.909222	-0.274343	381	
0.252545	0.207766	9491	
-0.544823	-0.354927	8539	
0.768847	-0.428912	6530	
0.049797	-0.625086	2283	
-0.756453	0.064975	4155	
-0.287549	-0.738908	3148	
0.632646	0.731651	7626	
0.400797	-0.318989	945	
0.638340	-0.006954	3151	
-0.762806	-0.407707	5254	
0.526952	-0.370982	6004	
-0.493707	-0.661721	3698	
0.727274	0.042171	3138	
0.604657	-0.287098	3948	
0.472301	0.602461	3320	
0.593970	-0.158422	5431	
-0.204483	-0.566744	9837	
0.180951	-0.931537	6245	
0.050609	-0.240657	6907	
-0.702506	-0.416265	3657	
0.163684	0.057228	4098	
-0.119336	-0.867828	9296	
0.694135	0.158283	7919	
0.621330	-0.257029	2381	
-0.394822	0.414392	4528	
-0.335963	-0.003966	4001	
-0.385179	-0.009548	2698	
