time = 43	Re = 1	rotation = 6.84351
-0.887637	0.197507	460	
-0.246944	-0.622686	1882	
-0.455104	0.816444	9392	
0.126378	0.307126	8281	
-0.346290	0.724629	3791	
0.119189	0.780462	2277	
-0.211175	-0.499214	6737	
-0.433798	-0.613642	8205	
0.761558	0.081625	4004	
0.330881	-0.192582	679	
-0.010289	0.730386	9092	
-0.331836	-0.682817	5530	
0.023620	0.311639	5512	
0.556350	-0.051712	2684	
-0.749751	-0.084355	2356	
0.208048	-0.745626	4381	
0.162810	0.479770	2870	
-0.215272	0.880724	8841	
0.418030	-0.843680	1144	
-0.535022	0.758185	8681	
0.329555	-0.405238	2347	
-0.538396	0.462026	1261	
0.385086	-0.003623	2898	
0.193163	-0.439408	5493	
-0.048593	-0.530364	5413	
0.170021	-0.264678	788	
0.498413	-0.243796	5149	
0.232383	-0.098461	8007	
0.849146	0.216715	8813	
-0.213665	-0.072886	3672	
-0.208543	-0.425896	5655	
0.405021	-0.111972	6465	
0.293592	0.166893	8756	
0.737305	-0.475035	7475	
-0.533545	0.137655	2262	
-0.229013	-0.912659	9454	
0.229691	0.041411	7384	
0.436666	-0.751759	615	
0.673900	0.442290	3573	
-0.645580	-0.272661	7540	
0.291809	0.192790	3963	
0.721331	-0.341437	3817	
-0.738876	-0.578328	8269	
0.276788	-0.920690	1563	
-0.556655	-0.387102	5110	
0.227912	-0.177433	1581	
-0.335866	-0.497926	6132	
0.831846	-0.523563	810	
0.286654	-0.492503	7721	
0.393732	0.229371	486	
0.225595	-0.339445	2567	
0.324766	-0.435778	7566	
0.284517	0.421985	5847	
0.788047	0.130862	6818	
0.096701	0.158730	3283	
0.166219	-0.920064	5585	
-0.398053	0.319212	1526	
0.771888	0.216947	6447	
-0.458429	-0.215755	2619	
-0.511431	-0.183614	7751	
-0.033350	-0.832053	5627	
-0.813766	-0.209360	7916	
-0.772422	0.340888	7743	
0.964090	0.020706	1282	
-0.279582	-0.125489	5277	
-0.443508	-0.044152	8400	
-0.361957	0.723197	3791	
0.144572	-0.520131	6200	
-0.549811	0.463422	9023	
-0.020070	0.882621	9374	
0.429852	-0.868067	1477	
-0.553498	-0.616818	3107	
0.261557	-0.111017	6230	
0.413792	-0.878192	1556	
-0.366888	0.241513	2485	
0.140362	0.057774	1399	
0.245694	-0.251092	7187	
0.381231	-0.094763	4948	
-0.728653	-0.077757	2039	
0.264639	0.076980	1726	
-0.565175	0.574417	7638	
-0.293238	-0.903541	7037	
0.205289	0.243802	5023	
-0.558043	-0.303574	1345	
-0.029092	0.881585	7307	
-0.384171	0.379578	9309	
0.426470	-0.620150	8180	
-0.449943	0.648408	4558	
0.958214	-0.132104	3175	
0.307178	-0.333283	5584	
0.560700	-0.057437	2158	
0.194059	-0.839155	5162	
0.518850	-0.436187	1784	
-0.769627	-0.291646	4846	
0.684405	-0.214482	1727	
-0.365913	0.552262	1073	
-0.743915	0.089189	637	
0.494500	-0.118179	1238	
-0.157099	-0.607039	1022	
-0.936141	-0.152123	1504	
-0.403042	-0.357369	4090	
-0.713190	0.434724	7850	
0.293733	0.263459	2023	
0.850115	0.215538	8813	
-0.618334	-0.344778	9722	
-0.371944	0.547615	3056	
0.505735	-0.221960	1755	
-0.095958	-0.422916	4331	
0.080761	-0.107540	3932	
0.962710	0.102810	9057	
-0.165527	-0.058468	583	
-0.674998	-0.126849	6206	
-0.430538	-0.093403	6069	
0.090914	-0.565360	3354	
0.896874	-0.350906	2059	
-0.171861	-0.810374	3418	
0.283314	-0.091004	3331	
-0.710849	0.447615	7051	
0.890185	-0.029811	8150	
0.225078	0.067364	4364	
0.110774	-0.046598	7153	
-0.310955	-0.332428	5953	
0.211055	-0.805773	5151	
-0.149591	0.774148	2228	
-0.585117	-0.776038	8863	
0.879604	-0.070415	6530	
-0.920117	0.041362	3709	
0.136989	-0.861254	6435	
0.228647	-0.704552	2925	
-0.627976	0.037921	8669	
0.268093	0.419915	7064	
0.787412	0.397313	6837	
0.377976	-0.674282	6374	
-0.405044	-0.639979	4017	
0.803275	-0.379539	8676	
0.307010	-0.058383	2916	
0.089027	-0.624413	3610	
-0.647669	0.251932	7516	
-0.028073	0.330400	6906	
-0.774399	-0.221455	5996	
0.415576	-0.462170	6876	
0.262072	0.346278	2552	
0.204031	0.704372	9668	
-0.567688	0.189648	7234	
-0.511471	0.176045	7155	
-0.221620	-0.954942	3734	
0.470484	-0.831768	1332	
0.255728	0.964587	8285	
0.712722	-0.401938	4040	
-0.843571	-0.419390	920	
0.698110	0.528451	6448	
-0.202212	0.793966	3783	
-0.137943	0.150245	4339	
0.503403	0.716460	5631	
0.313404	-0.392418	2846	
0.571602	-0.677217	2513	
0.564536	-0.200515	7531	
-0.482903	-0.687448	4626	
0.297137	-0.137216	7736	
-0.266755	0.744907	1895	
0.122173	0.204815	5429	
-0.292973	-0.939023	5187	
-0.467849	-0.590057	3009	
0.492024	-0.695580	5497	
-0.143297	-0.573713	8942	
0.532006	-0.492931	7152	
0.196032	-0.826455	5162	
0.442714	0.651938	7950	
-0.363977	0.624537	3622	
0.314312	-0.347230	336	
0.893012	0.413493	6184	
0.144389	0.480861	2224	
-0.364394	0.387666	2189	
0.192129	0.335342	3742	
-0.934106	0.047836	3709	
-0.785960	-0.476418	1245	
0.166864	-0.204116	1571	
-0.205816	0.106482	5124	
0.206657	-0.186039	3586	
0.625239	0.490204	2998	
-0.034803	-0.828489	5627	
0.439798	-0.125947	7988	
-0.311643	0.752069	1733	
-0.437931	-0.296360	4081	
0.179308	0.726922	3053	
-0.775999	-0.267413	5586	
