time = 24	Re = 1	rotation = 3.81956
0.061035	-0.907526	7035	
-0.606162	-0.108397	6725	
-0.905577	-0.230760	7690	
0.147467	0.223530	3942	
0.753507	0.285912	8136	
0.696888	0.361773	2573	
-0.343581	-0.411814	4090	
0.220240	-0.705043	1325	
0.761768	-0.193598	1709	
0.102076	-0.623417	1431	
-0.713859	0.128285	363	
0.040307	-0.753140	2052	
0.098135	0.425745	4414	
0.350268	-0.383815	8747	
-0.744367	-0.102317	2587	
-0.307651	-0.723090	4959	
0.000100	0.483348	9274	
-0.748909	-0.512415	5790	
0.940440	0.048974	7900	
-0.808329	-0.455328	1400	
0.007061	-0.660552	4349	
0.674866	-0.223703	8920	
0.206923	-0.312599	2815	
-0.391996	-0.464122	9585	
-0.350525	-0.430321	5329	
0.022475	-0.554905	7258	
-0.155760	0.654923	4394	
0.178892	-0.376930	5146	
-0.863922	0.173579	6330	
0.051790	-0.188421	5004	
0.098806	-0.064824	1509	
0.189355	-0.568768	9122	
0.129053	0.091414	667	
-0.662368	0.559094	9285	
-0.380283	0.309780	2218	
0.741856	-0.580779	360	
0.304177	0.368042	319	
-0.204479	0.846078	6394	
0.504048	-0.619107	3785	
0.538896	0.457029	1037	
0.049356	0.124265	3958	
0.363654	-0.681221	3651	
0.290225	-0.891704	5585	
0.822050	-0.501167	9111	
-0.524248	-0.425126	4424	
0.065321	-0.562004	387	
-0.415521	-0.039781	5460	
0.955500	-0.227555	2059	
-0.382628	-0.539497	935	
0.185666	0.467683	6276	
-0.259903	-0.564637	6072	
-0.119071	-0.655135	257	
0.026604	0.481929	9349	
0.245735	-0.762101	2487	
0.161303	0.377890	4702	
0.932071	-0.075915	8631	
0.510336	-0.311603	2321	
0.304839	-0.739936	2405	
-0.357069	-0.091353	3025	
-0.252836	0.121741	9573	
-0.542765	0.626981	6082	
0.619042	0.572510	4877	
0.791061	0.252398	5372	
0.744912	0.612693	9403	
0.082308	-0.036019	4392	
-0.210353	0.227770	6579	
0.788092	0.183658	4139	
-0.490305	-0.328785	870	
0.584446	-0.394929	8050	
-0.495277	-0.732404	8219	
0.840424	-0.483614	6365	
