time = 1.7	Re = 90
0.119425	0.172334	0
0.153543	0.145529	1
0.184797	0.120681	2
0.208053	0.079209	3
0.222483	0.059221	4
0.238147	0.012209	5
0.248017	-0.015885	6
0.247822	-0.072663	7
0.250250	-0.113661	8
0.265724	-0.154307	9
0.316423	-0.174565	10
0.347737	-0.153494	11
0.380306	-0.123830	12
0.407564	-0.075715	13
0.418171	-0.047025	14
0.428653	-0.017456	15
0.432621	0.012591	16
0.436127	0.044347	17
0.433566	0.074260	18
0.430993	0.104289	19
0.412386	0.155915	20
0.385370	0.198610	21
0.349855	0.234470	22
0.307099	0.268664	23
0.280621	0.287828	24
0.253825	0.306810	25
0.222588	0.333654	26
0.192810	0.366461	27
0.175707	0.393043	28
0.159456	0.419106	29
0.142024	0.458237	30
0.128558	0.496084	31
0.121445	0.526230	32
0.112318	0.557909	33
0.114491	0.615065	34
0.088736	0.658996	35
0.054252	0.690652	36
0.035978	0.716876	37
0.004511	0.720134	38
-0.026188	0.727213	39
-0.064976	0.717897	40
-0.094265	0.710495	41
-0.123491	0.702815	42
-0.150681	0.691900	43
-0.183562	0.681385	44
-0.213304	0.671330	45
-0.265636	0.651639	46
-0.308168	0.631595	47
-0.349918	0.612071	48
-0.388239	0.591622	49
-0.417943	0.571742	50
-0.448901	0.550630	51
-0.480476	0.527946	52
-0.512379	0.500934	53
-0.543536	0.472181	54
-0.577921	0.435899	55
-0.608315	0.400775	56
-0.637929	0.359968	57
-0.655693	0.333591	58
-0.673513	0.306581	59
-0.695870	0.265999	60
-0.717675	0.222009	61
-0.733300	0.184188	62
-0.747705	0.144587	63
-0.761787	0.099445	64
-0.774112	0.053106	65
-0.781342	0.014296	66
-0.787652	-0.026072	67
-0.792118	-0.068936	68
-0.795029	-0.112133	69
-0.795044	-0.143101	70
-0.794623	-0.175118	71
-0.792431	-0.210377	72
-0.789338	-0.246320	73
-0.783574	-0.280933	74
-0.777349	-0.315883	75
-0.769149	-0.349444	76
-0.760277	-0.383022	77
-0.742129	-0.439123	78
-0.721345	-0.494688	79
-0.708895	-0.523042	80
-0.696280	-0.551454	81
-0.679986	-0.582963	82
-0.662638	-0.614399	83
-0.635350	-0.659717	84
-0.605006	-0.703985	85
-0.567013	-0.748983	86
-0.537448	-0.776999	87
-0.504301	-0.806225	88
-0.482582	-0.833396	89
-0.463334	-0.859057	90
-0.461124	-0.889124	91
