time = 3.1	Re = 90
0.105680	0.172871	0
0.153508	0.145563	1
0.189096	0.104145	2
0.204197	0.077626	3
0.217544	0.048644	4
0.228875	0.005123	5
0.232430	-0.025207	6
0.228331	-0.069383	7
0.222998	-0.101633	8
0.208078	-0.130036	9
0.195758	-0.158886	10
0.181216	-0.189494	11
0.171851	-0.223496	12
0.170442	-0.254689	13
0.169147	-0.286625	14
0.176542	-0.330000	15
0.186726	-0.372086	16
0.216984	-0.407886	17
0.253229	-0.424720	18
0.292530	-0.401752	19
0.337813	-0.362709	20
0.356541	-0.336214	21
0.378929	-0.305959	22
0.397478	-0.272598	23
0.421564	-0.230987	24
0.435846	-0.196656	25
0.451871	-0.154340	26
0.459115	-0.122278	27
0.466877	-0.084925	28
0.466052	-0.046378	29
0.453464	-0.034368	30
0.431735	-0.043430	31
0.403255	-0.052904	32
0.385969	-0.050478	33
0.367593	-0.040154	34
0.346141	-0.012462	35
0.333610	0.010561	36
0.320732	0.036747	37
0.297640	0.080106	38
0.281787	0.105261	39
0.265391	0.131823	40
0.242636	0.164763	41
0.211689	0.200063	42
0.186524	0.228986	43
0.159204	0.256044	44
0.136473	0.294175	45
0.119359	0.346885	46
0.113773	0.394294	47
0.111142	0.428489	48
0.108053	0.471017	49
0.094461	0.521731	50
0.085517	0.554507	51
0.079638	0.592540	52
0.063840	0.623207	53
0.065203	0.670498	54
0.048711	0.695847	55
0.029398	0.721385	56
0.012338	0.716845	57
-0.039014	0.724792	58
-0.008637	0.716862	59
0.021973	0.708424	60
-0.036041	0.716735	61
-0.093100	0.707969	62
-0.130481	0.699047	63
-0.086267	0.707963	64
-0.033222	0.719068	65
-0.004175	0.715988	66
0.027309	0.713533	67
-0.022943	0.720879	68
-0.028352	0.708730	69
-0.061244	0.705245	70
-0.091416	0.701930	71
-0.123360	0.695324	72
-0.158739	0.685484	73
-0.200078	0.670493	74
-0.228990	0.659587	75
-0.257220	0.648493	76
-0.224546	0.660747	77
-0.192207	0.672888	78
-0.152294	0.687313	79
-0.118310	0.697013	80
-0.087001	0.703249	81
-0.030003	0.709671	82
-0.021492	0.720869	83
0.015205	0.716374	84
-0.036742	0.717141	85
-0.013957	0.716172	86
-0.011908	0.704769	87
-0.041585	0.700821	88
-0.073668	0.697268	89
-0.105608	0.693192	90
-0.140899	0.685425	91
-0.182786	0.672765	92
-0.234026	0.654264	93
-0.285467	0.631848	94
-0.336812	0.604754	95
-0.373595	0.582743	96
-0.408127	0.559636	97
-0.373825	0.582021	98
-0.335033	0.604472	99
-0.303529	0.620701	100
-0.269536	0.636846	101
-0.241102	0.648812	102
-0.208986	0.661406	103
-0.158020	0.677840	104
-0.118815	0.687966	105
-0.087022	0.694400	106
-0.028058	0.700095	107
-0.004033	0.708232	108
0.018423	0.697902	109
-0.030478	0.718203	110
0.019304	0.699204	111
0.047681	0.694582	112
0.018487	0.696611	113
-0.009217	0.702655	114
-0.068394	0.695032	115
-0.100180	0.690801	116
-0.133942	0.682760	117
-0.180785	0.669686	118
-0.209768	0.659965	119
-0.240933	0.648979	120
-0.271184	0.635171	121
-0.302343	0.621079	122
-0.332050	0.604735	123
-0.364735	0.586284	124
-0.394638	0.566208	125
-0.423859	0.545443	126
-0.451247	0.522745	127
-0.478439	0.498897	128
-0.513214	0.464026	129
-0.542556	0.430176	130
-0.573542	0.387618	131
-0.600428	0.345045	132
-0.615142	0.316829	133
-0.630512	0.286778	134
-0.644890	0.252946	135
-0.658574	0.217904	136
-0.670754	0.174643	137
-0.678576	0.141383	138
-0.686454	0.104842	139
-0.690459	0.074387	140
-0.694618	0.043195	141
-0.696971	-0.005208	142
-0.696618	-0.053748	143
-0.693580	-0.087281	144
-0.689328	-0.124318	145
-0.683058	-0.161078	146
-0.674688	-0.201505	147
-0.665214	-0.234074	148
-0.653982	-0.269362	149
-0.634759	-0.314195	150
-0.609065	-0.365492	151
-0.593455	-0.391595	152
-0.577705	-0.417934	153
-0.542133	-0.465954	154
-0.522504	-0.488699	155
-0.502256	-0.512333	156
-0.479029	-0.535102	157
-0.453010	-0.559783	158
-0.428333	-0.580251	159
-0.402176	-0.601718	160
