time = 1.85	Re = 90
0.117443	0.174929	0
0.153540	0.145532	1
0.185833	0.118470	2
0.209484	0.076352	3
0.223920	0.053273	4
0.239432	0.001824	5
0.245644	-0.035000	6
0.240753	-0.094323	7
0.240195	-0.136568	8
0.254944	-0.180901	9
0.306407	-0.205959	10
0.339676	-0.185868	11
0.374918	-0.156151	12
0.405340	-0.106247	13
0.417906	-0.076354	14
0.430685	-0.045564	15
0.436181	-0.014333	16
0.441418	0.018822	17
0.440066	0.049451	18
0.438742	0.080575	19
0.422086	0.131463	20
0.396567	0.172275	21
0.363061	0.204880	22
0.321464	0.236276	23
0.295045	0.253922	24
0.267329	0.272459	25
0.233041	0.299433	26
0.199619	0.332040	27
0.179998	0.359010	28
0.161827	0.386328	29
0.142486	0.426380	30
0.129099	0.468571	31
0.122051	0.502461	32
0.111256	0.538845	33
0.110243	0.571074	34
0.111574	0.608500	35
0.094543	0.636646	36
0.078532	0.663202	37
0.049171	0.695705	38
0.011232	0.725639	39
-0.016810	0.721361	40
-0.061232	0.718834	41
-0.107833	0.706975	42
-0.140819	0.695164	43
-0.175116	0.684053	44
-0.204041	0.671081	45
-0.243104	0.656593	46
-0.276590	0.643011	47
-0.306030	0.629210	48
-0.333276	0.615985	49
-0.377925	0.589540	50
-0.422597	0.561809	51
-0.462108	0.533658	52
-0.490824	0.508526	53
-0.521645	0.480674	54
-0.551994	0.451064	55
-0.581416	0.417243	56
-0.609639	0.381477	57
-0.639664	0.337669	58
-0.665612	0.295164	59
-0.689107	0.247789	60
-0.702784	0.216711	61
-0.716272	0.184900	62
-0.731771	0.138685	63
-0.745950	0.087580	64
-0.754737	0.044482	65
-0.761808	0.000548	66
-0.767268	-0.048722	67
-0.770289	-0.099555	68
-0.769330	-0.141768	69
-0.766684	-0.185629	70
-0.760587	-0.232617	71
-0.752552	-0.279304	72
-0.744422	-0.312004	73
-0.735896	-0.345806	74
-0.724696	-0.382250	75
-0.712130	-0.419117	76
-0.697402	-0.453488	77
-0.681832	-0.488254	78
-0.664530	-0.520766	79
-0.646349	-0.553170	80
-0.629760	-0.579898	81
-0.612752	-0.606879	82
-0.594208	-0.633264	83
-0.575719	-0.659390	84
-0.554664	-0.685659	85
-0.531822	-0.713043	86
-0.505810	-0.741345	87
-0.478103	-0.768617	88
-0.435115	-0.806597	89
-0.388161	-0.843009	90
-0.360626	-0.860517	91
-0.331873	-0.878521	92
-0.291667	-0.898073	93
-0.247147	-0.918067	94
-0.212016	-0.939321	95
-0.183002	-0.958543	96
-0.173425	-0.985951	97
